gene,logFC,adj.P.Val,module,GS_RA,kME_own
CD4,-0.169051562129454,0.0113480612328973,brown,-0.321,0.689
M6PR,-0.169015978385056,1.1285933608393e-05,brown,-0.394,0.545
EPB41L2,-0.169000048282633,0.0170761349094081,brown,-0.324,0.513
PRDM10,0.168878082194771,0.00137123842563268,yellow,0.348,0.818
BAHD1,-0.168845784580517,5.59484314715471e-05,brown,-0.347,0.525
DHCR24,-0.168759223674465,0.0214867649869403,brown,-0.228,0.33
NDRG2,-0.16861881827843,0.000285687136019832,brown,-0.367,0.531
C7orf26,-0.168489093996422,1.09072461944059e-05,brown,-0.404,0.736
AZIN1,0.168468080606469,0.000871030243992177,yellow,0.371,0.712
GDF11,-0.168439037282016,0.00106587152890363,brown,-0.283,0.407
CALML4,0.168341359166801,0.00135872458134934,yellow,0.309,0.612
LMF1,-0.168171509004973,0.00129727048817947,brown,-0.279,0.304
JRK,-0.168099124205149,4.15594092223013e-05,brown,-0.41,0.673
HAUS5,-0.168070901367031,0.000434545947494695,brown,-0.317,0.624
UBASH3B,0.167992367918629,0.00100744046475227,yellow,0.25,0.579
PAFAH1B1,-0.167978556761394,6.79445415993421e-05,brown,-0.408,0.604
PDE4A,-0.167960900516877,0.0268488096633068,brown,-0.236,0.592
EIF1AD,-0.167855899945768,3.39710615212273e-06,brown,-0.418,0.655
CIITA,-0.167765313415833,0.0374126018451198,brown,-0.272,0.495
RNF126,-0.167754769182086,8.13644673006817e-06,brown,-0.374,0.625
UBIAD1,-0.167707833850329,0.000498882385033423,brown,-0.353,0.534
SPHK2,-0.16763931553989,0.000212857958714391,brown,-0.328,0.535
ATP1A1,-0.167603506941253,0.000277700704889672,brown,-0.418,0.813
PSMD8,-0.167553334113975,1.29864739694638e-05,brown,-0.403,0.776
BLMH,-0.167515782247658,0.000330464388540286,brown,-0.338,0.632
GTPBP6,-0.16742697791514,0.000157722387538847,brown,-0.381,0.606
RNF103,0.167344840687354,3.49028968643376e-06,yellow,0.406,0.638
LRRC47,-0.166857772310737,1.19688439894501e-06,brown,-0.449,0.745
HMGXB4,-0.166821188804889,1.66406601174053e-05,brown,-0.341,0.698
EIF2B4,-0.166807797853778,1.01532497722773e-06,brown,-0.489,0.794
HNRNPA0,-0.166806436200821,2.29879039992118e-05,brown,-0.425,0.618
C12orf76,0.166751738609,0.000212988505033015,yellow,0.346,0.313
GDAP2,0.166720110748717,0.00354252992658438,yellow,0.335,0.633
CRTC3,-0.16634742648213,0.000336174279717548,brown,-0.383,0.749
OVGP1,-0.16621145945243,0.00836794435359929,brown,-0.279,0.324
TAB2,0.166188017544625,1.80899171386179e-05,yellow,0.376,0.813
RNF26,-0.166059440740418,0.000741303523842769,brown,-0.336,0.693
ZFP64,-0.166039890843449,0.000721867213048426,brown,-0.291,0.421
NR2C2AP,-0.165781836004288,1.65110620935989e-06,brown,-0.441,0.63
FAM200B,0.165750158776852,5.82942288627114e-05,yellow,0.381,0.549
TRIM14,-0.16574560618375,0.00129547537125877,brown,-0.341,0.55
KCNJ2,0.165546468894545,0.0124225246202199,yellow,0.308,0.635
DNASE1,-0.165496003313608,0.000246367410142032,brown,-0.253,0.545
ABCC10,-0.165461367461112,3.61564824820321e-05,brown,-0.399,0.604
DMAP1,-0.165316591102593,1.47693541320157e-05,brown,-0.451,0.692
DDX31,-0.165230636351788,0.0057578500091616,brown,-0.253,0.312
BTRC,-0.165187714487515,0.000111665636310329,brown,-0.353,0.561
DGKD,-0.165180803980795,9.55984924437472e-05,brown,-0.384,0.67
DCAKD,-0.165108784553316,0.000128509892668179,brown,-0.37,0.65
CLPP,-0.164836400421556,1.7288802872507e-05,brown,-0.349,0.51
TMEM39B,-0.164831455174556,6.21804600189949e-05,brown,-0.37,0.658
ATP2A2,-0.164420737171105,0.00149237560135735,brown,-0.347,0.64
KIFC2,-0.16438034851642,0.000739149498455856,brown,-0.336,0.515
PSMB2,-0.164262006130395,0.000795787676857525,brown,-0.33,0.649
TXNDC12,0.16426154276469,5.29497769540164e-07,yellow,0.407,0.616
RASGRP2,-0.164259106782958,7.80634402038063e-05,brown,-0.393,0.719
NIPSNAP1,-0.164221412537506,5.13917339265129e-06,brown,-0.35,0.504
GPN2,-0.164107138911894,0.000730686390968043,brown,-0.262,0.471
ACACB,-0.164049179764375,0.00561706435949197,brown,-0.285,0.538
ZNF805,-0.164006605285108,5.76947310525659e-05,brown,-0.282,0.451
RNF43,-0.163806315438595,0.00110075932057663,brown,-0.316,0.549
COPS7B,-0.163636525881785,9.19444953120475e-06,brown,-0.457,0.669
ABHD12,-0.163519757089969,4.19849041378857e-05,brown,-0.381,0.557
C9orf69,-0.163142185262284,6.02796026282813e-05,brown,-0.341,0.679
SAE1,-0.163049942878997,1.04654643653615e-05,brown,-0.431,0.716
CHCHD10,-0.163020116505586,0.000277905318140421,brown,-0.348,0.661
CASP1,0.162985080609608,0.000168848289667584,yellow,0.391,0.517
CTU2,-0.162926157155903,0.00265354618316825,brown,-0.331,0.654
DMWD,-0.162646064650426,7.22426684686156e-05,brown,-0.326,0.462
DCAF5,-0.162636251930711,2.28196316933808e-06,brown,-0.393,0.675
LZTR1,-0.162600310406565,3.92366518352412e-05,brown,-0.365,0.634
EDC3,-0.16251687935434,6.43979122826492e-05,brown,-0.406,0.789
NBN,0.162506486491043,0.000524689848786959,yellow,0.348,0.56
NAT9,-0.162348781826738,8.02420689825145e-05,brown,-0.336,0.468
BCS1L,-0.162294793238908,0.00017806267141398,brown,-0.361,0.599
HADHA,-0.16224920572134,8.02420689825145e-05,brown,-0.411,0.688
MAFK,-0.162212115628726,2.40570471542971e-05,brown,-0.432,0.715
DYNLRB1,-0.16201612572181,0.000618997950776792,brown,-0.325,0.718
EIF3D,-0.162007106358685,3.9127872346333e-06,brown,-0.422,0.618
ATP6V1D,0.161997701439871,0.000345573120641914,yellow,0.311,0.385
DOK2,-0.16194109679812,0.000341299729976151,brown,-0.355,0.686
H1FX,-0.161671522071263,0.00456705669626327,brown,-0.281,0.732
RNF25,-0.161601842326237,0.0019112033092668,brown,-0.289,0.395
FAHD2A,-0.161591043674775,0.000127963557914009,brown,-0.342,0.559
H2AFX,-0.161430154530519,0.00480415208026427,brown,-0.206,0.452
ADA,-0.161344928564894,0.0133611440361254,brown,-0.223,0.52
SPPL3,-0.161239393854194,1.99089110601031e-06,brown,-0.478,0.654
HSD17B11,0.161213926579957,3.52862093027535e-07,yellow,0.454,0.8
RPUSD3,-0.161015188544356,0.000115960459681927,brown,-0.322,0.523
SYF2,0.160860186817105,7.07089581189221e-07,yellow,0.49,0.599
NOC2L,-0.160484879331005,1.78296545778728e-05,brown,-0.412,0.698
ZNF207,-0.160452094740293,8.49217143453068e-05,brown,-0.352,0.504
PIK3CA,0.160375609051347,0.00011748381910768,yellow,0.364,0.626
MED29,-0.160272613447657,5.3297653410868e-05,brown,-0.372,0.601
PPP1CA,-0.160119219488116,1.98184082344398e-06,brown,-0.438,0.851
ZNF335,-0.160007927001943,0.000252118861997932,brown,-0.332,0.479
CEP250,-0.159997565401914,4.24329719685545e-05,brown,-0.37,0.598
PCNT,-0.159841813484409,0.000289284292115822,brown,-0.365,0.539
PCBP4,-0.159833656386057,0.0127002274234158,brown,-0.192,0.421
RPLP2,-0.159667191576007,0.000777171056395385,brown,-0.257,0.433
IL10RA,-0.159662614170547,0.000694104802167849,brown,-0.354,0.729
POGZ,-0.159519849219235,3.14445956445573e-05,brown,-0.426,0.705
SLC35C2,-0.159503200266119,8.63293230792642e-06,brown,-0.402,0.664
SNRK,0.15943628920681,7.01619221426669e-05,yellow,0.367,0.8
HMGXB3,-0.159429901254444,0.00114058920209218,brown,-0.289,0.573
MAP2K5,-0.159421399087334,0.00201667578656056,brown,-0.31,0.649
GTPBP3,-0.159343974024377,0.000336174279717548,brown,-0.344,0.569
SPAG9,0.159096804904098,0.00907068419275049,yellow,0.327,0.77
SCYL2,0.159079297505814,6.56986678447109e-05,yellow,0.358,0.783
PWWP2A,0.159054577172514,0.00012329773448418,yellow,0.326,0.622
CCT7,-0.15901994081293,0.00014080879112882,brown,-0.414,0.804
NOD1,-0.158790755756152,0.000303276246546422,brown,-0.349,0.62
ENGASE,-0.158789426261632,0.00604312116033381,brown,-0.337,0.561
MCF2L,-0.158745172626854,0.00357008869516813,brown,-0.305,0.414
ASPSCR1,-0.158664063348633,0.000606181171349223,brown,-0.334,0.61
HLA-DMA,-0.158253712810966,0.00564776314678121,brown,-0.332,0.626
GALNT10,-0.158157872791322,0.00164040479368781,brown,-0.263,0.413
NAT14,-0.158145745450837,0.00219878794242562,brown,-0.268,0.395
UNC119B,-0.158032608183055,2.75032611107607e-06,brown,-0.455,0.469
DOLPP1,-0.158001489075757,1.2441846661664e-05,brown,-0.395,0.577
FDPS,-0.157993760216827,1.87021462241551e-05,brown,-0.43,0.685
RHPN1,-0.157934907536322,0.00774919146805784,brown,-0.238,0.293
GRASP,-0.157926475474415,0.0172770042735142,brown,-0.219,0.33
ARPC5L,-0.157803669275779,0.000248754437755503,brown,-0.347,0.596
UTP23,-0.157673399080402,0.00137263953775554,brown,-0.218,0.349
ARID1B,-0.157534159049375,6.94390089894179e-06,brown,-0.452,0.532
TEF,-0.157510768881962,0.00151347522311127,brown,-0.225,0.347
PDCD11,-0.157445013157509,1.37425336991476e-05,brown,-0.37,0.512
AGFG1,0.157439793553719,0.000278075275859482,yellow,0.403,0.652
SH3BGRL3,-0.157409886910089,0.000305258749508085,brown,-0.345,0.714
PCYOX1L,-0.157281863215348,0.00136027778255054,brown,-0.301,0.508
GPM6B,-0.157228875101925,0.00133482004442861,brown,-0.256,0.338
MPI,-0.157165683405947,0.0061382799924633,brown,-0.318,0.584
TMEM59,0.157098109832172,4.12741789010866e-08,yellow,0.48,0.733
ZNF589,-0.157091049976681,0.0110211182825563,brown,-0.3,0.561
PMPCA,-0.157049092897644,7.88901902706333e-05,brown,-0.382,0.704
PWP2,-0.156850741543438,0.000261842003383225,brown,-0.346,0.603
FN3KRP,-0.15684397579506,0.00221974820950157,brown,-0.241,0.408
UBTF,-0.15666857011728,0.000198146034568832,brown,-0.344,0.632
LUZP1,-0.15661859321065,0.000525870142158207,brown,-0.332,0.577
TPCN1,-0.156618572280771,0.0222247095020599,brown,-0.272,0.492
TMEM161A,-0.156572268351155,0.000128694690377594,brown,-0.333,0.505
USP25,0.156435078428395,1.54177658035742e-05,yellow,0.384,0.538
ZNF526,-0.15640886021686,0.000461286300317968,brown,-0.301,0.593
LTA,-0.156363955506943,0.0204183874168143,brown,-0.286,0.494
R3HDM2,-0.156247869361815,1.12429713052691e-06,brown,-0.424,0.645
C1orf159,-0.156247489364189,5.42894710061332e-05,brown,-0.34,0.427
RNF145,0.155931152367485,6.43253836546429e-05,yellow,0.317,0.569
LUC7L2,-0.15572509805195,0.000173319765322457,brown,-0.329,0.611
CCDC85C,-0.155621320878701,0.00124900120753422,brown,-0.305,0.591
PPIP5K1,-0.155450613973476,0.00232231957983037,brown,-0.298,0.548
NSMAF,0.155273838130897,9.86897611436812e-05,yellow,0.314,0.683
SRRM1,-0.155260012871245,2.23325464571817e-07,brown,-0.508,0.728
GPKOW,-0.155182381468241,0.000341634314886027,brown,-0.362,0.593
C5orf45,-0.1550789838926,0.00079026256541912,brown,-0.369,0.607
TOE1,-0.155036179670391,7.67711573355559e-06,brown,-0.368,0.553
INTS5,-0.155006203834997,3.38008541784708e-05,brown,-0.34,0.568
MFGE8,-0.154994038690086,0.000387361431970511,brown,-0.357,0.471
CDC16,-0.154939957636451,0.0103628919922756,brown,-0.328,0.5
INPP5B,-0.154931373332388,0.00140858159382744,brown,-0.318,0.52
SPPL2B,-0.154901002352673,7.30860198412953e-06,brown,-0.386,0.408
SFXN2,-0.154783620610489,0.00265112417703628,brown,-0.302,0.514
ANLN,0.154480732086765,0.0101516020985654,yellow,0.275,0.356
APH1B,0.15441927628778,1.5973041970978e-05,yellow,0.348,0.433
GPATCH1,-0.154191912598391,0.000351184341552304,brown,-0.294,0.492
DDX42,-0.154154196185468,1.75637953456227e-05,brown,-0.414,0.662
DIP2C,-0.154152669636088,0.0185403605412121,brown,-0.19,0.416
CENPT,-0.154098740880902,0.00365140495522612,brown,-0.325,0.592
KRAS,0.15405954341063,6.04138795786465e-07,yellow,0.439,0.729
SAT1,0.15404293940436,3.70010928475763e-06,yellow,0.445,0.683
TMEM41A,-0.153982538924443,0.000414949425087393,brown,-0.304,0.73
ASXL1,-0.153930735060973,1.94587117231369e-06,brown,-0.438,0.512
STAM2,0.15393009116488,0.000315714331718162,yellow,0.326,0.706
CUEDC2,-0.153774790160562,1.92597833152363e-05,brown,-0.388,0.741
RING1,-0.153477217396045,7.73268884741999e-05,brown,-0.421,0.751
DCTD,-0.15329282994722,1.31087303372412e-05,brown,-0.401,0.682
POLH,-0.153292020903394,0.0265300612978356,brown,-0.215,0.368
ARHGAP10,-0.153100205749197,0.012142613169616,brown,-0.263,0.343
PFKM,-0.153095819734435,0.00236108644366737,brown,-0.348,0.555
PPOX,-0.153020767777054,0.00467702487095563,brown,-0.308,0.485
ITFG2,-0.152871270197505,0.0149142266931838,brown,-0.26,0.45
DPP7,-0.152852742122316,0.000382581013534893,brown,-0.333,0.615
PAOX,-0.152832328878929,0.00803739898289979,brown,-0.291,0.361
SFMBT1,-0.152622422070426,0.00304317235490443,brown,-0.273,0.603
UBE2D1,0.152532216255646,0.0183601119278547,yellow,0.314,0.699
CALR,-0.152433663385462,0.000739123682280739,brown,-0.334,0.657
SFXN3,-0.15234983726101,0.000586758597798986,brown,-0.338,0.652
ZNF776,0.15230796611249,0.000549679820330631,yellow,0.355,0.764
GIMAP8,-0.152298934186194,0.00151154436437737,brown,-0.366,0.605
ABI1,0.152228275183557,7.67711573355559e-06,yellow,0.415,0.782
CHST14,-0.152175192516951,0.000184993762063664,brown,-0.349,0.639
FIBP,-0.151610815018503,0.00125259889656474,brown,-0.332,0.735
CCDC130,-0.151502607600917,3.79620312315533e-05,brown,-0.379,0.543
TGS1,-0.15144852349684,6.81265724025762e-05,brown,-0.342,0.546
TUBGCP6,-0.151395355710285,0.00165634764325636,brown,-0.326,0.623
CHD1,0.151354591376755,6.63306040742643e-06,yellow,0.445,0.677
RAD9A,-0.15132834340056,4.30435555812122e-05,brown,-0.386,0.662
MEGF8,-0.151283353466254,0.000431488034949887,brown,-0.374,0.586
CTBP1,-0.151271767301278,4.4568776094128e-07,brown,-0.475,0.797
TSR2,-0.151067234482139,0.000841777470734441,brown,-0.326,0.628
MCM5,-0.150891076584426,0.000188773776007868,brown,-0.316,0.494
SLC37A4,-0.150779992117245,0.000899851298137588,brown,-0.278,0.51
SNX17,-0.150636125201919,0.000142937421410306,brown,-0.367,0.753
CUL4B,0.150544371100092,6.68451739035067e-06,yellow,0.428,0.686
ITPA,-0.15045432557236,0.000143889858759162,brown,-0.361,0.651
DHX37,-0.150097530552305,0.000757624733143856,brown,-0.322,0.484
NICN1,-0.150059372973747,0.000104985655811871,brown,-0.352,0.664
CTTNBP2NL,0.149978593319994,0.043942854165973,yellow,0.136,0.312
ZNF469,-0.149959843192944,0.00726739665951478,brown,-0.28,0.298
MFAP3,0.149947404053296,8.90525720521475e-05,yellow,0.371,0.768
DTX1,-0.149920689441386,0.0412290374409956,brown,-0.237,0.474
COQ4,-0.149841028998777,9.75568225117428e-05,brown,-0.335,0.608
YTHDF2,-0.149742757805419,2.72473618434074e-05,brown,-0.427,0.652
DHX40,0.149728445533277,0.000212857958714391,yellow,0.296,0.563
IRF2BP1,-0.149502100294541,0.00107635894902871,brown,-0.322,0.502
PRKAR1B,-0.149351062830279,0.009424744639069,brown,-0.252,0.389
TOMM34,-0.149344474480589,8.35372523558593e-05,brown,-0.42,0.575
SSBP4,-0.149268079190452,0.00226943906927229,brown,-0.149,0.355
STUB1,-0.149085809593942,7.96673046296731e-06,brown,-0.417,0.731
LAMP1,-0.149045504384491,1.4853979675079e-05,brown,-0.433,0.748
FARS2,-0.148926600481959,6.29023276322069e-05,brown,-0.341,0.39
TBX19,-0.148910127325182,0.00540716440149085,brown,-0.313,0.538
DUS1L,-0.148894651201469,5.94115606229602e-06,brown,-0.401,0.653
SURF2,-0.148877628684158,4.98415746661996e-05,brown,-0.364,0.606
LHPP,-0.148802189249301,0.025325752274468,brown,-0.285,0.537
RNF220,-0.148784860768479,8.68763661761885e-05,brown,-0.425,0.816
TMEM173,-0.148726163591382,0.00129084765165034,brown,-0.361,0.715
ANAPC2,-0.148725065743021,0.00528537507135543,brown,-0.291,0.467
PTEN,0.148719357271082,0.000363892377717181,yellow,0.356,0.737
SH2B1,-0.148717991327385,3.74929490850511e-05,brown,-0.383,0.611
TELO2,-0.148645087943824,4.68018606080056e-05,brown,-0.421,0.516
NEK1,-0.148461242924431,0.0198107365268474,brown,-0.15,0.407
CAPN3,-0.14837034464867,0.00300921370489044,brown,-0.393,0.568
DCPS,-0.148236763732459,0.00659806920036371,brown,-0.3,0.552
LAIR1,-0.148207676545909,0.0136823970899306,brown,-0.291,0.512
PAG1,-0.148041822129242,0.00161591444422207,brown,-0.235,0.405
FUBP1,-0.147900710755758,0.000108910036256188,brown,-0.337,0.585
COG2,-0.147709963390495,1.37876526278272e-05,brown,-0.428,0.659
APEH,-0.1476883724722,5.22764790109045e-05,brown,-0.383,0.751
TSPAN10,-0.147546972536344,0.000810684015067893,brown,-0.274,0.341
SMAD4,0.14741896574549,0.000598561245877254,yellow,0.334,0.785
ORMDL3,-0.147318075081673,0.00103353540782296,brown,-0.302,0.568
ANO8,-0.147069522984849,0.00232078015278922,brown,-0.245,0.342
PTGES2,-0.146844818194976,0.000568631828501463,brown,-0.37,0.51
ACSF2,-0.146839203937114,0.029899392968286,brown,-0.217,0.389
UQCRC1,-0.146786304192618,0.000517295182831634,brown,-0.368,0.546
EMP3,-0.146410349054949,0.000651746671885527,brown,-0.33,0.786
LPCAT1,-0.146342756742722,0.000727315545809976,brown,-0.329,0.599
SP140L,-0.146198317127551,0.00468706310782537,brown,-0.223,0.439
MCM7,-0.146070623657698,0.00017359502359984,brown,-0.368,0.671
THOC6,-0.1458998344082,0.00026677571543636,brown,-0.395,0.584
PLCD1,-0.145859308958911,0.00462776357500597,brown,-0.252,0.341
PQBP1,-0.145580298156225,0.00013416537595644,brown,-0.41,0.729
EIF5A,-0.145463879252039,0.00378335223902151,brown,-0.321,0.517
METTL2B,-0.145393286368807,0.00615637364592519,brown,-0.314,0.635
PTDSS2,-0.145369573221041,0.00180468690900809,brown,-0.305,0.591
FAM199X,0.145295938181954,0.000592523822264735,yellow,0.29,0.646
ATN1,-0.145160008760969,0.0196768592566503,brown,-0.256,0.372
FANCE,-0.14511603043151,0.00037993490392066,brown,-0.333,0.423
CAPS,-0.145054118958455,0.00364787142896178,brown,-0.24,0.528
SAMD10,-0.144778331234153,0.0288101075067247,brown,-0.269,0.399
DPP9,-0.144660330171143,0.000437078113193926,brown,-0.352,0.694
SDR39U1,-0.144572725361932,0.000819349482938863,brown,-0.37,0.618
WDR1,-0.144511337612089,5.70755960729465e-06,brown,-0.457,0.761
ST6GALNAC6,-0.144443970475495,0.0059671060206051,brown,-0.234,0.579
APBA3,-0.144414339194525,0.000200700955461681,brown,-0.299,0.549
EXT2,-0.144351528117086,0.0061624884306123,brown,-0.231,0.336
DND1,-0.144302599106231,0.00100532277713019,brown,-0.328,0.642
R3HCC1,-0.144253745981861,0.000108372645736206,brown,-0.299,0.525
DCP1B,-0.144187174363401,0.00611025999257397,brown,-0.285,0.533
SNX9,-0.144067018793164,0.0263754498586808,brown,-0.244,0.463
AUP1,-0.144062672887767,2.48625515171213e-05,brown,-0.437,0.677
PIGL,-0.14401713569256,0.00182214964297038,brown,-0.244,0.392
ZFYVE9,-0.14381757790856,0.0241794213076298,brown,-0.206,0.355
YEATS2,-0.143728835894891,0.000484428342347228,brown,-0.337,0.498
RSBN1L,0.143394799099697,0.044811616925971,yellow,0.271,0.437
RRP8,-0.143326435535221,1.38737458533571e-05,brown,-0.414,0.653
EIF4E3,0.143284888203392,0.00158348953589266,yellow,0.352,0.545
TRUB2,-0.143280652980528,0.000149063488999336,brown,-0.337,0.643
VPS52,-0.14324106128392,4.37746436025416e-05,brown,-0.402,0.679
ZC3HAV1,-0.143178360777479,0.00257331570263144,brown,-0.241,0.512
MED9,-0.143164159877897,0.00352064077561971,brown,-0.236,0.491
YTHDF1,-0.143037471644703,5.25089599588628e-07,brown,-0.493,0.625
CHRAC1,-0.142973756464523,0.000791621103836415,brown,-0.333,0.639
PHF1,-0.142932709832218,0.000263045509006114,brown,-0.359,0.574
WRAP53,-0.142738565357121,2.85579389928833e-05,brown,-0.361,0.595
ARHGEF7,-0.142711054477343,0.000702221216368935,brown,-0.376,0.687
PRPF4,-0.142499156444567,1.93591692814541e-05,brown,-0.383,0.701
OBSCN,-0.142350346666129,0.0205755931001487,brown,-0.269,0.438
DERA,0.142326972379032,6.80647504397521e-05,yellow,0.339,0.492
BACH1,0.142114275573324,0.000880942137113539,yellow,0.299,0.785
MRPL10,-0.142088966696387,0.0036265167142865,brown,-0.216,0.51
PARP8,0.14201132703145,0.000902438681588555,yellow,0.315,0.713
RC3H1,0.141973215499418,4.90866995391793e-06,yellow,0.384,0.816
TTYH2,-0.141947862589395,0.00850736559049278,brown,-0.258,0.45
PRPF3,-0.141886427763723,1.17799332913331e-05,brown,-0.436,0.61
ASAH1,0.141885641470338,2.34780668486631e-06,yellow,0.403,0.705
KLHL5,0.141701491345084,0.0145164345353125,yellow,0.274,0.671
SLC25A42,-0.141648039930542,0.000457758084748372,brown,-0.322,0.522
AIP,-0.141536502827442,8.85776148663162e-05,brown,-0.398,0.703
ALS2,0.141534134803893,0.0109660645298498,yellow,0.209,0.386
AKR1B1,-0.141531007876734,0.00840303856941852,brown,-0.311,0.697
MFSD1,0.141252522855268,4.23440666263608e-06,yellow,0.355,0.59
FAM49B,0.141242069052812,1.82509119438117e-06,yellow,0.441,0.819
PEX14,-0.141223710103548,0.00176486509177697,brown,-0.278,0.429
ARL15,0.140716669762556,0.00307737529669745,yellow,0.348,0.408
TSPAN32,-0.140691744639868,0.00582171937535143,brown,-0.249,0.457
EML2,-0.140678934498593,0.00381846548664309,brown,-0.233,0.468
DCTN4,0.140628532490451,9.6360110819338e-06,yellow,0.379,0.794
PSMC3,-0.140417386141135,2.31996969481516e-05,brown,-0.427,0.689
NCDN,-0.140296258110516,0.0204461076019438,brown,-0.297,0.48
JAK1,-0.140170750620745,1.98184082344398e-06,brown,-0.477,0.68
PSMC4,-0.140169549888934,0.000778909387163326,brown,-0.375,0.808
GAR1,-0.14006572547479,0.00491049263299728,brown,-0.278,0.535
ABL2,-0.139892514973411,0.0158263015694772,brown,-0.271,0.521
LFNG,-0.13975258937825,0.00266471407598237,brown,-0.344,0.66
SNX18,0.139734316272858,0.01312017486274,yellow,0.259,0.722
ANAPC16,-0.139347629098233,9.50095729985024e-05,brown,-0.273,0.428
SLC35C1,-0.139244260660364,0.00171094521285238,brown,-0.343,0.666
MIF4GD,-0.139196580816473,9.53169132052532e-05,brown,-0.402,0.618
METTL13,-0.139157566899452,0.00275602168104873,brown,-0.312,0.555
BET1L,-0.139156369136426,0.00296000563671943,brown,-0.309,0.617
FIZ1,-0.139138770225925,0.0242058301119229,brown,-0.228,0.449
LPCAT4,-0.138972750385933,0.000293953698439045,brown,-0.314,0.438
LSS,-0.138864847810049,0.00748127228007613,brown,-0.279,0.578
NONO,-0.138658672978245,6.35692418919528e-07,brown,-0.47,0.747
ZCCHC11,-0.138637245527906,0.00840687884228259,brown,-0.288,0.456
ZDHHC9,-0.138621219313953,0.0169660881348138,brown,-0.233,0.35
TBC1D10C,-0.138368989594837,0.000165324603463486,brown,-0.367,0.631
PSMD1,-0.138080070322673,0.00029359552492206,brown,-0.369,0.738
TIGD5,-0.138049759833782,0.000238991786826268,brown,-0.328,0.321
MIA,-0.13792886377318,0.0173007705327597,brown,-0.286,0.372
ENTPD6,-0.13779463378802,4.36226953903816e-06,brown,-0.446,0.651
MUTYH,-0.137723499317054,4.30156151933493e-05,brown,-0.33,0.409
UBE2I,-0.137637246160545,0.000333289344567353,brown,-0.351,0.627
HBP1,0.137625027173587,1.93710204270004e-05,yellow,0.37,0.68
PTPDC1,-0.137548026716895,0.0104087995922171,brown,-0.241,0.457
MUS81,-0.137481184231873,1.19348817197329e-05,brown,-0.373,0.509
ADCY3,-0.137431482923047,0.00972513214536504,brown,-0.194,0.39
HIVEP1,0.137390879527697,0.0333293338489702,yellow,0.23,0.521
PLOD3,-0.13696136737448,0.00935775886963208,brown,-0.312,0.641
EEF2,-0.136947262218871,2.11515435664459e-07,brown,-0.489,0.741
SYNGAP1,-0.136922708516442,0.00928828615166774,brown,-0.25,0.483
RHOT2,-0.136713225151151,0.000102497677786966,brown,-0.344,0.541
LIMD1,-0.136603680003803,0.00955469302492542,brown,-0.263,0.436
ANGEL1,-0.136597213011686,0.000227555633225214,brown,-0.382,0.533
EWSR1,-0.13653091503289,4.13457716520052e-06,brown,-0.406,0.546
FBXW4P1,-0.136214179109946,0.0137470930009646,brown,-0.174,0.32
SERINC5,-0.136114124511302,0.0432335828676209,brown,-0.266,0.43
VGLL4,-0.136089685425351,0.000380544092494957,brown,-0.377,0.691
NFYA,0.136022172121397,0.00699378972186264,yellow,0.258,0.658
NDUFB9,-0.135985922827651,0.000286404702818344,brown,-0.34,0.66
WHSC1,-0.135811765020633,0.00236567425319363,brown,-0.306,0.468
CISD3,-0.135810647158507,0.00257743783683549,brown,-0.32,0.506
RAB5A,0.135789344925584,5.85338682375631e-05,yellow,0.354,0.798
LYRM1,0.135773174211716,0.000336174279717548,yellow,0.365,0.566
LARS2,-0.135771565184694,0.00587463101584138,brown,-0.258,0.343
NPTN,0.135749743907744,1.44267286410771e-06,yellow,0.433,0.769
TMEM214,-0.135724284921775,0.0110613692717871,brown,-0.336,0.651
COPS6,-0.135594068506297,0.00010488865516726,brown,-0.391,0.77
G6PC3,-0.135515294655642,0.000464356403232707,brown,-0.284,0.571
COG4,-0.135432573138804,0.00136653811979612,brown,-0.354,0.69
HIF1A,0.135377720963155,2.22824429705381e-05,yellow,0.406,0.724
COPZ1,-0.135202480892633,5.4978359719349e-05,brown,-0.391,0.733
ABCA3,-0.135135912718236,0.0274973245305484,brown,-0.243,0.527
MRPL4,-0.135128223633612,0.000604535493410442,brown,-0.308,0.627
ZDHHC14,-0.134976655962826,0.0071793402939323,brown,-0.291,0.456
SPPL2A,0.134931324858208,0.000176198741620695,yellow,0.349,0.591
NCOA3,-0.134804600031254,0.00141770289407268,brown,-0.226,0.449
OLFM2,-0.13477127870556,0.0234271569758695,brown,-0.25,0.437
DCXR,-0.134736997789068,0.00753641133201044,brown,-0.325,0.636
PRKAR1A,0.13460190944474,3.89464601562434e-05,yellow,0.337,0.802
AHSA1,-0.134456327225341,0.00182846563797442,brown,-0.338,0.596
UBL4A,-0.134441544727469,0.000273070312683919,brown,-0.292,0.492
CERK,-0.134363400815476,9.57460643509211e-05,brown,-0.379,0.453
PROSC,-0.134342772432836,0.000119467510151255,brown,-0.352,0.604
USE1,-0.134335696860816,0.00160087725913115,brown,-0.323,0.549
TXNDC11,-0.134203961427046,0.00152994018548437,brown,-0.203,0.329
ARHGEF5,-0.134139648205966,0.00803395484856795,brown,-0.253,0.343
HDHD3,-0.134104927501435,0.0432504470907454,brown,-0.204,0.376
ATP5B,-0.133941337028695,0.00025595507508819,brown,-0.391,0.754
FOXP3,-0.13391242896438,0.0417537588814156,brown,-0.222,0.453
CES2,-0.133842074786247,0.00242678208872607,brown,-0.359,0.586
TIMM44,-0.13368967663178,0.00114153370708006,brown,-0.319,0.493
