sex,gene,module,logFC,DEG_FDR,dir,kME,GS_RA
Female,TSR1,brown,-0.260988043806398,1.11160719518061e-07,Down in RA,0.62,-0.434
Female,APOBEC3F,brown,-0.260959688400666,2.64571702823135e-05,Down in RA,0.671,-0.368
Female,VEGFA,yellow,0.260807376459374,0.000558766638001532,Up in RA,0.641,0.344
Female,PI4KA,brown,-0.260789414068483,4.72813315437049e-08,Down in RA,0.726,-0.492
Female,LSG1,brown,-0.260727924329391,3.81282495159159e-06,Down in RA,0.62,-0.411
Female,IFNGR1,yellow,0.260687240223173,1.83615059471285e-07,Up in RA,0.893,0.478
Female,SCARB1,brown,-0.260625411773894,8.17033212516076e-07,Down in RA,0.414,-0.414
Female,FKBP2,brown,-0.260499821474845,1.65463826667368e-08,Down in RA,0.675,-0.458
Female,ACAD9,brown,-0.260484757098204,3.7667909418753e-07,Down in RA,0.632,-0.436
Female,ACOT13,yellow,0.260147430221868,9.37292838915402e-08,Up in RA,0.579,0.487
Female,AP3D1,brown,-0.260074399561338,2.17967447136683e-09,Down in RA,0.749,-0.558
Female,MCM3AP,brown,-0.259943349821953,7.11655430841683e-11,Down in RA,0.801,-0.575
Female,SNX10,yellow,0.259847250557983,6.4575806320761e-06,Up in RA,0.913,0.426
Female,NIN,yellow,0.259778299248248,6.8016089169869e-09,Up in RA,0.886,0.492
Female,CARD11,brown,-0.259684805900735,9.34905937143601e-09,Down in RA,0.676,-0.478
Female,MDM4,brown,-0.259665413806469,3.76200885485967e-08,Down in RA,0.742,-0.474
Female,CUL9,brown,-0.259329408329971,2.76384770316478e-08,Down in RA,0.762,-0.51
Female,EZR,brown,-0.25832087079414,7.10422168844138e-08,Down in RA,0.775,-0.524
Female,ELAC2,brown,-0.258255390320709,2.47962212504708e-06,Down in RA,0.734,-0.447
Female,ZNF703,brown,-0.257777382884063,0.0194831231064073,Down in RA,0.553,-0.291
Female,LARS,brown,-0.256777323395479,2.10002110177961e-08,Down in RA,0.78,-0.509
Female,FTSJ3,brown,-0.256531602053628,3.18099176604498e-07,Down in RA,0.767,-0.483
Female,ENO1,brown,-0.256403594192271,5.79475620804061e-07,Down in RA,0.783,-0.455
Female,AMT,brown,-0.25628436994827,2.17758375944459e-06,Down in RA,0.689,-0.468
Female,THAP6,yellow,0.256237929473647,0.00140230617070864,Up in RA,0.665,0.363
Female,RNF146,yellow,0.256219055530729,3.35645531654832e-09,Up in RA,0.794,0.505
Female,CAD,brown,-0.256176969895034,1.31070343168214e-07,Down in RA,0.69,-0.436
Female,FYN,brown,-0.256055920073806,5.93323059409401e-08,Down in RA,0.822,-0.491
Female,FBXL4,yellow,0.255426970295767,5.72077185728103e-07,Up in RA,0.571,0.429
Female,FKBP4,brown,-0.255312245249388,1.55521630960174e-06,Down in RA,0.728,-0.452
Female,CSGALNACT1,yellow,0.255150893176838,0.00679183537008188,Up in RA,0.603,0.265
Female,TMEM131,brown,-0.255142899508091,1.07840932770582e-08,Down in RA,0.724,-0.547
Female,FXYD5,brown,-0.255126965342186,2.38150455913788e-06,Down in RA,0.858,-0.425
Female,CD86,yellow,0.255070399742302,2.78914190109761e-05,Up in RA,0.374,0.306
Female,TRIM28,brown,-0.255057390074324,2.18027831476849e-06,Down in RA,0.815,-0.473
Female,ALDH18A1,brown,-0.255053393462578,2.7438597687864e-07,Down in RA,0.627,-0.398
Female,RLF,yellow,0.254920457923628,1.17799332913331e-05,Up in RA,0.806,0.441
Female,RALGDS,brown,-0.254768497960884,4.29500970865441e-05,Down in RA,0.535,-0.36
Female,ZC3H7B,brown,-0.254552464448828,2.20557938194616e-05,Down in RA,0.537,-0.386
Female,GANAB,brown,-0.254518297311567,1.25984255807152e-07,Down in RA,0.861,-0.496
Female,TXLNA,brown,-0.254370932352544,2.94707354102042e-07,Down in RA,0.747,-0.42
Female,CD37,brown,-0.254321836980531,5.46305730215868e-06,Down in RA,0.753,-0.424
Female,XPO5,brown,-0.253458868087855,5.50402492386641e-07,Down in RA,0.694,-0.421
Female,BIRC6,brown,-0.253300708886138,3.21918756789933e-05,Down in RA,0.596,-0.416
Female,ACSS1,brown,-0.253165473503217,3.53511131269012e-07,Down in RA,0.774,-0.477
Female,SSBP3,brown,-0.253032662183705,0.00179820882410769,Down in RA,0.646,-0.34
Female,DDB1,brown,-0.252947441626451,4.42999126288195e-07,Down in RA,0.73,-0.484
Female,FMNL3,brown,-0.252931028017343,0.000164363776804373,Down in RA,0.484,-0.341
Female,PITPNM2,brown,-0.252768022976986,0.000314155789971874,Down in RA,0.606,-0.319
Female,C6orf106,brown,-0.252524788517347,2.63054119457321e-08,Down in RA,0.855,-0.488
Female,FBXO31,brown,-0.252468218665275,6.18280585997655e-07,Down in RA,0.727,-0.454
Female,MTM1,yellow,0.252374410811502,7.57054779474541e-07,Up in RA,0.69,0.453
Female,GALC,yellow,0.252225513061362,1.60794780289289e-06,Up in RA,0.801,0.44
Female,HMGA1,brown,-0.251896208750941,2.12819956611724e-06,Down in RA,0.786,-0.405
Female,POLR1A,brown,-0.251855792062953,0.000581823455837761,Down in RA,0.388,-0.298
Female,PACSIN1,brown,-0.25151345459831,1.836068933694e-05,Down in RA,0.403,-0.361
Female,ICAM2,brown,-0.251441764763139,2.66446305040882e-06,Down in RA,0.818,-0.446
Female,DDX19A,brown,-0.251287857796646,4.2715508343609e-06,Down in RA,0.642,-0.429
Female,SSRP1,brown,-0.251090795210038,1.22771255465792e-08,Down in RA,0.874,-0.537
Female,REEP3,yellow,0.250992472914295,1.83942844309757e-06,Up in RA,0.765,0.416
Female,RAI1,brown,-0.25096728941231,1.25984255807152e-07,Down in RA,0.433,-0.439
Female,PRMT1,brown,-0.250540967360934,5.29497769540164e-07,Down in RA,0.684,-0.438
Female,NDUFV1,brown,-0.250366881394264,5.52297010513142e-08,Down in RA,0.847,-0.515
Female,LMBRD1,yellow,0.25012742316821,4.44960363392178e-08,Up in RA,0.81,0.472
Female,POM121,brown,-0.249654471438026,7.4339944277483e-06,Down in RA,0.68,-0.452
Female,RAB21,yellow,0.249654213117627,6.25990533177135e-08,Up in RA,0.805,0.458
Female,TATDN2,brown,-0.249649202634828,8.9681241596426e-09,Down in RA,0.838,-0.516
Female,ZNF264,brown,-0.249436216606666,3.59907534649407e-07,Down in RA,0.578,-0.412
Female,KRI1,brown,-0.249157432809371,1.25984255807152e-07,Down in RA,0.67,-0.471
Female,HNRNPUL1,brown,-0.249056385282159,2.12224613338224e-09,Down in RA,0.846,-0.54
Female,OTUD7B,brown,-0.249036271134307,0.000329309463530531,Down in RA,0.391,-0.297
Female,SEC31A,brown,-0.248824834289921,2.01094527812554e-08,Down in RA,0.873,-0.521
Female,TCTN1,brown,-0.248647899607704,6.22520895779145e-05,Down in RA,0.335,-0.352
Female,RASA3,brown,-0.248601858963158,8.18248301508086e-06,Down in RA,0.781,-0.396
Female,TET2,yellow,0.248595896191585,3.81708881315994e-05,Up in RA,0.889,0.382
Female,SCMH1,brown,-0.248574891236044,2.24146429506684e-05,Down in RA,0.524,-0.349
Female,GSDMB,brown,-0.248294615093767,0.000369899629091926,Down in RA,0.578,-0.378
Female,ST3GAL1,brown,-0.248099471771518,1.71820059425755e-06,Down in RA,0.726,-0.417
Female,XRCC6,brown,-0.2480819976072,6.83672276484724e-07,Down in RA,0.879,-0.489
Female,RBM6,brown,-0.247980012160107,3.76806662328411e-06,Down in RA,0.68,-0.428
Female,RHOBTB2,brown,-0.247836634003482,1.96814884563278e-05,Down in RA,0.578,-0.341
Female,PYGO2,brown,-0.247775845909113,2.0784540293736e-06,Down in RA,0.646,-0.426
Female,TMEM33,yellow,0.247694906466498,3.74462379942916e-08,Up in RA,0.862,0.474
Female,CARD8,yellow,0.247637227476699,2.56390441474642e-07,Up in RA,0.806,0.405
Female,RAP2C,yellow,0.247424595553553,0.00176948149117391,Up in RA,0.595,0.247
Female,NUP93,brown,-0.247191868616264,8.53225564511373e-08,Down in RA,0.75,-0.489
Female,AAK1,brown,-0.246835131072942,1.34930220650675e-06,Down in RA,0.789,-0.456
Female,NUP188,brown,-0.24676649997565,4.4568776094128e-07,Down in RA,0.766,-0.474
Female,PIP5K1B,yellow,0.246647863693109,0.00856776623061835,Up in RA,0.39,0.23
Female,CLEC4A,yellow,0.246568743271279,2.47929639032702e-06,Up in RA,0.703,0.383
Female,MAPKBP1,brown,-0.24629228730742,3.45751614306929e-07,Down in RA,0.49,-0.383
Female,DDX27,brown,-0.246210421084626,1.66770584856543e-09,Down in RA,0.814,-0.534
Female,TLR4,yellow,0.246036912002049,0.0012957606521711,Up in RA,0.713,0.333
Female,TRMT2B,brown,-0.246025519093852,6.73438196170954e-06,Down in RA,0.62,-0.357
Female,CAND2,brown,-0.245924236254754,0.000106530899622927,Down in RA,0.36,-0.336
Female,LDOC1L,brown,-0.245711327904069,2.0833431807394e-05,Down in RA,0.565,-0.386
Female,TULP3,brown,-0.245698769139643,9.83393939848284e-06,Down in RA,0.639,-0.408
Female,C16orf72,yellow,0.245583944681459,5.32809790883247e-07,Up in RA,0.783,0.446
Female,WDFY1,yellow,0.245492065746788,1.66258505644327e-05,Up in RA,0.726,0.431
Female,DNAH1,brown,-0.245470028250256,8.70014551622982e-06,Down in RA,0.685,-0.447
Female,FAM174A,yellow,0.24521152359167,0.00170946852276829,Up in RA,0.701,0.338
Female,GNB4,yellow,0.245131648548794,9.74983403263086e-06,Up in RA,0.725,0.408
Female,BCR,brown,-0.244904890027461,0.00623335490687306,Down in RA,0.512,-0.249
Female,ATG3,yellow,0.244725401919259,9.81358013152171e-08,Up in RA,0.822,0.484
Female,EP400,brown,-0.244516861630457,6.47022836120468e-07,Down in RA,0.695,-0.485
Female,OGFOD1,brown,-0.244447837755353,3.30229904966551e-07,Down in RA,0.759,-0.525
Female,PSMD2,brown,-0.24443238979283,9.81358013152171e-08,Down in RA,0.814,-0.5
Female,INTS4,brown,-0.244225427874726,7.07089581189221e-07,Down in RA,0.663,-0.47
Female,PTPN18,brown,-0.244225152512443,1.13073804750105e-05,Down in RA,0.781,-0.423
Female,MYCBP2,brown,-0.244049417071784,7.76078123363931e-10,Down in RA,0.818,-0.56
Female,EFTUD2,brown,-0.243944122073463,1.05569734718774e-06,Down in RA,0.807,-0.47
Female,APOOL,brown,-0.243654401633978,1.04524957331899e-06,Down in RA,0.764,-0.441
Female,WDR47,yellow,0.243564249046084,6.48048476199727e-06,Up in RA,0.803,0.409
Female,XYLT2,brown,-0.243482958720024,1.10005562040219e-05,Down in RA,0.711,-0.412
Female,SNX29,brown,-0.243453357511813,1.61297406140188e-05,Down in RA,0.542,-0.456
Female,SRBD1,yellow,0.243435856320899,5.59611926143101e-07,Up in RA,0.473,0.44
Female,IQGAP2,yellow,0.243382523415721,3.62987187805504e-05,Up in RA,0.659,0.381
Female,NUDC,brown,-0.243339345146512,1.39305105980646e-08,Down in RA,0.839,-0.511
Female,EME2,brown,-0.243295708233962,4.19943860276089e-07,Down in RA,0.644,-0.392
Female,CYP1B1,yellow,0.243180193640909,0.0200675884357143,Up in RA,0.493,0.245
Female,VPS11,brown,-0.243014299277487,6.4320702535834e-09,Down in RA,0.785,-0.534
Female,WDR46,brown,-0.242986146697159,1.53712564059159e-08,Down in RA,0.704,-0.477
Female,GOLGA3,brown,-0.242923938617935,1.52334527508304e-08,Down in RA,0.832,-0.518
Female,POLR3A,brown,-0.242693147130001,3.31820567960163e-07,Down in RA,0.733,-0.462
Female,TRIM66,brown,-0.242689465679408,0.00147569014559697,Down in RA,0.58,-0.332
Female,IPP,brown,-0.242281454131764,0.00254816699495267,Down in RA,0.393,-0.282
Female,MTFMT,yellow,0.242244036264468,4.21141931908583e-05,Up in RA,0.552,0.34
Female,ARID4A,yellow,0.242183291899626,4.4010217192503e-06,Up in RA,0.842,0.419
Female,AARS,brown,-0.242098934318746,6.96307483139641e-08,Down in RA,0.724,-0.502
Female,UBL3,yellow,0.24201600593607,8.36372857139466e-07,Up in RA,0.814,0.458
Female,GANC,brown,-0.241495939626714,0.00186696183661466,Down in RA,0.57,-0.317
Female,PPP1R13B,brown,-0.241471973448172,2.73894598216878e-07,Down in RA,0.584,-0.424
Female,SARS,brown,-0.241346428539789,5.0406148288313e-08,Down in RA,0.886,-0.513
Female,IDH3G,brown,-0.241285540761964,3.19953052735751e-07,Down in RA,0.821,-0.475
Female,MTMR10,yellow,0.241225384499085,2.09424180483304e-06,Up in RA,0.806,0.398
Female,GPATCH8,brown,-0.241208128326289,5.00555455676433e-08,Down in RA,0.736,-0.453
Female,MYBBP1A,brown,-0.241077171148913,1.86106475658215e-07,Down in RA,0.772,-0.45
Female,MAD1L1,brown,-0.241023562954191,4.48155719270427e-05,Down in RA,0.572,-0.342
Female,TTC31,brown,-0.240892557670614,9.31860408603729e-09,Down in RA,0.806,-0.547
Female,ARL3,yellow,0.240885051626613,0.000117294288534876,Up in RA,0.68,0.373
Female,TOPORS,yellow,0.240582733823919,0.00015048954947331,Up in RA,0.818,0.377
Female,PUF60,brown,-0.240503633756596,9.85104973353933e-08,Down in RA,0.878,-0.51
Female,ZNF93,yellow,0.240038689037593,0.000452911504337428,Up in RA,0.449,0.317
Female,ASB1,brown,-0.23959635184162,1.35059263801895e-07,Down in RA,0.737,-0.464
Female,PPP1CB,yellow,0.239569294284784,5.31203564284628e-06,Up in RA,0.8,0.418
Female,SLC12A7,brown,-0.239198111680487,0.00576015151541977,Down in RA,0.417,-0.256
Female,TRIM44,brown,-0.238379361455538,1.37626802523152e-07,Down in RA,0.869,-0.516
Female,OGFRL1,yellow,0.238245461441017,0.000168822652124477,Up in RA,0.732,0.336
Female,MPRIP,brown,-0.238123665821774,5.68455449357322e-07,Down in RA,0.667,-0.442
Female,MOSPD2,yellow,0.237824026704235,8.47005986731826e-06,Up in RA,0.781,0.442
Female,CYFIP2,brown,-0.237821622465645,3.14174186886861e-08,Down in RA,0.86,-0.506
Female,ZFP41,brown,-0.237655765801485,7.89295901584288e-05,Down in RA,0.495,-0.344
Female,PAPOLG,yellow,0.237561372549694,5.76042733981249e-06,Up in RA,0.835,0.385
Female,PRPF18,yellow,0.237281436143437,2.45870930063783e-05,Up in RA,0.617,0.395
Female,CNOT1,brown,-0.237252990883322,2.7008987234627e-08,Down in RA,0.808,-0.518
Female,IMMT,brown,-0.237243249987932,4.29205631043826e-08,Down in RA,0.802,-0.542
Female,PPM1G,brown,-0.237089153472282,1.00374705234579e-07,Down in RA,0.827,-0.474
Female,TBCD,brown,-0.237039959155552,2.53292220445522e-06,Down in RA,0.687,-0.412
Female,TMOD3,yellow,0.236821555625735,4.6921767356128e-05,Up in RA,0.619,0.388
Female,WDR54,brown,-0.236559171560493,5.89190839363857e-05,Down in RA,0.711,-0.41
Female,D2HGDH,brown,-0.236535057524955,2.78557625106363e-05,Down in RA,0.633,-0.402
Female,CD3E,brown,-0.236476405824125,6.94390089894179e-06,Down in RA,0.704,-0.382
Female,MSTO1,brown,-0.236440991077217,4.98591715265614e-07,Down in RA,0.722,-0.464
Female,ARHGAP22,brown,-0.236362890801554,7.98631233452783e-05,Down in RA,0.307,-0.361
Female,ZNF658,yellow,0.236292769746841,0.00163641718039748,Up in RA,0.353,0.295
Female,EHD4,brown,-0.235958830531274,1.41636640245851e-06,Down in RA,0.65,-0.442
Female,CD36,yellow,0.235838814850417,0.0110252940668187,Up in RA,0.338,0.204
Female,ATP5D,brown,-0.235762623941617,5.69042034306338e-07,Down in RA,0.819,-0.435
Female,EAPP,yellow,0.235742230716528,2.25196208828253e-08,Up in RA,0.626,0.513
Female,TSPAN18,brown,-0.235703022398199,0.0003886132694117,Down in RA,0.634,-0.347
Female,ACTR10,yellow,0.235539950004475,5.13609812399248e-11,Up in RA,0.785,0.555
Female,DVL1,brown,-0.2352174190899,6.52011712892533e-07,Down in RA,0.54,-0.421
Female,PLCXD1,brown,-0.234895554439204,0.000523538108672347,Down in RA,0.52,-0.318
Female,XPNPEP1,brown,-0.234270919666762,7.70200516363807e-07,Down in RA,0.673,-0.412
Female,HSPBP1,brown,-0.234245668113269,1.06841635578508e-05,Down in RA,0.697,-0.408
Female,POLB,yellow,0.234090422261543,9.82274503228923e-06,Up in RA,0.547,0.422
Female,ZMAT3,brown,-0.234052671343259,0.000351184341552304,Down in RA,0.557,-0.315
Female,SIN3A,brown,-0.233994902296425,4.19855218382459e-06,Down in RA,0.649,-0.429
Female,CREB3L2,brown,-0.233935913752485,3.37902806281277e-08,Down in RA,0.651,-0.476
Female,SCAMP3,brown,-0.233663895974578,4.19943860276089e-07,Down in RA,0.895,-0.473
Female,GMFG,yellow,0.23350019446662,1.10176317819722e-05,Up in RA,0.689,0.41
Female,HERC1,brown,-0.233459676386081,3.91867541404035e-06,Down in RA,0.586,-0.422
Female,PSMD11,brown,-0.233434153037128,5.53001477508052e-08,Down in RA,0.834,-0.494
Female,HSPB1,brown,-0.233381469371691,8.91016466974485e-05,Down in RA,0.669,-0.394
Female,GPS1,brown,-0.233357655019354,6.58778063686018e-08,Down in RA,0.77,-0.483
Female,HECTD3,brown,-0.233352901693759,9.40475153411244e-06,Down in RA,0.668,-0.457
Female,PTPN23,brown,-0.233321150845098,2.01122214665674e-05,Down in RA,0.696,-0.437
Female,VAMP7,yellow,0.233091213769752,9.56207383033555e-08,Up in RA,0.782,0.478
Female,IPO13,brown,-0.233085947121331,4.86715435334819e-08,Down in RA,0.718,-0.502
Female,ZNF444,brown,-0.232988615370483,8.72349407939776e-06,Down in RA,0.727,-0.41
Female,RPA1,brown,-0.232910187786253,6.36562756436695e-07,Down in RA,0.659,-0.48
Female,SLC6A16,brown,-0.232785783837396,0.00010488865516726,Down in RA,0.449,-0.339
Female,CCDC88C,brown,-0.232619163486113,2.39894284956051e-07,Down in RA,0.723,-0.468
Female,LILRA4,brown,-0.232359942676206,0.00566026989846263,Down in RA,0.284,-0.261
Female,CLCN4,yellow,0.231997487657962,0.0349484243440973,Up in RA,0.4,0.182
Female,ZKSCAN4,yellow,0.231909751031869,1.48270444392578e-05,Up in RA,0.488,0.411
Female,SMCHD1,yellow,0.231819870438807,1.39453377676965e-06,Up in RA,0.849,0.462
Female,PRMT7,brown,-0.231608605775203,1.6125951112681e-05,Down in RA,0.613,-0.414
Female,NOL6,brown,-0.231314880986373,2.76384770316478e-08,Down in RA,0.578,-0.501
Female,FOXK1,brown,-0.231304992862826,6.61042692791369e-07,Down in RA,0.686,-0.459
Female,DSE,yellow,0.231088241389572,0.00156771934741781,Up in RA,0.749,0.345
Female,FUK,brown,-0.231031957947006,7.83858095332402e-07,Down in RA,0.641,-0.429
Female,CXorf65,brown,-0.230993393318114,9.07576597520978e-05,Down in RA,0.522,-0.345
Female,BBS1,brown,-0.230878251962354,1.58352564823647e-05,Down in RA,0.482,-0.405
Female,MZF1,brown,-0.230831223428799,1.4328503797294e-07,Down in RA,0.685,-0.493
Female,DHRS3,brown,-0.230447483219679,0.000222824333165601,Down in RA,0.693,-0.355
Female,HMGCR,yellow,0.230274403592365,5.25773740797123e-05,Up in RA,0.765,0.328
Female,MSL3,yellow,0.230239161446854,7.95471262851297e-07,Up in RA,0.627,0.439
Female,ELP3,brown,-0.230217696212651,2.80445518554649e-06,Down in RA,0.772,-0.447
Female,ABL1,brown,-0.230154343049355,9.88905031469145e-05,Down in RA,0.571,-0.38
Female,TDP2,yellow,0.22998054099241,2.16998354000163e-05,Up in RA,0.811,0.407
Female,KPNA6,brown,-0.229897952690734,3.65046508835816e-07,Down in RA,0.842,-0.482
Female,CS,brown,-0.229884531021599,2.3207837817101e-07,Down in RA,0.77,-0.487
Female,ATP2B4,brown,-0.22983381405867,2.22419156037232e-06,Down in RA,0.532,-0.436
Female,CKAP5,brown,-0.229742178773453,7.94670472451457e-06,Down in RA,0.668,-0.445
Female,LAS1L,brown,-0.22951008716708,0.000158099440014787,Down in RA,0.643,-0.328
Female,ZNF586,yellow,0.229416630227127,8.22787460643461e-06,Up in RA,0.603,0.413
Female,PPM1D,yellow,0.229276988174548,5.85614930082806e-06,Up in RA,0.774,0.396
Female,ALMS1,brown,-0.229249675896437,1.16722409789269e-06,Down in RA,0.705,-0.459
Female,PRPF31,brown,-0.229147751518333,4.31086086633123e-08,Down in RA,0.732,-0.495
Female,ZBTB40,brown,-0.22878416235207,1.57220641331999e-06,Down in RA,0.688,-0.427
Female,ZSCAN16,yellow,0.22877654253975,1.85753326587014e-06,Up in RA,0.612,0.412
Female,PIGX,yellow,0.228650772606422,0.000970291593354104,Up in RA,0.62,0.353
Female,IL27RA,brown,-0.228601026374791,4.95218780183897e-07,Down in RA,0.787,-0.472
Female,SAMM50,brown,-0.228570317619387,6.63350295260354e-08,Down in RA,0.818,-0.508
Female,CD46,yellow,0.228535719476097,3.72121950529195e-06,Up in RA,0.9,0.447
Female,PPP2R5D,brown,-0.228443734219218,2.456911766966e-06,Down in RA,0.765,-0.422
Female,FAM134C,brown,-0.228391907874317,6.37684229506507e-07,Down in RA,0.864,-0.458
Female,JKAMP,yellow,0.228363327621365,4.94151390755434e-07,Up in RA,0.795,0.464
Female,CLIC2,yellow,0.228269983159917,0.00317963294813555,Up in RA,0.406,0.279
Female,TUFM,brown,-0.228167506636276,8.09464834339462e-07,Down in RA,0.662,-0.457
Female,RPTOR,brown,-0.227825151119634,1.91455446375625e-05,Down in RA,0.636,-0.427
Female,TPP1,brown,-0.227777351768988,3.03995392474353e-05,Down in RA,0.751,-0.415
Female,IL18BP,brown,-0.227446342862613,3.19091185182393e-06,Down in RA,0.757,-0.434
Female,CTCF,brown,-0.227365793561041,5.91380966479076e-07,Down in RA,0.76,-0.483
Female,PTPN7,brown,-0.227331963237467,2.90767668508644e-06,Down in RA,0.698,-0.403
Female,DHX30,brown,-0.226788425380552,3.18449279740182e-07,Down in RA,0.697,-0.451
Female,ZNF362,brown,-0.226598842033017,3.95155215590394e-06,Down in RA,0.77,-0.443
Female,FNBP1,brown,-0.226515388554462,1.12625268326084e-06,Down in RA,0.813,-0.477
Female,ERC1,brown,-0.226497515520599,8.53317530972444e-05,Down in RA,0.447,-0.338
Female,BMS1,brown,-0.22646285421161,1.03314412979326e-07,Down in RA,0.715,-0.488
Female,USP5,brown,-0.226380114141918,7.45275366504689e-05,Down in RA,0.645,-0.367
Female,NCKAP1L,brown,-0.226364469871953,2.18642406508368e-06,Down in RA,0.68,-0.463
Female,ATP8B1,brown,-0.226193123797142,0.000652773225233306,Down in RA,0.515,-0.32
Female,DDX11,brown,-0.226113220765649,0.0290740580812109,Down in RA,0.426,-0.294
Female,SUPV3L1,brown,-0.226037974884016,4.25560379823274e-08,Down in RA,0.647,-0.457
Female,HDAC6,brown,-0.225951841702678,1.16511009331972e-06,Down in RA,0.764,-0.476
Female,ADRM1,brown,-0.225799505621752,6.69925456821202e-08,Down in RA,0.791,-0.469
Female,HKR1,brown,-0.225734755762654,3.73143812616314e-05,Down in RA,0.621,-0.396
Female,CARNS1,brown,-0.225493684388253,0.000589348888319262,Down in RA,0.626,-0.336
Female,TRIM65,brown,-0.225168088813938,0.0102338857834752,Down in RA,0.428,-0.258
Female,CECR1,brown,-0.2250237869515,2.82819395988194e-05,Down in RA,0.771,-0.419
Female,CLIP2,brown,-0.224959115650054,8.90525720521475e-05,Down in RA,0.531,-0.348
Female,ECHS1,brown,-0.224922903958308,7.58669409554728e-07,Down in RA,0.852,-0.493
Female,KIAA1841,yellow,0.224921663282459,0.000237751884783525,Up in RA,0.486,0.337
Female,CXCL6,yellow,0.224837894420646,0.0258473443038799,Up in RA,0.594,0.256
Female,RHBDD1,brown,-0.224747995703312,7.75440027156642e-06,Down in RA,0.656,-0.424
Female,RFWD3,brown,-0.2246945330963,0.000874279297161859,Down in RA,0.386,-0.263
Female,CHMP2B,yellow,0.224638497037297,1.1126433231509e-05,Up in RA,0.676,0.458
Female,CTNNBL1,brown,-0.224567698572204,1.43152398049322e-06,Down in RA,0.772,-0.465
Female,UCP2,brown,-0.22442509886229,6.49507838212026e-06,Down in RA,0.801,-0.414
Female,MTHFR,brown,-0.224417692714834,0.000120139111643336,Down in RA,0.614,-0.36
Female,LATS2,yellow,0.224048648151454,1.592511309852e-05,Up in RA,0.56,0.371
Female,PSMC5,brown,-0.224046124770131,4.39305048013579e-07,Down in RA,0.858,-0.471
Female,TMEM167B,yellow,0.223904494903154,3.11537951946365e-09,Up in RA,0.85,0.534
Female,USP20,brown,-0.223723248401375,3.46143833291895e-07,Down in RA,0.754,-0.461
Female,WWOX,brown,-0.223602294748432,0.000212376678282106,Down in RA,0.327,-0.336
Female,PPP2R5A,yellow,0.223502463814048,4.06306182761519e-05,Up in RA,0.5,0.307
Female,CROCC,brown,-0.223310377746671,1.20139963056428e-05,Down in RA,0.52,-0.391
Female,OSBPL5,brown,-0.223119382960375,0.00129479193072215,Down in RA,0.522,-0.318
Female,PES1,brown,-0.222826921947543,1.1775660858266e-05,Down in RA,0.539,-0.381
Female,SIGIRR,brown,-0.222745103846338,1.39831432825285e-06,Down in RA,0.8,-0.452
Female,SEMA4C,brown,-0.222441222885689,9.02912696059312e-05,Down in RA,0.511,-0.299
Female,SHMT2,brown,-0.222343311920691,9.6849853283449e-07,Down in RA,0.754,-0.437
Female,ATP11A,yellow,0.222234283377571,0.000390123760085623,Up in RA,0.582,0.317
Female,C21orf2,brown,-0.222172065434998,0.000105373446532923,Down in RA,0.62,-0.353
Female,GORASP2,brown,-0.222067920102592,3.62570443923083e-08,Down in RA,0.801,-0.512
Female,CBX6,brown,-0.222022642831554,9.45346249699103e-08,Down in RA,0.721,-0.479
Female,PBLD,yellow,0.221990211550119,0.000379324691087495,Up in RA,0.568,0.313
Female,SDHA,brown,-0.221900271495492,1.70866791821965e-06,Down in RA,0.767,-0.426
Female,NFATC1,brown,-0.221798016323648,4.66938695331118e-05,Down in RA,0.643,-0.391
Female,FAM53B,brown,-0.221761923605027,1.08594651438223e-05,Down in RA,0.732,-0.416
Female,NR4A2,yellow,0.221526167053149,0.0054063508658675,Up in RA,0.474,0.326
Female,TCEA2,brown,-0.221275649595161,3.73533884295252e-06,Down in RA,0.575,-0.407
Female,MMS19,brown,-0.22119238279493,7.18937413441904e-10,Down in RA,0.802,-0.565
Female,ADD1,brown,-0.221186732911069,4.51416301054586e-07,Down in RA,0.798,-0.493
Female,IKBKE,brown,-0.221093303960029,1.29713695171584e-05,Down in RA,0.661,-0.396
Female,SCFD2,brown,-0.221058893888982,0.000631251617309697,Down in RA,0.576,-0.36
Female,SRP68,brown,-0.221026967065883,1.23488219305371e-06,Down in RA,0.831,-0.456
Female,MFHAS1,brown,-0.220722747859468,0.000768989936974547,Down in RA,0.617,-0.31
Female,RABGAP1,brown,-0.2206476922615,2.0784540293736e-06,Down in RA,0.684,-0.4
Female,IDH3B,brown,-0.220408016579647,3.95270560991471e-07,Down in RA,0.837,-0.47
Female,CCDC107,brown,-0.220371144490431,1.19500695358255e-05,Down in RA,0.648,-0.43
Female,GRWD1,brown,-0.220315884161543,1.11304136571862e-06,Down in RA,0.765,-0.451
Female,DAG1,brown,-0.220299898952514,4.0230829788196e-07,Down in RA,0.595,-0.375
Female,SERINC1,yellow,0.220255113389663,5.52297010513142e-08,Up in RA,0.874,0.495
Female,MON1A,brown,-0.22014973447033,3.83128902119896e-05,Down in RA,0.58,-0.398
Female,JUP,brown,-0.220099597438525,0.00987090066478559,Down in RA,0.331,-0.29
Female,IPO9,brown,-0.220012257459412,3.70010928475763e-06,Down in RA,0.751,-0.452
Female,SMG6,brown,-0.219944326938187,2.92155561288158e-06,Down in RA,0.689,-0.425
Female,CAPNS1,brown,-0.219906906350775,8.74252867137159e-05,Down in RA,0.784,-0.362
Female,CHTF18,brown,-0.219857054921107,2.31414910228199e-05,Down in RA,0.444,-0.353
