sex,gene,module,logFC,DEG_FDR,dir,kME,GS_RA
Male,ASS1,brown,-0.368737542790275,0.0135740140228164,Down in RA,0.511,-0.288
Male,PSMC5,brown,-0.368678396786453,1.90096881687746e-05,Down in RA,0.858,-0.471
Male,TTLL5,brown,-0.368435812787383,0.000707491693119986,Down in RA,0.483,-0.196
Male,MINK1,brown,-0.368367345173498,0.000592809126718971,Down in RA,0.77,-0.467
Male,CTCF,brown,-0.367653354290344,1.48667833692887e-05,Down in RA,0.76,-0.483
Male,ZNF212,brown,-0.367383661184243,4.24041568324871e-06,Down in RA,0.758,-0.434
Male,SLC39A13,brown,-0.366803103567482,0.00010054352038924,Down in RA,0.354,-0.192
Male,MAD1L1,brown,-0.366543785142991,0.0140690575388626,Down in RA,0.572,-0.342
Male,LRRC8A,brown,-0.366371933551806,2.93262116199114e-05,Down in RA,0.61,-0.396
Male,USP38,yellow,0.366359990921659,0.000659967887289059,Up in RA,0.825,0.337
Male,BRD2,brown,-0.366144514066886,0.000419734205716123,Down in RA,0.775,-0.484
Male,PHTF1,yellow,0.365983531131806,0.00218219226396813,Up in RA,0.626,0.483
Male,MDM4,brown,-0.365904349497911,8.25714338653799e-05,Down in RA,0.742,-0.474
Male,ARL15,yellow,0.365868903518779,0.001228121701438,Up in RA,0.408,0.348
Male,CKAP5,brown,-0.365827354175755,0.000101512506906881,Down in RA,0.668,-0.445
Male,ZNF275,brown,-0.365719546933733,0.00385942135414623,Down in RA,0.68,-0.333
Male,RIMS3,brown,-0.365670884543068,0.000113312000732936,Down in RA,0.464,-0.377
Male,PDE4A,brown,-0.36560763149766,0.00303397239353092,Down in RA,0.592,-0.236
Male,TMOD2,yellow,0.365583922955566,0.0352836070361556,Up in RA,0.64,0.347
Male,DDX56,brown,-0.365109180164731,0.000106182166912007,Down in RA,0.795,-0.441
Male,MAZ,brown,-0.365079886625071,5.30885211736718e-05,Down in RA,0.849,-0.517
Male,SLC35C1,brown,-0.364991166371548,8.92449733318002e-05,Down in RA,0.666,-0.343
Male,GPS1,brown,-0.364880585616721,7.92507288358946e-05,Down in RA,0.77,-0.483
Male,SLC12A7,brown,-0.364839670857883,0.0481885713388308,Down in RA,0.417,-0.256
Male,DGKD,brown,-0.364837704324128,7.29941890296575e-05,Down in RA,0.67,-0.384
Male,GARS,brown,-0.364648223656873,1.2867694964749e-06,Down in RA,0.8,-0.467
Male,ANAPC7,brown,-0.36445177109075,6.54852454998364e-07,Down in RA,0.758,-0.48
Male,ARHGAP22,brown,-0.364424397401811,0.0177629021191136,Down in RA,0.307,-0.361
Male,GEMIN5,brown,-0.364200725376308,4.65314034035099e-05,Down in RA,0.639,-0.448
Male,GMFG,yellow,0.364061865580502,0.000180092659260326,Up in RA,0.689,0.41
Male,EXOC7,brown,-0.363854173970793,1.49885246328957e-05,Down in RA,0.76,-0.467
Male,PROCA1,brown,-0.363695654500255,0.00219197496230029,Down in RA,0.424,-0.191
Male,MPRIP,brown,-0.363520846467737,3.69461238946874e-05,Down in RA,0.667,-0.442
Male,ALDH16A1,brown,-0.363422535246664,3.52949686218345e-05,Down in RA,0.691,-0.428
Male,RAB21,yellow,0.363210555341907,0.000601245640652963,Up in RA,0.805,0.458
Male,BCL9L,brown,-0.362911688012824,0.00174840042996038,Down in RA,0.749,-0.44
Male,KIF13B,brown,-0.362893418797972,0.000388370774375149,Down in RA,0.556,-0.35
Male,UCP2,brown,-0.362764892826104,0.000226351180032122,Down in RA,0.801,-0.414
Male,USP20,brown,-0.362719732513651,0.000119238757131032,Down in RA,0.754,-0.461
Male,SERPINB6,brown,-0.36267270484854,5.32144061710296e-05,Down in RA,0.538,-0.169
Male,NFKBIZ,yellow,0.362374703734024,5.0878431674392e-06,Up in RA,0.773,0.431
Male,SCCPDH,yellow,0.362324375498655,0.000252390620995937,Up in RA,0.502,0.396
Male,ARHGEF18,brown,-0.362323295452988,1.27239475814267e-05,Down in RA,0.814,-0.494
Male,DBP,brown,-0.362271993900513,0.00107485415885038,Down in RA,0.562,-0.401
Male,SMYD5,brown,-0.362154479061813,0.00254485400267075,Down in RA,0.473,-0.426
Male,IKZF3,brown,-0.361959476218843,0.0125713219059396,Down in RA,0.615,-0.411
Male,HEXA,brown,-0.361928502586906,4.46153402600997e-06,Down in RA,0.728,-0.482
Male,EIF2B4,brown,-0.361821278087047,1.77837694769685e-06,Down in RA,0.794,-0.489
Male,COG4,brown,-0.361401555916696,8.51820408603172e-05,Down in RA,0.69,-0.354
Male,ZNF562,brown,-0.361367405912997,0.000345884785293597,Down in RA,0.725,-0.457
Male,PTPN12,yellow,0.361206747503055,0.00195192899209062,Up in RA,0.754,0.349
Male,CCDC107,brown,-0.361065635781453,0.000322751246190762,Down in RA,0.648,-0.43
Male,ZC3H7B,brown,-0.361028507421334,0.00427497715651662,Down in RA,0.537,-0.386
Male,ZSCAN16,yellow,0.360730374790352,0.00177162276008814,Up in RA,0.612,0.412
Male,CBX6,brown,-0.360663852279176,6.59209384317742e-05,Down in RA,0.721,-0.479
Male,PITPNC1,brown,-0.360506867750425,0.000150182132171356,Down in RA,0.737,-0.42
Male,FBRSL1,brown,-0.359895101072531,1.76772604426057e-05,Down in RA,0.727,-0.479
Male,CPSF1,brown,-0.359851993700634,0.000739544854876053,Down in RA,0.517,-0.369
Male,ZNF93,yellow,0.359850622935137,0.00198017745641089,Up in RA,0.449,0.317
Male,ZNF579,brown,-0.359770213578913,0.000370628769771821,Down in RA,0.433,-0.212
Male,SYTL1,brown,-0.359480918272987,0.00169484295169864,Down in RA,0.718,-0.39
Male,APOOL,brown,-0.359476062232914,0.000172749117526022,Down in RA,0.764,-0.441
Male,SDHA,brown,-0.359249913956238,8.59101439708609e-05,Down in RA,0.767,-0.426
Male,NKAPL,yellow,0.358703297474887,0.00240885813260966,Up in RA,0.404,0.246
Male,BTN3A3,brown,-0.358665024436131,0.000150097309153192,Down in RA,0.748,-0.413
Male,COMT,brown,-0.358126877642966,0.000239438428181643,Down in RA,0.494,-0.291
Male,ZNF512B,brown,-0.358101740825016,0.00163385326051372,Down in RA,0.533,-0.328
Male,SAMD11,brown,-0.357549327806352,2.94219774096803e-05,Down in RA,0.641,-0.401
Male,USP5,brown,-0.357190187412779,0.00104127259328871,Down in RA,0.645,-0.367
Male,CENPT,brown,-0.356783705632086,0.000929429490751764,Down in RA,0.592,-0.325
Male,USE1,brown,-0.356376947278037,0.00356554996208685,Down in RA,0.549,-0.323
Male,SPDYE2,brown,-0.35628302850449,0.00324270433825838,Down in RA,0.643,-0.402
Male,NUP93,brown,-0.356022041352617,3.78779019102732e-05,Down in RA,0.75,-0.489
Male,JRK,brown,-0.355856899954702,2.50646298467218e-05,Down in RA,0.673,-0.41
Male,SF1,brown,-0.355723468393342,3.81436590010718e-06,Down in RA,0.877,-0.521
Male,NOB1,brown,-0.355064172028155,0.000125745001066791,Down in RA,0.679,-0.479
Male,FPGS,brown,-0.354688398047159,0.00042821756050813,Down in RA,0.578,-0.402
Male,ANO9,brown,-0.354504438219515,0.00438831922952341,Down in RA,0.581,-0.349
Male,ARL2,brown,-0.354449866237678,0.000287552858020163,Down in RA,0.726,-0.409
Male,SNRK,yellow,0.353610577844752,0.00010869182739351,Up in RA,0.8,0.367
Male,RHOQ,yellow,0.353567123765856,9.00402692989682e-06,Up in RA,0.782,0.346
Male,FARSB,brown,-0.353117180836399,2.32074824164078e-05,Down in RA,0.753,-0.521
Male,ZNF776,yellow,0.353029717499045,0.000118573720661409,Up in RA,0.764,0.355
Male,SLU7,yellow,0.352860210952268,2.83970747971874e-05,Up in RA,0.765,0.403
Male,KLHL5,yellow,0.35279650677409,0.00201017841436662,Up in RA,0.671,0.274
Male,POMT1,brown,-0.352790450318818,0.00166821622227835,Down in RA,0.632,-0.456
Male,AMD1,yellow,0.352627917081025,3.40816940340027e-05,Up in RA,0.816,0.409
Male,CASP10,brown,-0.35230800297578,0.00328264018308783,Down in RA,0.547,-0.192
Male,PATZ1,brown,-0.352160332638505,0.00015654248110596,Down in RA,0.629,-0.463
Male,NEURL4,brown,-0.352078790929096,0.000252141959412887,Down in RA,0.605,-0.349
Male,PTDSS2,brown,-0.352013319058977,0.000597368074369175,Down in RA,0.591,-0.305
Male,ZNF589,brown,-0.351397771120615,0.00288012678970733,Down in RA,0.561,-0.3
Male,ABCC2,yellow,0.351106316789631,0.0286692319294647,Up in RA,0.606,0.263
Male,ANAPC5,brown,-0.351038847185756,5.66631460705369e-06,Down in RA,0.888,-0.51
Male,BTBD7,brown,-0.350878551413421,3.92473320829094e-05,Down in RA,0.709,-0.387
Male,SH3BGRL3,brown,-0.350795885379732,2.61753055912061e-05,Down in RA,0.714,-0.345
Male,GUSB,brown,-0.350461879468678,1.24894892689803e-05,Down in RA,0.765,-0.414
Male,RING1,brown,-0.350168077914276,1.08810279067197e-05,Down in RA,0.751,-0.421
Male,CRYGS,brown,-0.349506398829284,0.00186459560946451,Down in RA,0.532,-0.377
Male,NOP2,brown,-0.349457344729375,0.00129891657017822,Down in RA,0.688,-0.534
Male,SMARCAL1,brown,-0.349315528847768,3.18761837956046e-05,Down in RA,0.774,-0.422
Male,CSNK2B,brown,-0.349288925432634,8.5605769711534e-06,Down in RA,0.834,-0.414
Male,DPYSL2,brown,-0.34919243195428,0.00193076608420432,Down in RA,0.455,-0.304
Male,PSMC4,brown,-0.348778961911195,3.17340969926812e-05,Down in RA,0.808,-0.375
Male,SNRNP70,brown,-0.34864505496105,3.94290394031e-05,Down in RA,0.709,-0.491
Male,LTK,brown,-0.348633497820098,0.0385783564044911,Down in RA,0.382,-0.508
Male,GFOD1,brown,-0.347994258281918,0.00665321567557949,Down in RA,0.411,-0.161
Male,FBXL4,yellow,0.347919411092844,0.00175758061982102,Up in RA,0.571,0.429
Male,PSEN2,brown,-0.347877693200636,0.00207472448291024,Down in RA,0.371,-0.197
Male,TUFM,brown,-0.347586596416728,0.000672667985593397,Down in RA,0.662,-0.457
Male,CRIPT,yellow,0.347169860752652,0.00181328423576334,Up in RA,0.449,0.267
Male,YWHAH,brown,-0.347111188530761,0.000159524127390554,Down in RA,0.446,-0.273
Male,RANBP3,brown,-0.347085415549131,0.000120968474774416,Down in RA,0.72,-0.455
Male,PPARGC1B,brown,-0.347069980797367,0.0179651187475532,Down in RA,0.336,-0.248
Male,BBS1,brown,-0.347049116041671,0.000808375915778747,Down in RA,0.482,-0.405
Male,PLCXD1,brown,-0.346925694664935,0.00986837016703476,Down in RA,0.52,-0.318
Male,BCR,brown,-0.346522635101889,0.0142446801858952,Down in RA,0.512,-0.249
Male,HNRNPUL1,brown,-0.346277431335435,8.93913153290758e-06,Down in RA,0.846,-0.54
Male,CELF1,brown,-0.346100694772246,2.45418870872867e-05,Down in RA,0.69,-0.471
Male,PITPNM2,brown,-0.346061684861973,0.00773828094416955,Down in RA,0.606,-0.319
Male,SPNS1,brown,-0.34598120547402,7.36988530334783e-05,Down in RA,0.657,-0.44
Male,KIDINS220,yellow,0.345900568284607,0.00561811744484783,Up in RA,0.777,0.303
Male,OTUD1,yellow,0.345656465432054,0.000208128804648603,Up in RA,0.745,0.402
Male,PUS1,brown,-0.345564481979881,0.000497884435123239,Down in RA,0.658,-0.385
Male,TBX19,brown,-0.345113751184634,0.00244725010672547,Down in RA,0.538,-0.313
Male,SCARB1,brown,-0.345067195922884,0.00256988495127553,Down in RA,0.414,-0.414
Male,DAXX,brown,-0.34444635068861,0.000126005378751329,Down in RA,0.81,-0.465
Male,AGFG1,yellow,0.344308257417702,0.000206935357320113,Up in RA,0.652,0.403
Male,YIPF4,yellow,0.344013182494288,0.00961332798193016,Up in RA,0.681,0.371
Male,HVCN1,brown,-0.343499220202293,0.000584224492286175,Down in RA,0.559,-0.414
Male,KRBA1,brown,-0.342672575084991,0.00110897932271442,Down in RA,0.495,-0.369
Male,DYNLRB1,brown,-0.34145142750263,0.000248222674249024,Down in RA,0.718,-0.325
Male,RASGRP2,brown,-0.341320606876884,0.000749529009626516,Down in RA,0.719,-0.393
Male,DPP9,brown,-0.3412057501641,0.000106546378112809,Down in RA,0.694,-0.352
Male,CLEC4A,yellow,0.341061908606104,0.000249356464371506,Up in RA,0.703,0.383
Male,COPS6,brown,-0.34076731905134,3.85232541139178e-06,Down in RA,0.77,-0.391
Male,BCAP31,brown,-0.340625297977645,7.86552146166686e-06,Down in RA,0.754,-0.367
Male,SAC3D1,brown,-0.340586024820731,0.00144917772396671,Down in RA,0.478,-0.242
Male,REXO4,brown,-0.340532579287957,0.00022629823849231,Down in RA,0.593,-0.289
Male,ZNF581,brown,-0.340136888759164,0.000139603658736736,Down in RA,0.617,-0.297
Male,ZDHHC9,brown,-0.339921382097701,0.00498709647573152,Down in RA,0.35,-0.233
Male,PGPEP1,brown,-0.339859714629979,0.00358604987260437,Down in RA,0.646,-0.371
Male,SLC11A2,brown,-0.339682100872362,0.00104644502579574,Down in RA,0.568,-0.365
Male,LAMP1,brown,-0.339639124152135,3.87580011119671e-06,Down in RA,0.748,-0.433
Male,DHPS,brown,-0.339607188094065,0.000145595146527002,Down in RA,0.733,-0.46
Male,MAN1B1,brown,-0.339533687692792,0.000116536628531743,Down in RA,0.648,-0.319
Male,TULP3,brown,-0.339445541257736,0.000613133775429635,Down in RA,0.639,-0.408
Male,CCDC86,brown,-0.339351477225281,0.000329455730281715,Down in RA,0.618,-0.383
Male,PSMD1,brown,-0.338721620479889,1.74178036449072e-05,Down in RA,0.738,-0.369
Male,ALG3,brown,-0.338677299939042,0.000895572448400864,Down in RA,0.735,-0.365
Male,C21orf2,brown,-0.338419317709233,0.00135750522347409,Down in RA,0.62,-0.353
Male,KYNU,yellow,0.338416189292667,0.0403132847636571,Up in RA,0.381,0.402
Male,VNN2,yellow,0.338411611685696,0.00324636601606509,Up in RA,0.721,0.45
Male,LBR,yellow,0.338390763182447,7.50046025604205e-05,Up in RA,0.894,0.481
Male,PIH1D1,brown,-0.338099218426927,1.14005653558128e-05,Down in RA,0.8,-0.483
Male,HSF1,brown,-0.338072940452847,0.00142226227180841,Down in RA,0.543,-0.231
Male,CNOT1,brown,-0.337732062191776,1.08810279067197e-05,Down in RA,0.808,-0.518
Male,HDAC1,brown,-0.337669287657709,1.06284565233471e-05,Down in RA,0.837,-0.537
Male,DYNLL2,brown,-0.337503172658756,0.00319245960634493,Down in RA,0.5,-0.305
Male,SLC9A3R1,brown,-0.337401513101827,8.17031841038278e-05,Down in RA,0.759,-0.421
Male,ELAVL1,brown,-0.33730585104085,2.3419087050424e-06,Down in RA,0.748,-0.475
Male,PQBP1,brown,-0.337244303275253,1.17002034000814e-05,Down in RA,0.729,-0.41
Male,ZC3H4,brown,-0.336995368453576,1.67980666009992e-05,Down in RA,0.713,-0.471
Male,CROCC,brown,-0.336991928945137,0.00403327752054543,Down in RA,0.52,-0.391
Male,ARHGEF9,brown,-0.336896524944833,0.000881341175125979,Down in RA,0.52,-0.259
Male,HAS3,brown,-0.336760428466445,0.00142368177361548,Down in RA,0.637,-0.42
Male,ABL2,brown,-0.336719959309775,0.000843968666541633,Down in RA,0.521,-0.271
Male,FIZ1,brown,-0.3364579398864,0.0185530321070471,Down in RA,0.449,-0.228
Male,NCL,brown,-0.336191680341354,0.000868790928287273,Down in RA,0.65,-0.406
Male,F8,yellow,0.335725836663947,0.0107504405037342,Up in RA,0.428,0.181
Male,POGZ,brown,-0.335579067755136,3.82585094188096e-06,Down in RA,0.705,-0.426
Male,PPM1D,yellow,0.335394682508483,0.000495626301492875,Up in RA,0.774,0.396
Male,EAPP,yellow,0.334899468687289,9.8182191112525e-05,Up in RA,0.626,0.513
Male,APRT,brown,-0.334628721324122,0.000462583257744387,Down in RA,0.716,-0.374
Male,ALKBH5,brown,-0.334621238167522,1.22162759088891e-05,Down in RA,0.824,-0.476
Male,FAM45A,yellow,0.334581596630275,0.000876590576658697,Up in RA,0.545,0.366
Male,FAM168B,brown,-0.334315768506989,3.18957505238915e-06,Down in RA,0.721,-0.506
Male,ADI1,brown,-0.334306293150308,0.000960782624985196,Down in RA,0.335,-0.266
Male,RABEP2,brown,-0.334149477485802,0.00234618939858364,Down in RA,0.574,-0.338
Male,ACACB,brown,-0.334107447843034,0.00290101521274088,Down in RA,0.538,-0.285
Male,HSD17B10,brown,-0.333868591625604,1.30407147802965e-05,Down in RA,0.714,-0.408
Male,SLC7A1,brown,-0.333720327513998,0.0192442257802278,Down in RA,0.479,-0.297
Male,AACS,brown,-0.333644206946624,0.000611085084360406,Down in RA,0.467,-0.303
Male,HYOU1,brown,-0.333466477034015,0.000661830422054413,Down in RA,0.721,-0.432
Male,PIK3CA,yellow,0.333367701352421,0.000444191319358096,Up in RA,0.626,0.364
Male,DYX1C1,yellow,0.333090315183016,0.0199313728067929,Up in RA,0.405,0.19
Male,DOT1L,brown,-0.332925601396559,0.000176994255452742,Down in RA,0.62,-0.376
Male,C16orf62,brown,-0.33275864191077,0.000281022773837785,Down in RA,0.614,-0.305
Male,NOC2L,brown,-0.332187531339513,1.74089211950394e-05,Down in RA,0.698,-0.412
Male,ACTR10,yellow,0.332004903341152,1.47044474966872e-05,Up in RA,0.785,0.555
Male,RFTN1,brown,-0.331906396982021,0.000218761753799795,Down in RA,0.641,-0.378
Male,OXA1L,brown,-0.331661847513551,2.76812892852489e-06,Down in RA,0.77,-0.452
Male,MKLN1,yellow,0.331618853965699,0.000440782925910796,Up in RA,0.548,0.369
Male,TMEM33,yellow,0.33133028254236,9.06580304955095e-05,Up in RA,0.862,0.474
Male,ABI1,yellow,0.330903100537878,1.53090684911008e-05,Up in RA,0.782,0.415
Male,SARS2,brown,-0.330764826195006,0.000250537065783746,Down in RA,0.384,-0.229
Male,TCEA2,brown,-0.330718432218419,0.00278359764940785,Down in RA,0.575,-0.407
Male,FAM3A,brown,-0.330382867769592,5.70103482369356e-05,Down in RA,0.498,-0.323
Male,RNPS1,brown,-0.330363026900712,3.65844328634847e-06,Down in RA,0.889,-0.527
Male,AHCYL2,brown,-0.330341464411297,0.000247261828591797,Down in RA,0.62,-0.343
Male,TCF25,brown,-0.330339310053133,2.57768202619893e-05,Down in RA,0.822,-0.463
Male,CNNM3,brown,-0.330276820612707,0.000843012121130555,Down in RA,0.639,-0.351
Male,ZKSCAN4,yellow,0.330243387309132,0.00393620955635755,Up in RA,0.488,0.411
Male,CSNK2A1,brown,-0.330239596101813,0.000200487279128344,Down in RA,0.72,-0.457
Male,ELMO3,brown,-0.330089919743279,2.32074824164078e-05,Down in RA,0.414,-0.352
Male,HAUS7,brown,-0.330023974568461,7.70859388402517e-05,Down in RA,0.668,-0.425
Male,INTS9,brown,-0.329929084546687,7.39767431274921e-05,Down in RA,0.636,-0.465
Male,LMF2,brown,-0.329462557414184,0.00274159439976134,Down in RA,0.508,-0.278
Male,GPAA1,brown,-0.329376338574408,0.000805423190011739,Down in RA,0.582,-0.284
Male,CCDC94,brown,-0.329109867846861,0.000878336646044017,Down in RA,0.624,-0.331
Male,PES1,brown,-0.329012169730767,0.00219314652631481,Down in RA,0.539,-0.381
Male,GNAQ,yellow,0.328596107515435,0.000509620760893332,Up in RA,0.649,0.266
Male,FGD2,brown,-0.328527522414257,0.00237405592644389,Down in RA,0.427,-0.293
Male,IL18BP,brown,-0.328453363067327,0.000370082022496994,Down in RA,0.757,-0.434
Male,SNX17,brown,-0.328388741993812,1.70279657788016e-05,Down in RA,0.753,-0.367
Male,TATDN3,yellow,0.328294446657351,0.000900942602511138,Up in RA,0.639,0.329
Male,AAAS,brown,-0.32829331471635,0.000106722958315438,Down in RA,0.622,-0.33
Male,WBSCR22,brown,-0.32823147790735,0.000356231512928359,Down in RA,0.773,-0.434
Male,SEC31A,brown,-0.328156040144326,2.22756622800226e-05,Down in RA,0.873,-0.521
Male,TSR1,brown,-0.328092996423574,0.00278705093989158,Down in RA,0.62,-0.434
Male,P2RY8,brown,-0.327934850507426,4.73184355406096e-05,Down in RA,0.801,-0.526
Male,ARL3,yellow,0.327701807337664,0.00515141706655428,Up in RA,0.68,0.373
Male,RNASEL,yellow,0.327404522997784,0.00111303705455337,Up in RA,0.702,0.395
Male,ANXA2,brown,-0.327213788249669,0.000152317830935707,Down in RA,0.532,-0.265
Male,NDUFAF3,brown,-0.327169433202443,3.00738872841015e-05,Down in RA,0.599,-0.315
Male,SLC2A6,brown,-0.327144424111334,0.00245798285086448,Down in RA,0.477,-0.313
Male,CLN8,brown,-0.327029234928511,0.0111646893176397,Down in RA,0.433,-0.187
Male,CASP1,yellow,0.326848507218263,5.96886517706454e-05,Up in RA,0.517,0.391
Male,RPN2,brown,-0.326721536545446,9.35568177522486e-06,Down in RA,0.796,-0.474
Male,ARHGEF7,brown,-0.326214618918398,7.52306965081799e-05,Down in RA,0.687,-0.376
Male,ATP6AP1L,brown,-0.326178068498742,0.00428687876215097,Down in RA,0.331,-0.212
Male,SHMT2,brown,-0.326018092655014,0.000102835050488878,Down in RA,0.754,-0.437
Male,TMOD3,yellow,0.32601560121639,0.00428845031340261,Up in RA,0.619,0.388
Male,ATP5SL,brown,-0.325719059672242,0.000139603658736736,Down in RA,0.741,-0.424
Male,SGSM3,brown,-0.325381248851703,0.000214995514912201,Down in RA,0.689,-0.434
Male,NCDN,brown,-0.325329424654609,0.00289641113231239,Down in RA,0.48,-0.297
Male,TAB2,yellow,0.325172728178108,4.63313814940108e-05,Up in RA,0.813,0.376
Male,CSNK2A2,brown,-0.325149325438318,3.79241946284966e-05,Down in RA,0.704,-0.515
Male,ZNF862,brown,-0.324991874999676,0.000331332675855718,Down in RA,0.492,-0.383
Male,L3MBTL2,brown,-0.324875598889482,7.24747175863926e-05,Down in RA,0.732,-0.463
Male,GORASP2,brown,-0.324378225016374,2.43451649898634e-05,Down in RA,0.801,-0.512
Male,TRAF3IP2,brown,-0.324220085403973,0.00010752619588363,Down in RA,0.492,-0.392
Male,C2orf42,brown,-0.324120461048461,9.9683914106027e-06,Down in RA,0.66,-0.373
Male,IRGQ,brown,-0.324012693669586,0.000640542657441509,Down in RA,0.504,-0.235
Male,SETD1A,brown,-0.323927717907985,0.000868790928287273,Down in RA,0.643,-0.405
Male,BMS1,brown,-0.323808158785097,0.000685636386689815,Down in RA,0.715,-0.488
Male,DDX19A,brown,-0.323800483617361,0.000224188853956038,Down in RA,0.642,-0.429
Male,ITGA1,yellow,0.323394543997452,0.00268601334188854,Up in RA,0.406,0.221
Male,LARS,brown,-0.323357489971792,2.74454540941014e-05,Down in RA,0.78,-0.509
Male,RASA3,brown,-0.323213471227333,0.00175414101566191,Down in RA,0.781,-0.396
Male,RCE1,brown,-0.322885499257227,0.000100211001517023,Down in RA,0.35,-0.229
Male,CD81,brown,-0.32274363182428,0.00042821756050813,Down in RA,0.731,-0.435
Male,CCDC84,brown,-0.322509609244972,0.000108211952484188,Down in RA,0.758,-0.482
Male,PRRT3,brown,-0.322496053222821,0.00141895326947441,Down in RA,0.417,-0.195
Male,ASXL2,brown,-0.322368530888153,2.6000515590672e-06,Down in RA,0.737,-0.472
Male,ACOT7,brown,-0.322095304461422,0.0011531579381967,Down in RA,0.544,-0.233
Male,UBXN1,brown,-0.321632316600825,9.4289389666014e-06,Down in RA,0.725,-0.361
Male,ZMPSTE24,yellow,0.321544862251849,3.18761837956046e-05,Up in RA,0.827,0.48
Male,CHTF18,brown,-0.321124260026846,0.0226010393249054,Down in RA,0.444,-0.353
Male,SAMD10,brown,-0.32099521999643,0.000375299798471782,Down in RA,0.399,-0.269
Male,ZBTB40,brown,-0.32087542540934,0.000266612179384687,Down in RA,0.688,-0.427
Male,FOXP1,brown,-0.320732979960004,6.16614404048877e-05,Down in RA,0.774,-0.469
Male,FYN,brown,-0.320653848527899,5.61351496788197e-05,Down in RA,0.822,-0.491
Male,RCC2,brown,-0.320451853927467,5.48192314704207e-05,Down in RA,0.747,-0.391
Male,CUEDC2,brown,-0.320389128253897,3.29904176515506e-05,Down in RA,0.741,-0.388
Male,TESK1,brown,-0.320311992111515,7.32281580699089e-05,Down in RA,0.674,-0.416
Male,SFXN3,brown,-0.320040127348049,0.000709037469137376,Down in RA,0.652,-0.338
Male,RBM4,brown,-0.319969304876701,0.00133981009039389,Down in RA,0.556,-0.389
Male,NOL6,brown,-0.319574205375288,0.00285413689220114,Down in RA,0.578,-0.501
Male,MS4A6A,yellow,0.319218417924132,0.00389445793734368,Up in RA,0.606,0.441
Male,P4HB,brown,-0.319172080193737,0.000878336646044017,Down in RA,0.75,-0.341
Male,FAM109A,brown,-0.318602309043996,0.0012026978935587,Down in RA,0.512,-0.225
Male,MTHFR,brown,-0.318554329184479,0.00361217027852303,Down in RA,0.614,-0.36
Male,IGSF8,brown,-0.318244555065707,0.00434837032373189,Down in RA,0.488,-0.291
Male,MMADHC,yellow,0.318110877377405,2.6005327333317e-07,Up in RA,0.768,0.569
Male,PTP4A1,yellow,0.317848127283737,0.000738673456591797,Up in RA,0.591,0.385
Male,NCKIPSD,brown,-0.317832674115309,0.000723758218886075,Down in RA,0.633,-0.371
Male,PFKM,brown,-0.317728720773019,0.000481244239696645,Down in RA,0.555,-0.348
Male,CDC42BPB,brown,-0.317451340108515,0.0119883512987342,Down in RA,0.336,-0.013
Male,GTF3C2,brown,-0.317002201203404,3.18460631853317e-05,Down in RA,0.697,-0.511
Male,PDIA3,brown,-0.316814148396354,0.00829733779571476,Down in RA,0.661,-0.42
Male,TRAM2,brown,-0.316696900170211,0.000618187009991724,Down in RA,0.591,-0.351
Male,NDUFA3,brown,-0.316497035203249,9.05851779041458e-05,Down in RA,0.661,-0.319
Male,FDPS,brown,-0.316494072622072,0.000110436044069691,Down in RA,0.685,-0.43
Male,APOL3,brown,-0.316489880425501,0.0036568271237622,Down in RA,0.692,-0.398
Male,ZFAND5,yellow,0.316474070444778,0.000317490441530315,Up in RA,0.721,0.454
Male,EIF3G,brown,-0.31643297550977,0.000127518008660225,Down in RA,0.778,-0.358
Male,WDR82,brown,-0.316284473841961,0.00042618100968223,Down in RA,0.734,-0.44
Male,DDX27,brown,-0.316217573925412,0.000168847327705942,Down in RA,0.814,-0.534
Male,METTL13,brown,-0.315823349170938,0.000566157731055262,Down in RA,0.555,-0.312
Male,FOXP3,brown,-0.31566200244265,0.00921397322337603,Down in RA,0.453,-0.222
Male,AKR1B1,brown,-0.315426730573391,0.000529033870434124,Down in RA,0.697,-0.311
Male,DNAJB1,brown,-0.315353962752972,3.60196100566522e-05,Down in RA,0.796,-0.451
Male,UPF2,yellow,0.315215285838687,0.000241347753717156,Up in RA,0.738,0.381
Male,C16orf58,brown,-0.315197722693433,0.00131087725957808,Down in RA,0.576,-0.364
Male,PFN1,brown,-0.314731715629543,5.4483257662333e-05,Down in RA,0.811,-0.434
Male,SIN3A,brown,-0.314557011256976,0.00159365496562468,Down in RA,0.649,-0.429
Male,CHD1,yellow,0.31447123589757,3.87095656756476e-05,Up in RA,0.677,0.445
Male,HTR7P1,yellow,0.314348721188121,0.0362871032829283,Up in RA,0.563,0.324
Male,PSMD8,brown,-0.314329526770256,7.76757526831843e-05,Down in RA,0.776,-0.403
Male,LFNG,brown,-0.314329337172476,0.000136594070589021,Down in RA,0.66,-0.344
Male,POLG,brown,-0.314269013923641,6.47043258008662e-06,Down in RA,0.778,-0.544
Male,DCPS,brown,-0.314146296610806,0.000460873430479019,Down in RA,0.552,-0.3
Male,APC,yellow,0.313861007110879,0.018951490892252,Up in RA,0.459,0.251
Male,UROD,brown,-0.313659009888314,0.000556304028233308,Down in RA,0.569,-0.325
Male,SDR39U1,brown,-0.313519470402192,0.000311951504270846,Down in RA,0.618,-0.37
Male,NUDT16L1,brown,-0.313290319774205,0.00158523588009606,Down in RA,0.635,-0.421
