gene,id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,nSNP,OR,OR_lo,OR_hi,FDR_pooled,risk,MHC_gene,instrument_chr,sensitivity_testable,FDR_stratum,risk_fdr
WDR6,eqtl-a-ENSG00000178252,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000178252 || id:eqtl-a-ENSG00000178252,Inverse variance weighted,2,0.0238513956902655,0.0157674703017216,0.130356792392975,2,1.02413811524423,0.992971966849711,1.0562824672922,0.721648386646077,ns,FALSE,3,FALSE,0.738189038915008,ns
STARD3NL,eqtl-a-ENSG00000010270,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000010270 || id:eqtl-a-ENSG00000010270,Inverse variance weighted,3,-0.106415376922848,0.0708214547095837,0.132945651531224,3,0.89905112541499,0.78252811448916,1.03292509386403,0.733582845908446,ns,FALSE,7,TRUE,0.749975851004384,ns
GOLGA7,eqtl-a-ENSG00000147533,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000147533 || id:eqtl-a-ENSG00000147533,Inverse variance weighted,2,0.102595742631673,0.0692356104728532,0.138384235320506,2,1.10804338382102,0.967435953797078,1.26908673965518,0.736525457219477,ns,FALSE,8,FALSE,0.752440162065182,ns
SERINC1,eqtl-a-ENSG00000111897,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000111897 || id:eqtl-a-ENSG00000111897,Inverse variance weighted,3,0.0649381215886518,0.0438272282619286,0.138424282711143,3,1.06709299232211,0.979254955635905,1.16280999928514,0.736525457219477,ns,FALSE,6,TRUE,0.752440162065182,ns
NOP14,eqtl-a-ENSG00000087269,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000087269 || id:eqtl-a-ENSG00000087269,Inverse variance weighted,2,-0.18190475039275,0.123000902570154,0.139169834677955,2,0.833680744397552,0.655087464004533,1.06096303435666,0.736525457219477,ns,FALSE,4,FALSE,0.752440162065182,ns
EIF4A3,eqtl-a-ENSG00000141543,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000141543 || id:eqtl-a-ENSG00000141543,Wald ratio,1,0.199748176905724,0.135349666859032,0.139999299865857,1,1.22109521946255,0.936564233890833,1.59206756038486,0.736525457219477,ns,FALSE,17,FALSE,0.752440162065182,ns
ARHGAP22,eqtl-a-ENSG00000128805,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000128805 || id:eqtl-a-ENSG00000128805,Wald ratio,1,-0.0589993859718787,0.0399780731913773,0.139999299865857,1,0.942707348005744,0.87165950309907,1.01954621136393,0.736525457219477,ns,FALSE,10,FALSE,0.752440162065182,ns
CNOT1,eqtl-a-ENSG00000125107,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000125107 || id:eqtl-a-ENSG00000125107,Wald ratio,1,-0.144342032309581,0.0978063794598642,0.139999299865857,1,0.865591637115541,0.714592709217724,1.04849779822772,0.736525457219477,ns,FALSE,16,FALSE,0.752440162065182,ns
RNF146,eqtl-a-ENSG00000118518,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000118518 || id:eqtl-a-ENSG00000118518,Wald ratio,1,0.16479049126954,0.111662355328591,0.139999545259064,1,1.17914605143866,0.947367943669805,1.46762978409155,0.736525457219477,ns,FALSE,6,FALSE,0.752440162065182,ns
HEATR5A,eqtl-a-ENSG00000129493,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000129493 || id:eqtl-a-ENSG00000129493,Wald ratio,1,0.222220865461624,0.150577321586979,0.139999634022733,1,1.24884717461389,0.929683861172346,1.67758022987986,0.736525457219477,ns,FALSE,14,FALSE,0.752440162065182,ns
ARL15,eqtl-a-ENSG00000185305,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000185305 || id:eqtl-a-ENSG00000185305,Wald ratio,1,-0.130825067700739,0.0886474273719294,0.140000031158695,1,0.87737124153606,0.737437437149885,1.04385844370696,0.736525457219477,ns,FALSE,5,FALSE,0.752440162065182,ns
TXLNA,eqtl-a-ENSG00000084652,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000084652 || id:eqtl-a-ENSG00000084652,Wald ratio,1,-0.268882090185872,0.1821953965705,0.140000355868567,1,0.764233360949485,0.534734419513322,1.09222935475092,0.736525457219477,ns,FALSE,1,FALSE,0.752440162065182,ns
COMMD7,eqtl-a-ENSG00000149600,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000149600 || id:eqtl-a-ENSG00000149600,Wald ratio,1,0.0987471769939801,0.0669114740560397,0.140000706744198,1,1.10378720148088,0.968119922831952,1.2584661852522,0.736525457219477,ns,FALSE,20,FALSE,0.752440162065182,ns
PEA15,eqtl-a-ENSG00000162734,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000162734 || id:eqtl-a-ENSG00000162734,Wald ratio,1,-0.0804373729729508,0.0545046791073703,0.140000706744198,1,0.922712688526791,0.829222682576321,1.02674314566881,0.736525457219477,ns,FALSE,1,FALSE,0.752440162065182,ns
STK38,eqtl-a-ENSG00000112079,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000112079 || id:eqtl-a-ENSG00000112079,Wald ratio,1,-0.170608603357302,0.115605058137259,0.140000706744198,1,0.843151515570773,0.672203257747759,1.0575736877432,0.736525457219477,ns,FALSE,6,FALSE,0.752440162065182,ns
ITIH4,eqtl-a-ENSG00000055955,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000055955 || id:eqtl-a-ENSG00000055955,Inverse variance weighted,4,0.0285477254166132,0.0194737635057919,0.142659645163994,4,1.02895911716525,0.990425281270158,1.06899216409309,0.740552018700087,ns,FALSE,3,TRUE,0.753126684310634,ns
DEGS1,eqtl-a-ENSG00000143753,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000143753 || id:eqtl-a-ENSG00000143753,Inverse variance weighted,3,0.0496998958754126,0.0341979574998953,0.146140442900189,3,1.05095565291925,0.982821167293491,1.12381359005987,0.740552018700087,ns,FALSE,1,TRUE,0.753126684310634,ns
MLEC,eqtl-a-ENSG00000110917,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000110917 || id:eqtl-a-ENSG00000110917,Inverse variance weighted,2,-0.0804937269820613,0.0556707086735357,0.148208026852255,2,0.922660691432672,0.827283104062326,1.02903437449011,0.740552018700087,ns,FALSE,12,FALSE,0.753126684310634,ns
PSMC3,eqtl-a-ENSG00000165916,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000165916 || id:eqtl-a-ENSG00000165916,Inverse variance weighted,2,0.165470161173359,0.114824556918813,0.149565063050041,2,1.17994775393769,0.942154532719166,1.47775832272901,0.740552018700087,ns,FALSE,11,FALSE,0.753126684310634,ns
THOP1,eqtl-a-ENSG00000172009,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000172009 || id:eqtl-a-ENSG00000172009,Wald ratio,1,0.130903936866476,0.0909349777294635,0.149999456363581,1,1.13985827769452,0.95377391739345,1.36224829546553,0.740552018700087,ns,FALSE,19,FALSE,0.753126684310634,ns
HTT,eqtl-a-ENSG00000197386,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000197386 || id:eqtl-a-ENSG00000197386,Wald ratio,1,-0.252896535792815,0.175679537307176,0.149999495532102,1,0.776548222613662,0.550334816381985,1.09574594245892,0.740552018700087,ns,FALSE,4,FALSE,0.753126684310634,ns
MAN2C1,eqtl-a-ENSG00000140400,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000140400 || id:eqtl-a-ENSG00000140400,Wald ratio,1,-0.163640993843837,0.113676424996678,0.149999495532102,1,0.849046780192838,0.67946688099432,1.06095007000327,0.740552018700087,ns,FALSE,15,FALSE,0.753126684310634,ns
STK3,eqtl-a-ENSG00000104375,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000104375 || id:eqtl-a-ENSG00000104375,Wald ratio,1,0.386149271825635,0.268246163171674,0.149999495532102,1,1.47130427869945,0.869694561257235,2.48907648380593,0.740552018700087,ns,FALSE,8,FALSE,0.753126684310634,ns
PAFAH1B3,eqtl-a-ENSG00000079462,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000079462 || id:eqtl-a-ENSG00000079462,Wald ratio,1,0.202446648537497,0.140633547383835,0.149999534551826,1,1.2243947601282,0.929419478566007,1.61298806750039,0.740552018700087,ns,FALSE,19,FALSE,0.753126684310634,ns
WRAP53,eqtl-a-ENSG00000141499,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000141499 || id:eqtl-a-ENSG00000141499,Wald ratio,1,-0.388673941047208,0.27,0.149999534551826,1,0.677955287370709,0.399367217376581,1.15087906987744,0.740552018700087,ns,FALSE,17,FALSE,0.753126684310634,ns
DDX42,eqtl-a-ENSG00000198231,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000198231 || id:eqtl-a-ENSG00000198231,Wald ratio,1,-0.274662073816244,0.190799570772879,0.14999987083839,1,0.759828845908073,0.522761870816172,1.10440318490063,0.740552018700087,ns,FALSE,17,FALSE,0.753126684310634,ns
IRGQ,eqtl-a-ENSG00000167378,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000167378 || id:eqtl-a-ENSG00000167378,Wald ratio,1,0.379404496173469,0.263561015226403,0.14999987083839,1,1.46141405259548,0.871817563030402,2.44974536381192,0.740552018700087,ns,FALSE,19,FALSE,0.753126684310634,ns
KPNA6,eqtl-a-ENSG00000025800,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000025800 || id:eqtl-a-ENSG00000025800,Wald ratio,1,0.211085904158238,0.146635099222527,0.149999876273477,1,1.23501844372442,0.926520700964065,1.64623473037613,0.740552018700087,ns,FALSE,1,FALSE,0.753126684310634,ns
TGOLN2,eqtl-a-ENSG00000152291,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000152291 || id:eqtl-a-ENSG00000152291,Wald ratio,1,-0.274693599130443,0.190821520895822,0.149999978533826,1,0.75980489244254,0.522722901649315,1.10441588221616,0.740552018700087,ns,FALSE,2,FALSE,0.753126684310634,ns
GDAP2,eqtl-a-ENSG00000196505,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000196505 || id:eqtl-a-ENSG00000196505,Wald ratio,1,1.49425010826156,1.03801183659722,0.150000163026078,1,4.45599378672092,0.582600782425226,34.081452044469,0.740552018700087,ns,FALSE,1,FALSE,0.753126684310634,ns
PSMD11,eqtl-a-ENSG00000108671,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000108671 || id:eqtl-a-ENSG00000108671,Wald ratio,1,0.246154343370057,0.170996383995107,0.150000551014963,1,1.27909697844556,0.914846882481221,1.78837476696779,0.740552018700087,ns,FALSE,17,FALSE,0.753126684310634,ns
NCKIPSD,eqtl-a-ENSG00000213672,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000213672 || id:eqtl-a-ENSG00000213672,Wald ratio,1,-0.0604762951832985,0.042011153052125,0.150000551014963,1,0.94131608247913,0.866911697977314,1.02210636815867,0.740552018700087,ns,FALSE,3,FALSE,0.753126684310634,ns
FKBP2,eqtl-a-ENSG00000173486,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000173486 || id:eqtl-a-ENSG00000173486,Wald ratio,1,0.360560596449617,0.250471147393291,0.150000568305446,1,1.43413315920842,0.877776869648679,2.34312157161799,0.740552018700087,ns,FALSE,11,FALSE,0.753126684310634,ns
IKBIP,eqtl-a-ENSG00000166130,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000166130 || id:eqtl-a-ENSG00000166130,Inverse variance weighted,2,0.246189163946624,0.171587815145563,0.151352459318198,2,1.27914151811528,0.913818820923053,1.79051140762621,0.740552018700087,ns,FALSE,12,FALSE,0.753126684310634,ns
RNF141,eqtl-a-ENSG00000110315,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000110315 || id:eqtl-a-ENSG00000110315,Inverse variance weighted,2,0.106443906447354,0.074569441096755,0.153451163279863,2,1.11231553096591,0.961065995971095,1.287368240698,0.740552018700087,ns,FALSE,11,FALSE,0.753126684310634,ns
ARL3,eqtl-a-ENSG00000138175,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000138175 || id:eqtl-a-ENSG00000138175,Inverse variance weighted,2,0.148084257662568,0.104326882778024,0.155774946859239,2,1.15961059832535,0.945164367659111,1.42271205491896,0.740552018700087,ns,FALSE,10,FALSE,0.753126684310634,ns
CRELD1,eqtl-a-ENSG00000163703,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000163703 || id:eqtl-a-ENSG00000163703,Inverse variance weighted,2,0.107373969970725,0.0756464906751958,0.155777266802413,2,1.11335053630349,0.959931691487243,1.29128919034521,0.740552018700087,ns,FALSE,3,FALSE,0.753126684310634,ns
NDRG3,eqtl-a-ENSG00000101079,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000101079 || id:eqtl-a-ENSG00000101079,Inverse variance weighted,2,-0.10731101355224,0.0757583315709788,0.156631725126236,2,0.898246262781404,0.774298869645243,1.0420347752418,0.740552018700087,ns,FALSE,20,FALSE,0.753126684310634,ns
FAM174A,eqtl-a-ENSG00000174132,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000174132 || id:eqtl-a-ENSG00000174132,Inverse variance weighted,2,-0.0390723234720366,0.0275935990159542,0.156777761712796,2,0.961681154511094,0.911051567866417,1.0151243634953,0.740552018700087,ns,FALSE,5,FALSE,0.753126684310634,ns
HECW2,eqtl-a-ENSG00000138411,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000138411 || id:eqtl-a-ENSG00000138411,Inverse variance weighted,3,-0.0711759011834652,0.0503668238202162,0.157611483707957,3,0.931298061287856,0.843753510787189,1.02792589052382,0.740552018700087,ns,FALSE,2,TRUE,0.753126684310634,ns
EPHB6,eqtl-a-ENSG00000106123,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000106123 || id:eqtl-a-ENSG00000106123,Inverse variance weighted,2,0.293634014997112,0.208336526318696,0.158710519879885,2,1.34129292073279,0.891628621606573,2.01773098755653,0.740552018700087,ns,FALSE,7,FALSE,0.753126684310634,ns
D2HGDH,eqtl-a-ENSG00000180902,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000180902 || id:eqtl-a-ENSG00000180902,Wald ratio,1,-0.75046119876064,0.534106627728908,0.159998237542043,1,0.472148748101798,0.165744109483411,1.34499163215455,0.740552018700087,ns,FALSE,2,FALSE,0.753126684310634,ns
ZNF217,eqtl-a-ENSG00000171940,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000171940 || id:eqtl-a-ENSG00000171940,Wald ratio,1,-0.131060662927734,0.0932765701907713,0.159998702921693,1,0.877164561406633,0.730604693476643,1.05312445246738,0.740552018700087,ns,FALSE,20,FALSE,0.753126684310634,ns
ADAM9,eqtl-a-ENSG00000168615,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000168615 || id:eqtl-a-ENSG00000168615,Wald ratio,1,-0.130624707844979,0.0929664080692681,0.159999194666369,1,0.877547049123265,0.731367750071336,1.05294336993918,0.740552018700087,ns,FALSE,8,FALSE,0.753126684310634,ns
AFTPH,eqtl-a-ENSG00000119844,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000119844 || id:eqtl-a-ENSG00000119844,Wald ratio,1,-0.205570665928771,0.146305907443527,0.159999194666369,1,0.814182557567606,0.611200486889291,1.08457576730858,0.740552018700087,ns,FALSE,2,FALSE,0.753126684310634,ns
FAR1,eqtl-a-ENSG00000197601,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000197601 || id:eqtl-a-ENSG00000197601,Wald ratio,1,-0.13924078408426,0.099098522527794,0.159999194666369,1,0.870018516623892,0.716430605660664,1.05653250054892,0.740552018700087,ns,FALSE,11,FALSE,0.753126684310634,ns
ZNF585A,eqtl-a-ENSG00000196967,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000196967 || id:eqtl-a-ENSG00000196967,Wald ratio,1,-0.152909165754676,0.108826393839296,0.159999194666369,1,0.858207672917326,0.693357945214288,1.06225134497672,0.740552018700087,ns,FALSE,19,FALSE,0.753126684310634,ns
PCK2,eqtl-a-ENSG00000100889,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000100889 || id:eqtl-a-ENSG00000100889,Wald ratio,1,0.250996043000526,0.178635599408998,0.15999959618141,1,1.28530499836993,0.90562521197612,1.82416403274591,0.740552018700087,ns,FALSE,14,FALSE,0.753126684310634,ns
RGS18,eqtl-a-ENSG00000150681,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000150681 || id:eqtl-a-ENSG00000150681,Wald ratio,1,-0.154189658462126,0.109737836290784,0.159999605500024,1,0.857109447535534,0.691234729456302,1.06278891055214,0.740552018700087,ns,FALSE,1,FALSE,0.753126684310634,ns
HNRNPAB,eqtl-a-ENSG00000197451,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000197451 || id:eqtl-a-ENSG00000197451,Wald ratio,1,-0.40211588092752,0.286188656198901,0.159999647572346,1,0.668903228072536,0.381728503425217,1.17211977756729,0.740552018700087,ns,FALSE,5,FALSE,0.753126684310634,ns
SPPL3,eqtl-a-ENSG00000157837,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000157837 || id:eqtl-a-ENSG00000157837,Wald ratio,1,-0.255951746493533,0.182162629866262,0.159999647572346,1,0.774179324758017,0.541728404939606,1.10637290091812,0.740552018700087,ns,FALSE,12,FALSE,0.753126684310634,ns
SDHA,eqtl-a-ENSG00000073578,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000073578 || id:eqtl-a-ENSG00000073578,Wald ratio,1,0.20423697769425,0.145356884043544,0.159999685336879,1,1.22658879320129,0.92250497047693,1.63090727503524,0.740552018700087,ns,FALSE,5,FALSE,0.753126684310634,ns
ADRM1,eqtl-a-ENSG00000130706,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000130706 || id:eqtl-a-ENSG00000130706,Wald ratio,1,-0.235508270571548,0.167612921269753,0.159999784016086,1,0.790169127831477,0.568911953263718,1.09747606285315,0.740552018700087,ns,FALSE,20,FALSE,0.753126684310634,ns
KDM3A,eqtl-a-ENSG00000115548,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000115548 || id:eqtl-a-ENSG00000115548,Wald ratio,1,-0.127484822928805,0.0907321689531523,0.160001203568024,1,0.880306776211452,0.736887625439621,1.05163934566207,0.740552018700087,ns,FALSE,2,FALSE,0.753126684310634,ns
RNH1,eqtl-a-ENSG00000023191,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000023191 || id:eqtl-a-ENSG00000023191,Inverse variance weighted,2,0.0922839326224813,0.0663107756520055,0.164016797737859,2,1.09667616001735,0.963016062519963,1.24888737245281,0.753482009428857,ns,FALSE,11,FALSE,0.765778594796296,ns
GABBR1,eqtl-a-ENSG00000204681,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000204681 || id:eqtl-a-ENSG00000204681,Inverse variance weighted,3,0.25308067348381,0.181894425594906,0.164116212011858,3,1.28798717905633,0.901736977486091,1.83968387105328,0.753482009428857,ns,TRUE,6,TRUE,0.765778594796296,ns
MAP3K8,eqtl-a-ENSG00000107968,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000107968 || id:eqtl-a-ENSG00000107968,Inverse variance weighted,2,-0.0813922965490562,0.0585160127598809,0.164243446921804,2,0.921831988993843,0.821943450291379,1.03385970851292,0.753482009428857,ns,FALSE,10,FALSE,0.765778594796296,ns
KRBA1,eqtl-a-ENSG00000133619,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000133619 || id:eqtl-a-ENSG00000133619,Inverse variance weighted,2,0.0908086322861028,0.065405781327101,0.165018787188964,2,1.0950594261868,0.963303554683302,1.24483621081913,0.753482009428857,ns,FALSE,7,FALSE,0.766974111526068,ns
FCHO2,eqtl-a-ENSG00000157107,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000157107 || id:eqtl-a-ENSG00000157107,Inverse variance weighted,2,0.0371028023583794,0.0267788295074846,0.165891256384839,2,1.0377997036115,0.984734021236234,1.09372500755485,0.753800818704714,ns,FALSE,5,FALSE,0.768612153406874,ns
UCP2,eqtl-a-ENSG00000175567,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000175567 || id:eqtl-a-ENSG00000175567,Inverse variance weighted,2,0.0495070746610431,0.0358984494865902,0.167868020376382,2,1.05075302591003,0.97936205229677,1.12734807201261,0.753800818704714,ns,FALSE,11,FALSE,0.770315531065665,ns
HCST,eqtl-a-ENSG00000126264,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000126264 || id:eqtl-a-ENSG00000126264,Wald ratio,1,0.403214214556115,0.293843395098625,0.169998741174848,1,1.49662745671382,0.841374142482875,2.66218514581372,0.753800818704714,ns,FALSE,19,FALSE,0.770315531065665,ns
DPP9,eqtl-a-ENSG00000142002,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000142002 || id:eqtl-a-ENSG00000142002,Wald ratio,1,-0.169042355671599,0.123190310414854,0.169999640029137,1,0.844473134401776,0.663321583049248,1.07509674485206,0.753800818704714,ns,FALSE,19,FALSE,0.770315531065665,ns
RAB33B,eqtl-a-ENSG00000172007,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000172007 || id:eqtl-a-ENSG00000172007,Wald ratio,1,0.0694519044833071,0.0506133679197182,0.169999703390925,1,1.07192050539442,0.970687887316588,1.18371062923368,0.753800818704714,ns,FALSE,4,FALSE,0.770315531065665,ns
TPPP,eqtl-a-ENSG00000171368,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000171368 || id:eqtl-a-ENSG00000171368,Wald ratio,1,0.124328847417639,0.0906052924825196,0.170000274935281,1,1.13238819271024,0.948135811560638,1.35244656235364,0.753800818704714,ns,FALSE,5,FALSE,0.770315531065665,ns
IMMT,eqtl-a-ENSG00000132305,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000132305 || id:eqtl-a-ENSG00000132305,Wald ratio,1,0.0414116776928494,0.030178974932089,0.170000274935281,1,1.04228110111448,0.982417298659407,1.10579271682494,0.753800818704714,ns,FALSE,2,FALSE,0.770315531065665,ns
TMEM229B,eqtl-a-ENSG00000198133,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000198133 || id:eqtl-a-ENSG00000198133,Wald ratio,1,-0.0578772928674141,0.0421785309281364,0.170001829379286,1,0.943765747120592,0.868882640985449,1.02510252066712,0.753800818704714,ns,FALSE,14,FALSE,0.770315531065665,ns
XPNPEP1,eqtl-a-ENSG00000108039,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000108039 || id:eqtl-a-ENSG00000108039,Inverse variance weighted,3,-0.112604268781391,0.0821432170299176,0.170428402339968,3,0.893504177659495,0.760632485408547,1.04958666742476,0.753800818704714,ns,FALSE,10,TRUE,0.770315531065665,ns
TRAP1,eqtl-a-ENSG00000126602,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000126602 || id:eqtl-a-ENSG00000126602,Inverse variance weighted,2,-0.0977801946942248,0.0719931784884724,0.174404374024871,2,0.906848211897133,0.787504003463867,1.0442787284938,0.758515218246336,ns,FALSE,16,FALSE,0.775634752758613,ns
PRMT7,eqtl-a-ENSG00000132600,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000132600 || id:eqtl-a-ENSG00000132600,Inverse variance weighted,2,-0.0605435144445992,0.0445881885156793,0.174515252711981,2,0.941252810034002,0.862485998410514,1.02721302610088,0.758515218246336,ns,FALSE,16,FALSE,0.775634752758613,ns
