gene,MHC_gene,instrument_chr,nSNP_primary,method_primary,OR_primary,OR_lo_primary,OR_hi_primary,p_primary,FDR_primary,nSNP_noMHC,method_noMHC,OR_noMHC,OR_lo_noMHC,OR_hi_noMHC,p_noMHC,FDR_noMHC,estimate_unchanged,verdict,direction_consistent
PSMD1,FALSE,2,1,Wald ratio,1.035,0.82,1.306,0.77,0.895,1,Wald ratio,1.035,0.82,1.306,0.77,0.896,TRUE,ns in both,TRUE
RGP1,FALSE,9,1,Wald ratio,0.975,0.82,1.158,0.77,0.895,1,Wald ratio,0.975,0.82,1.158,0.77,0.896,TRUE,ns in both,TRUE
ZBTB40,FALSE,1,1,Wald ratio,1.028,0.853,1.24,0.77,0.895,1,Wald ratio,1.028,0.853,1.24,0.77,0.896,TRUE,ns in both,TRUE
SLC5A6,FALSE,2,2,Inverse variance weighted,1.013,0.928,1.106,0.774,0.895,2,Inverse variance weighted,1.013,0.928,1.106,0.774,0.896,TRUE,ns in both,TRUE
TPM2,FALSE,9,3,Inverse variance weighted,0.991,0.929,1.057,0.777,0.895,3,Inverse variance weighted,0.991,0.929,1.057,0.777,0.896,TRUE,ns in both,TRUE
CCDC12,FALSE,3,2,Inverse variance weighted,1.05,0.748,1.475,0.778,0.895,2,Inverse variance weighted,1.05,0.748,1.475,0.778,0.896,TRUE,ns in both,TRUE
CSRP1,FALSE,1,2,Inverse variance weighted,1.025,0.864,1.215,0.778,0.895,2,Inverse variance weighted,1.025,0.864,1.215,0.778,0.896,TRUE,ns in both,TRUE
KIF13B,FALSE,8,2,Inverse variance weighted,0.969,0.777,1.208,0.778,0.895,2,Inverse variance weighted,0.969,0.777,1.208,0.778,0.896,TRUE,ns in both,TRUE
RPTOR,FALSE,17,2,Inverse variance weighted,1.019,0.896,1.157,0.778,0.895,2,Inverse variance weighted,1.019,0.896,1.157,0.778,0.896,TRUE,ns in both,TRUE
TNIK,FALSE,3,3,Inverse variance weighted,0.978,0.835,1.144,0.778,0.895,3,Inverse variance weighted,0.978,0.835,1.144,0.778,0.896,TRUE,ns in both,TRUE
AIMP2,FALSE,7,1,Wald ratio,1.028,0.848,1.246,0.78,0.895,1,Wald ratio,1.028,0.848,1.246,0.78,0.896,TRUE,ns in both,TRUE
AKR1A1,FALSE,1,1,Wald ratio,1.071,0.662,1.734,0.78,0.895,1,Wald ratio,1.071,0.662,1.734,0.78,0.896,TRUE,ns in both,TRUE
CCDC86,FALSE,11,1,Wald ratio,0.96,0.72,1.279,0.78,0.895,1,Wald ratio,0.96,0.72,1.279,0.78,0.896,TRUE,ns in both,TRUE
CHST14,FALSE,15,1,Wald ratio,1.083,0.62,1.892,0.78,0.895,1,Wald ratio,1.083,0.62,1.892,0.78,0.896,TRUE,ns in both,TRUE
CYC1,FALSE,8,1,Wald ratio,0.943,0.624,1.424,0.78,0.895,1,Wald ratio,0.943,0.624,1.424,0.78,0.896,TRUE,ns in both,TRUE
HSD17B11,FALSE,4,1,Wald ratio,1.014,0.919,1.12,0.78,0.895,1,Wald ratio,1.014,0.919,1.12,0.78,0.896,TRUE,ns in both,TRUE
PGM2,FALSE,4,1,Wald ratio,1.024,0.865,1.212,0.78,0.895,1,Wald ratio,1.024,0.865,1.212,0.78,0.896,TRUE,ns in both,TRUE
PPARA,FALSE,22,1,Wald ratio,0.913,0.48,1.734,0.78,0.895,1,Wald ratio,0.913,0.48,1.734,0.78,0.896,TRUE,ns in both,TRUE
SENP6,FALSE,6,1,Wald ratio,1.018,0.899,1.153,0.78,0.895,1,Wald ratio,1.018,0.899,1.153,0.78,0.896,TRUE,ns in both,TRUE
SLC35A5,FALSE,3,1,Wald ratio,1.011,0.937,1.09,0.78,0.895,1,Wald ratio,1.011,0.937,1.09,0.78,0.896,TRUE,ns in both,TRUE
UNC119B,FALSE,12,2,Inverse variance weighted,0.983,0.87,1.111,0.78,0.895,2,Inverse variance weighted,0.983,0.87,1.111,0.78,0.896,TRUE,ns in both,TRUE
PARP8,FALSE,5,2,Inverse variance weighted,0.983,0.873,1.107,0.783,0.895,2,Inverse variance weighted,0.983,0.873,1.107,0.783,0.896,TRUE,ns in both,TRUE
DNAJB1,FALSE,19,4,Inverse variance weighted,1.031,0.827,1.287,0.784,0.895,4,Inverse variance weighted,1.031,0.827,1.287,0.784,0.896,TRUE,ns in both,TRUE
IL18BP,FALSE,11,2,Inverse variance weighted,0.966,0.755,1.236,0.784,0.895,2,Inverse variance weighted,0.966,0.755,1.236,0.784,0.896,TRUE,ns in both,TRUE
PAFAH1B1,FALSE,17,4,Inverse variance weighted,1.024,0.865,1.212,0.784,0.895,4,Inverse variance weighted,1.024,0.865,1.212,0.784,0.896,TRUE,ns in both,TRUE
PCYOX1L,FALSE,5,4,Inverse variance weighted,0.993,0.941,1.047,0.784,0.895,4,Inverse variance weighted,0.993,0.941,1.047,0.784,0.896,TRUE,ns in both,TRUE
IFT27,FALSE,22,2,Inverse variance weighted,1.012,0.927,1.105,0.787,0.895,2,Inverse variance weighted,1.012,0.927,1.105,0.787,0.896,TRUE,ns in both,TRUE
RHOF,FALSE,12,2,Inverse variance weighted,1.037,0.795,1.351,0.789,0.895,2,Inverse variance weighted,1.037,0.795,1.351,0.789,0.896,TRUE,ns in both,TRUE
ARMC6,FALSE,19,1,Wald ratio,0.947,0.634,1.415,0.79,0.895,1,Wald ratio,0.947,0.634,1.415,0.79,0.896,TRUE,ns in both,TRUE
AUP1,FALSE,2,1,Wald ratio,1.04,0.779,1.388,0.79,0.895,1,Wald ratio,1.04,0.779,1.388,0.79,0.896,TRUE,ns in both,TRUE
CDC42BPB,FALSE,14,1,Wald ratio,1.027,0.846,1.246,0.79,0.895,1,Wald ratio,1.027,0.846,1.246,0.79,0.896,TRUE,ns in both,TRUE
DDB2,FALSE,11,1,Wald ratio,1.023,0.864,1.212,0.79,0.895,1,Wald ratio,1.023,0.864,1.212,0.79,0.896,TRUE,ns in both,TRUE
FBXO31,FALSE,16,1,Wald ratio,1.127,0.467,2.72,0.79,0.895,1,Wald ratio,1.127,0.467,2.72,0.79,0.896,TRUE,ns in both,TRUE
MAP4,FALSE,3,1,Wald ratio,0.964,0.734,1.265,0.79,0.895,1,Wald ratio,0.964,0.734,1.265,0.79,0.896,TRUE,ns in both,TRUE
MOGS,FALSE,2,1,Wald ratio,1.048,0.74,1.485,0.79,0.895,1,Wald ratio,1.048,0.74,1.485,0.79,0.896,TRUE,ns in both,TRUE
PFAS,FALSE,17,1,Wald ratio,1.047,0.749,1.463,0.79,0.895,1,Wald ratio,1.047,0.749,1.463,0.79,0.896,TRUE,ns in both,TRUE
PPDPF,FALSE,20,3,Inverse variance weighted,0.978,0.829,1.153,0.79,0.895,3,Inverse variance weighted,0.978,0.829,1.153,0.79,0.896,TRUE,ns in both,TRUE
SEMA6A,FALSE,5,2,Inverse variance weighted,1.022,0.871,1.199,0.79,0.895,2,Inverse variance weighted,1.022,0.871,1.199,0.79,0.896,TRUE,ns in both,TRUE
SHC1,FALSE,1,1,Wald ratio,0.982,0.862,1.12,0.79,0.895,1,Wald ratio,0.982,0.862,1.12,0.79,0.896,TRUE,ns in both,TRUE
TAB2,FALSE,6,1,Wald ratio,1.041,0.773,1.403,0.79,0.895,1,Wald ratio,1.041,0.773,1.403,0.79,0.896,TRUE,ns in both,TRUE
TMEM129,FALSE,4,1,Wald ratio,1.049,0.739,1.488,0.79,0.895,1,Wald ratio,1.049,0.739,1.488,0.79,0.896,TRUE,ns in both,TRUE
TPCN1,FALSE,12,1,Wald ratio,0.961,0.717,1.289,0.79,0.895,1,Wald ratio,0.961,0.717,1.289,0.79,0.896,TRUE,ns in both,TRUE
TTC31,FALSE,2,1,Wald ratio,1.041,0.773,1.402,0.79,0.895,1,Wald ratio,1.041,0.773,1.402,0.79,0.896,TRUE,ns in both,TRUE
ZC3H4,FALSE,19,1,Wald ratio,0.942,0.607,1.462,0.79,0.895,1,Wald ratio,0.942,0.607,1.462,0.79,0.896,TRUE,ns in both,TRUE
RNF5,TRUE,6,2,Inverse variance weighted,0.879,0.336,2.299,0.793,0.895,,,,,,,,FALSE,ns in both,
SAE1,FALSE,19,2,Inverse variance weighted,0.917,0.481,1.75,0.793,0.895,2,Inverse variance weighted,0.917,0.481,1.75,0.793,0.896,TRUE,ns in both,TRUE
ZNRF2,FALSE,7,2,Inverse variance weighted,0.951,0.654,1.383,0.793,0.895,2,Inverse variance weighted,0.951,0.654,1.383,0.793,0.896,TRUE,ns in both,TRUE
ABCA1,FALSE,9,4,Inverse variance weighted,1.024,0.854,1.229,0.796,0.895,4,Inverse variance weighted,1.024,0.854,1.229,0.796,0.896,TRUE,ns in both,TRUE
MYO5A,FALSE,15,2,Inverse variance weighted,0.983,0.859,1.124,0.799,0.895,2,Inverse variance weighted,0.983,0.859,1.124,0.799,0.896,TRUE,ns in both,TRUE
ABL2,FALSE,1,1,Wald ratio,0.964,0.726,1.28,0.8,0.895,1,Wald ratio,0.964,0.726,1.28,0.8,0.896,TRUE,ns in both,TRUE
ADD1,FALSE,4,1,Wald ratio,1.045,0.746,1.463,0.8,0.895,1,Wald ratio,1.045,0.746,1.463,0.8,0.896,TRUE,ns in both,TRUE
APOBEC3F,FALSE,22,1,Wald ratio,0.967,0.743,1.257,0.8,0.895,1,Wald ratio,0.967,0.743,1.257,0.8,0.896,TRUE,ns in both,TRUE
DDX24,FALSE,14,1,Wald ratio,1.02,0.873,1.192,0.8,0.895,1,Wald ratio,1.02,0.873,1.192,0.8,0.896,TRUE,ns in both,TRUE
EGLN1,FALSE,1,1,Wald ratio,1.022,0.864,1.209,0.8,0.895,1,Wald ratio,1.022,0.864,1.209,0.8,0.896,TRUE,ns in both,TRUE
EXOC6,FALSE,10,1,Wald ratio,0.923,0.495,1.719,0.8,0.895,1,Wald ratio,0.923,0.495,1.719,0.8,0.896,TRUE,ns in both,TRUE
GPAA1,FALSE,8,1,Wald ratio,1.066,0.65,1.748,0.8,0.895,1,Wald ratio,1.066,0.65,1.748,0.8,0.896,TRUE,ns in both,TRUE
SPNS1,FALSE,16,1,Wald ratio,0.933,0.543,1.601,0.8,0.895,1,Wald ratio,0.933,0.543,1.601,0.8,0.896,TRUE,ns in both,TRUE
STK25,FALSE,2,1,Wald ratio,0.943,0.598,1.486,0.8,0.895,1,Wald ratio,0.943,0.598,1.486,0.8,0.896,TRUE,ns in both,TRUE
SUMO3,FALSE,21,1,Wald ratio,1.026,0.839,1.255,0.8,0.895,1,Wald ratio,1.026,0.839,1.255,0.8,0.896,TRUE,ns in both,TRUE
TBC1D5,FALSE,3,1,Wald ratio,1.091,0.558,2.133,0.8,0.895,1,Wald ratio,1.091,0.558,2.133,0.8,0.896,TRUE,ns in both,TRUE
SLC12A7,FALSE,5,2,Inverse variance weighted,1.01,0.933,1.094,0.802,0.895,2,Inverse variance weighted,1.01,0.933,1.094,0.802,0.896,TRUE,ns in both,TRUE
UBE2D1,FALSE,10,3,Inverse variance weighted,1.011,0.93,1.099,0.803,0.895,3,Inverse variance weighted,1.011,0.93,1.099,0.803,0.896,TRUE,ns in both,TRUE
TMOD2,FALSE,15,3,Inverse variance weighted,0.958,0.685,1.341,0.804,0.895,3,Inverse variance weighted,0.958,0.685,1.341,0.804,0.896,TRUE,ns in both,TRUE
SPTLC1,FALSE,9,2,Inverse variance weighted,1.048,0.722,1.521,0.806,0.895,2,Inverse variance weighted,1.048,0.722,1.521,0.806,0.896,TRUE,ns in both,TRUE
DNAJB6,FALSE,7,4,Inverse variance weighted,1.019,0.878,1.182,0.808,0.895,4,Inverse variance weighted,1.019,0.878,1.182,0.808,0.896,TRUE,ns in both,TRUE
EXOSC5,FALSE,19,1,Wald ratio,1.158,0.35,3.837,0.81,0.895,1,Wald ratio,1.158,0.35,3.837,0.81,0.896,TRUE,ns in both,TRUE
GALNT3,FALSE,2,1,Wald ratio,0.926,0.495,1.733,0.81,0.895,1,Wald ratio,0.926,0.495,1.733,0.81,0.896,TRUE,ns in both,TRUE
GRAMD1C,FALSE,3,1,Wald ratio,1.018,0.878,1.182,0.81,0.895,1,Wald ratio,1.018,0.878,1.182,0.81,0.896,TRUE,ns in both,TRUE
LZTR1,FALSE,22,1,Wald ratio,1.064,0.641,1.766,0.81,0.895,1,Wald ratio,1.064,0.641,1.766,0.81,0.896,TRUE,ns in both,TRUE
PDIA3,FALSE,15,1,Wald ratio,1.065,0.637,1.779,0.81,0.895,1,Wald ratio,1.065,0.637,1.779,0.81,0.896,TRUE,ns in both,TRUE
RPUSD3,FALSE,3,1,Wald ratio,0.987,0.887,1.098,0.81,0.895,1,Wald ratio,0.987,0.887,1.098,0.81,0.896,TRUE,ns in both,TRUE
SHOC2,FALSE,10,1,Wald ratio,0.953,0.643,1.412,0.81,0.895,1,Wald ratio,0.953,0.643,1.412,0.81,0.896,TRUE,ns in both,TRUE
SPPL2A,FALSE,15,1,Wald ratio,1.031,0.805,1.321,0.81,0.895,1,Wald ratio,1.031,0.805,1.321,0.81,0.896,TRUE,ns in both,TRUE
TATDN3,FALSE,1,1,Wald ratio,1.027,0.829,1.271,0.81,0.895,1,Wald ratio,1.027,0.829,1.271,0.81,0.896,TRUE,ns in both,TRUE
TPI1,FALSE,12,1,Wald ratio,0.964,0.713,1.303,0.81,0.895,1,Wald ratio,0.964,0.713,1.303,0.81,0.896,TRUE,ns in both,TRUE
TPRN,FALSE,9,1,Wald ratio,0.927,0.498,1.724,0.81,0.895,1,Wald ratio,0.927,0.498,1.724,0.81,0.896,TRUE,ns in both,TRUE
UBR3,FALSE,2,1,Wald ratio,1.037,0.769,1.398,0.81,0.895,1,Wald ratio,1.037,0.769,1.398,0.81,0.896,TRUE,ns in both,TRUE
ZNF281,FALSE,1,1,Wald ratio,1.029,0.815,1.299,0.81,0.895,1,Wald ratio,1.029,0.815,1.299,0.81,0.896,TRUE,ns in both,TRUE
SLC16A6,FALSE,17,2,Inverse variance weighted,1.013,0.911,1.126,0.811,0.896,2,Inverse variance weighted,1.013,0.911,1.126,0.811,0.897,TRUE,ns in both,TRUE
APBA2,FALSE,15,2,Inverse variance weighted,0.981,0.833,1.155,0.815,0.898,2,Inverse variance weighted,0.981,0.833,1.155,0.815,0.899,TRUE,ns in both,TRUE
PFKP,FALSE,10,5,Inverse variance weighted,0.989,0.898,1.089,0.819,0.898,5,Inverse variance weighted,0.989,0.898,1.089,0.819,0.899,TRUE,ns in both,TRUE
APOBEC3D,FALSE,22,1,Wald ratio,0.964,0.7,1.326,0.82,0.898,1,Wald ratio,0.964,0.7,1.326,0.82,0.899,TRUE,ns in both,TRUE
IKBKB,FALSE,8,1,Wald ratio,1.038,0.753,1.432,0.82,0.898,1,Wald ratio,1.038,0.753,1.432,0.82,0.899,TRUE,ns in both,TRUE
JKAMP,FALSE,14,1,Wald ratio,1.01,0.925,1.104,0.82,0.898,1,Wald ratio,1.01,0.925,1.104,0.82,0.899,TRUE,ns in both,TRUE
PARN,FALSE,16,1,Wald ratio,1.064,0.625,1.812,0.82,0.898,1,Wald ratio,1.064,0.625,1.812,0.82,0.899,TRUE,ns in both,TRUE
POLB,FALSE,8,1,Wald ratio,0.973,0.769,1.231,0.82,0.898,1,Wald ratio,0.973,0.769,1.231,0.82,0.899,TRUE,ns in both,TRUE
PPOX,FALSE,1,1,Wald ratio,1.069,0.602,1.898,0.82,0.898,1,Wald ratio,1.069,0.602,1.898,0.82,0.899,TRUE,ns in both,TRUE
RNF103,FALSE,2,2,Inverse variance weighted,0.962,0.691,1.34,0.82,0.898,2,Inverse variance weighted,0.962,0.691,1.34,0.82,0.899,TRUE,ns in both,TRUE
RNF220,FALSE,1,1,Wald ratio,0.951,0.615,1.469,0.82,0.898,1,Wald ratio,0.951,0.615,1.469,0.82,0.899,TRUE,ns in both,TRUE
TRIM3,FALSE,11,1,Wald ratio,0.963,0.697,1.33,0.82,0.898,1,Wald ratio,0.963,0.697,1.33,0.82,0.899,TRUE,ns in both,TRUE
ZBTB7A,FALSE,19,1,Wald ratio,0.938,0.541,1.626,0.82,0.898,1,Wald ratio,0.938,0.541,1.626,0.82,0.899,TRUE,ns in both,TRUE
RRP8,FALSE,11,2,Inverse variance weighted,0.97,0.744,1.267,0.825,0.901,2,Inverse variance weighted,0.97,0.744,1.267,0.825,0.901,TRUE,ns in both,TRUE
CYB5R4,FALSE,6,1,Wald ratio,1.067,0.588,1.936,0.83,0.901,1,Wald ratio,1.067,0.588,1.936,0.83,0.901,TRUE,ns in both,TRUE
DDX27,FALSE,20,1,Wald ratio,1.072,0.567,2.03,0.83,0.901,1,Wald ratio,1.072,0.567,2.03,0.83,0.901,TRUE,ns in both,TRUE
GRWD1,FALSE,19,1,Wald ratio,1.016,0.878,1.176,0.83,0.901,1,Wald ratio,1.016,0.878,1.176,0.83,0.901,TRUE,ns in both,TRUE
KLHL2,FALSE,4,1,Wald ratio,1.051,0.667,1.656,0.83,0.901,1,Wald ratio,1.051,0.667,1.656,0.83,0.901,TRUE,ns in both,TRUE
PPM1B,FALSE,2,1,Wald ratio,1.055,0.647,1.721,0.83,0.901,1,Wald ratio,1.055,0.647,1.721,0.83,0.901,TRUE,ns in both,TRUE
RASSF3,FALSE,12,1,Wald ratio,0.946,0.57,1.57,0.83,0.901,1,Wald ratio,0.946,0.57,1.57,0.83,0.901,TRUE,ns in both,TRUE
RBMS1,FALSE,2,1,Wald ratio,0.926,0.461,1.861,0.83,0.901,1,Wald ratio,0.926,0.461,1.861,0.83,0.901,TRUE,ns in both,TRUE
RNF139,FALSE,8,1,Wald ratio,0.933,0.496,1.756,0.83,0.901,1,Wald ratio,0.933,0.496,1.756,0.83,0.901,TRUE,ns in both,TRUE
SSBP3,FALSE,1,1,Wald ratio,0.922,0.438,1.941,0.83,0.901,1,Wald ratio,0.922,0.438,1.941,0.83,0.901,TRUE,ns in both,TRUE
TP53INP1,FALSE,8,1,Wald ratio,1.103,0.45,2.708,0.83,0.901,1,Wald ratio,1.103,0.45,2.708,0.83,0.901,TRUE,ns in both,TRUE
ZNF689,FALSE,16,1,Wald ratio,1.03,0.788,1.346,0.83,0.901,1,Wald ratio,1.03,0.788,1.346,0.83,0.901,TRUE,ns in both,TRUE
LTBP3,FALSE,11,4,Inverse variance weighted,0.987,0.871,1.118,0.834,0.904,4,Inverse variance weighted,0.987,0.871,1.118,0.834,0.905,TRUE,ns in both,TRUE
ZFAND5,FALSE,9,3,Inverse variance weighted,1.035,0.751,1.425,0.834,0.904,3,Inverse variance weighted,1.035,0.751,1.425,0.834,0.905,TRUE,ns in both,TRUE
CERK,FALSE,22,1,Wald ratio,1.07,0.553,2.072,0.84,0.905,1,Wald ratio,1.07,0.553,2.072,0.84,0.906,TRUE,ns in both,TRUE
EEF2,FALSE,19,1,Wald ratio,0.982,0.826,1.169,0.84,0.905,1,Wald ratio,0.982,0.826,1.169,0.84,0.906,TRUE,ns in both,TRUE
GANC,FALSE,15,1,Wald ratio,0.944,0.537,1.659,0.84,0.905,1,Wald ratio,0.944,0.537,1.659,0.84,0.906,TRUE,ns in both,TRUE
HEXA,FALSE,15,1,Wald ratio,1.038,0.724,1.487,0.84,0.905,1,Wald ratio,1.038,0.724,1.487,0.84,0.906,TRUE,ns in both,TRUE
LRBA,FALSE,4,1,Wald ratio,0.951,0.586,1.545,0.84,0.905,1,Wald ratio,0.951,0.586,1.545,0.84,0.906,TRUE,ns in both,TRUE
LY96,FALSE,8,1,Wald ratio,0.988,0.875,1.115,0.84,0.905,1,Wald ratio,0.988,0.875,1.115,0.84,0.906,TRUE,ns in both,TRUE
NAT10,FALSE,11,1,Wald ratio,1.022,0.828,1.261,0.84,0.905,1,Wald ratio,1.022,0.828,1.261,0.84,0.906,TRUE,ns in both,TRUE
RAI1,FALSE,17,2,Inverse variance weighted,0.97,0.719,1.309,0.84,0.905,2,Inverse variance weighted,0.97,0.719,1.309,0.84,0.906,TRUE,ns in both,TRUE
XRCC3,FALSE,14,3,Inverse variance weighted,0.989,0.884,1.106,0.848,0.911,3,Inverse variance weighted,0.989,0.884,1.106,0.848,0.911,TRUE,ns in both,TRUE
APH1A,FALSE,1,1,Wald ratio,0.918,0.379,2.223,0.85,0.911,1,Wald ratio,0.918,0.379,2.223,0.85,0.911,TRUE,ns in both,TRUE
ARL5B,FALSE,10,1,Wald ratio,1.081,0.481,2.432,0.85,0.911,1,Wald ratio,1.081,0.481,2.432,0.85,0.911,TRUE,ns in both,TRUE
CPSF3,FALSE,2,1,Wald ratio,0.965,0.669,1.393,0.85,0.911,1,Wald ratio,0.965,0.669,1.393,0.85,0.911,TRUE,ns in both,TRUE
CRY2,FALSE,11,2,Inverse variance weighted,1.009,0.92,1.107,0.85,0.911,2,Inverse variance weighted,1.009,0.92,1.107,0.85,0.911,TRUE,ns in both,TRUE
MMP19,FALSE,12,1,Wald ratio,1.115,0.362,3.434,0.85,0.911,1,Wald ratio,1.115,0.362,3.434,0.85,0.911,TRUE,ns in both,TRUE
ZNF350,FALSE,19,1,Wald ratio,1.057,0.593,1.885,0.85,0.911,1,Wald ratio,1.057,0.593,1.885,0.85,0.911,TRUE,ns in both,TRUE
C2orf42,FALSE,2,3,Inverse variance weighted,0.984,0.834,1.162,0.852,0.911,3,Inverse variance weighted,0.984,0.834,1.162,0.852,0.912,TRUE,ns in both,TRUE
CALML4,FALSE,15,2,Inverse variance weighted,1.01,0.909,1.123,0.852,0.911,2,Inverse variance weighted,1.01,0.909,1.123,0.852,0.912,TRUE,ns in both,TRUE
IVD,FALSE,15,3,Inverse variance weighted,1.015,0.866,1.191,0.852,0.911,3,Inverse variance weighted,1.015,0.866,1.191,0.852,0.912,TRUE,ns in both,TRUE
SFXN3,FALSE,10,2,Inverse variance weighted,0.979,0.78,1.228,0.853,0.912,2,Inverse variance weighted,0.979,0.78,1.228,0.853,0.912,TRUE,ns in both,TRUE
NFATC1,FALSE,18,2,Inverse variance weighted,0.973,0.727,1.303,0.854,0.912,2,Inverse variance weighted,0.973,0.727,1.303,0.854,0.912,TRUE,ns in both,TRUE
PIGX,FALSE,3,2,Inverse variance weighted,0.979,0.775,1.237,0.858,0.912,2,Inverse variance weighted,0.979,0.775,1.237,0.858,0.912,TRUE,ns in both,TRUE
TRIP10,FALSE,19,2,Inverse variance weighted,1.009,0.913,1.115,0.858,0.912,2,Inverse variance weighted,1.009,0.913,1.115,0.858,0.912,TRUE,ns in both,TRUE
OGFRL1,FALSE,6,3,Inverse variance weighted,0.991,0.895,1.097,0.859,0.912,3,Inverse variance weighted,0.991,0.895,1.097,0.859,0.912,TRUE,ns in both,TRUE
ADAT3,FALSE,19,1,Wald ratio,1.05,0.609,1.811,0.86,0.912,1,Wald ratio,1.05,0.609,1.811,0.86,0.912,TRUE,ns in both,TRUE
ARID4B,FALSE,1,1,Wald ratio,1.056,0.577,1.933,0.86,0.912,1,Wald ratio,1.056,0.577,1.933,0.86,0.912,TRUE,ns in both,TRUE
CENPO,FALSE,2,1,Wald ratio,0.959,0.606,1.52,0.86,0.912,1,Wald ratio,0.959,0.606,1.52,0.86,0.912,TRUE,ns in both,TRUE
MCM7,FALSE,7,2,Inverse variance weighted,1.013,0.876,1.172,0.86,0.912,2,Inverse variance weighted,1.013,0.876,1.172,0.86,0.912,TRUE,ns in both,TRUE
NCAPH2,FALSE,22,1,Wald ratio,1.066,0.523,2.174,0.86,0.912,1,Wald ratio,1.066,0.523,2.174,0.86,0.912,TRUE,ns in both,TRUE
TNPO2,FALSE,19,2,Inverse variance weighted,0.971,0.7,1.348,0.86,0.912,2,Inverse variance weighted,0.971,0.7,1.348,0.86,0.912,TRUE,ns in both,TRUE
VPS35,FALSE,16,1,Wald ratio,1.048,0.624,1.759,0.86,0.912,1,Wald ratio,1.048,0.624,1.759,0.86,0.912,TRUE,ns in both,TRUE
IFFO2,FALSE,1,2,Inverse variance weighted,1.017,0.844,1.224,0.861,0.913,2,Inverse variance weighted,1.017,0.844,1.224,0.861,0.913,TRUE,ns in both,TRUE
ACACB,FALSE,12,2,Inverse variance weighted,0.994,0.931,1.062,0.867,0.917,2,Inverse variance weighted,0.994,0.931,1.062,0.867,0.917,TRUE,ns in both,TRUE
CDK5RAP2,FALSE,9,3,Inverse variance weighted,0.996,0.951,1.043,0.868,0.917,3,Inverse variance weighted,0.996,0.951,1.043,0.868,0.917,TRUE,ns in both,TRUE
CNR1,FALSE,6,3,Inverse variance weighted,1.012,0.878,1.167,0.869,0.917,3,Inverse variance weighted,1.012,0.878,1.167,0.869,0.917,TRUE,ns in both,TRUE
EDF1,FALSE,9,1,Wald ratio,0.913,0.309,2.702,0.87,0.917,1,Wald ratio,0.913,0.309,2.702,0.87,0.917,TRUE,ns in both,TRUE
MTCH1,FALSE,6,1,Wald ratio,1.021,0.795,1.312,0.87,0.917,1,Wald ratio,1.021,0.795,1.312,0.87,0.917,TRUE,ns in both,TRUE
PAN2,FALSE,12,1,Wald ratio,1.038,0.663,1.624,0.87,0.917,1,Wald ratio,1.038,0.663,1.624,0.87,0.917,TRUE,ns in both,TRUE
SNRPB,FALSE,20,1,Wald ratio,1.02,0.801,1.3,0.87,0.917,1,Wald ratio,1.02,0.801,1.3,0.87,0.917,TRUE,ns in both,TRUE
TRIM68,FALSE,11,1,Wald ratio,0.989,0.868,1.127,0.87,0.917,1,Wald ratio,0.989,0.868,1.127,0.87,0.917,TRUE,ns in both,TRUE
TMEM109,FALSE,11,2,Inverse variance weighted,1.019,0.805,1.29,0.874,0.921,2,Inverse variance weighted,1.019,0.805,1.29,0.874,0.921,TRUE,ns in both,TRUE
CDK5RAP3,FALSE,17,3,Inverse variance weighted,1.006,0.929,1.09,0.878,0.923,3,Inverse variance weighted,1.006,0.929,1.09,0.878,0.923,TRUE,ns in both,TRUE
DRG2,FALSE,17,1,Wald ratio,1.019,0.794,1.31,0.88,0.924,1,Wald ratio,1.019,0.794,1.31,0.88,0.924,TRUE,ns in both,TRUE
TJAP1,FALSE,6,1,Wald ratio,1.045,0.592,1.842,0.88,0.924,1,Wald ratio,1.045,0.592,1.842,0.88,0.924,TRUE,ns in both,TRUE
FYN,FALSE,6,2,Inverse variance weighted,0.979,0.745,1.287,0.881,0.924,2,Inverse variance weighted,0.979,0.745,1.287,0.881,0.924,TRUE,ns in both,TRUE
ZNF354A,FALSE,5,2,Inverse variance weighted,0.968,0.632,1.483,0.881,0.924,2,Inverse variance weighted,0.968,0.632,1.483,0.881,0.924,TRUE,ns in both,TRUE
CSGALNACT1,FALSE,8,2,Inverse variance weighted,0.996,0.945,1.05,0.885,0.927,2,Inverse variance weighted,0.996,0.945,1.05,0.885,0.927,TRUE,ns in both,TRUE
NUP50,FALSE,22,3,Inverse variance weighted,1.013,0.844,1.218,0.886,0.927,3,Inverse variance weighted,1.013,0.844,1.218,0.886,0.927,TRUE,ns in both,TRUE
CTU2,FALSE,16,2,Inverse variance weighted,0.987,0.827,1.178,0.887,0.927,2,Inverse variance weighted,0.987,0.827,1.178,0.887,0.927,TRUE,ns in both,TRUE
B3GNT5,FALSE,3,1,Wald ratio,1.075,0.388,2.977,0.89,0.927,1,Wald ratio,1.075,0.388,2.977,0.89,0.927,TRUE,ns in both,TRUE
BRD9,FALSE,5,1,Wald ratio,1.021,0.759,1.374,0.89,0.927,1,Wald ratio,1.021,0.759,1.374,0.89,0.927,TRUE,ns in both,TRUE
CCDC85C,FALSE,14,1,Wald ratio,1.025,0.719,1.462,0.89,0.927,1,Wald ratio,1.025,0.719,1.462,0.89,0.927,TRUE,ns in both,TRUE
MAX,FALSE,14,1,Wald ratio,1.037,0.616,1.746,0.89,0.927,1,Wald ratio,1.037,0.616,1.746,0.89,0.927,TRUE,ns in both,TRUE
