gene,id.exposure,id.outcome,outcome,exposure,method,Q,Q_df,Q_pval
NCR3,eqtl-a-ENSG00000204475,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000204475 || id:eqtl-a-ENSG00000204475,MR Egger,183.131351268002,2,1.71211266707398e-40
NCR3,eqtl-a-ENSG00000204475,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000204475 || id:eqtl-a-ENSG00000204475,Inverse variance weighted,230.691157857477,3,9.80341943863223e-50
ITGA1,eqtl-a-ENSG00000213949,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000213949 || id:eqtl-a-ENSG00000213949,MR Egger,1.51820070318667,2,0.468087351679534
ITGA1,eqtl-a-ENSG00000213949,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000213949 || id:eqtl-a-ENSG00000213949,Inverse variance weighted,2.0024691220873,3,0.571894387128704
ACAD9,eqtl-a-ENSG00000177646,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000177646 || id:eqtl-a-ENSG00000177646,MR Egger,8.31831739553195,3,0.0398713518931381
ACAD9,eqtl-a-ENSG00000177646,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000177646 || id:eqtl-a-ENSG00000177646,Inverse variance weighted,14.3736363843199,4,0.00619326499249733
OSGEP,eqtl-a-ENSG00000092094,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000092094 || id:eqtl-a-ENSG00000092094,MR Egger,0.00262572086182863,1,0.95913285336566
OSGEP,eqtl-a-ENSG00000092094,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000092094 || id:eqtl-a-ENSG00000092094,Inverse variance weighted,0.0451592551520752,2,0.977673384332009
PDIA6,eqtl-a-ENSG00000143870,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000143870 || id:eqtl-a-ENSG00000143870,MR Egger,0.367004831570427,1,0.544641435282063
PDIA6,eqtl-a-ENSG00000143870,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000143870 || id:eqtl-a-ENSG00000143870,Inverse variance weighted,0.393798046526453,2,0.821273558649773
NUP50,eqtl-a-ENSG00000093000,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000093000 || id:eqtl-a-ENSG00000093000,MR Egger,2.59355171463212,1,0.107299482442396
NUP50,eqtl-a-ENSG00000093000,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000093000 || id:eqtl-a-ENSG00000093000,Inverse variance weighted,3.69701175136826,2,0.157472273783331
TMEM71,eqtl-a-ENSG00000165071,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000165071 || id:eqtl-a-ENSG00000165071,MR Egger,0.478262431039924,1,0.489210419857474
TMEM71,eqtl-a-ENSG00000165071,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000165071 || id:eqtl-a-ENSG00000165071,Inverse variance weighted,0.765634848653455,2,0.681937393099549
ALCAM,eqtl-a-ENSG00000170017,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000170017 || id:eqtl-a-ENSG00000170017,MR Egger,0.887719127765631,2,0.641555512066213
ALCAM,eqtl-a-ENSG00000170017,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000170017 || id:eqtl-a-ENSG00000170017,Inverse variance weighted,1.09687695052965,3,0.777828053223476
SAMSN1,eqtl-a-ENSG00000155307,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000155307 || id:eqtl-a-ENSG00000155307,MR Egger,1.44905400415492,1,0.228679806204141
SAMSN1,eqtl-a-ENSG00000155307,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000155307 || id:eqtl-a-ENSG00000155307,Inverse variance weighted,1.57526942862503,2,0.454919538417194
CPD,eqtl-a-ENSG00000108582,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000108582 || id:eqtl-a-ENSG00000108582,MR Egger,0.0968146939673449,1,0.75568613802574
CPD,eqtl-a-ENSG00000108582,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000108582 || id:eqtl-a-ENSG00000108582,Inverse variance weighted,2.24906739207004,2,0.324803889392723
HECW2,eqtl-a-ENSG00000138411,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000138411 || id:eqtl-a-ENSG00000138411,MR Egger,0.36970989398649,1,0.543162443235903
HECW2,eqtl-a-ENSG00000138411,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000138411 || id:eqtl-a-ENSG00000138411,Inverse variance weighted,0.641106767428307,2,0.725747309187613
CARNS1,eqtl-a-ENSG00000172508,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000172508 || id:eqtl-a-ENSG00000172508,MR Egger,0.154528259062836,1,0.694245014368244
CARNS1,eqtl-a-ENSG00000172508,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000172508 || id:eqtl-a-ENSG00000172508,Inverse variance weighted,0.386267958507002,2,0.824371518059265
IVD,eqtl-a-ENSG00000128928,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000128928 || id:eqtl-a-ENSG00000128928,MR Egger,4.7255474163827,1,0.0297177223674305
IVD,eqtl-a-ENSG00000128928,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000128928 || id:eqtl-a-ENSG00000128928,Inverse variance weighted,4.82829801133907,2,0.0894434223892126
OAT,eqtl-a-ENSG00000065154,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000065154 || id:eqtl-a-ENSG00000065154,MR Egger,0.18874248784499,2,0.909944888018289
OAT,eqtl-a-ENSG00000065154,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000065154 || id:eqtl-a-ENSG00000065154,Inverse variance weighted,1.01452917889678,3,0.797736382355543
TRAF3IP2,eqtl-a-ENSG00000056972,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000056972 || id:eqtl-a-ENSG00000056972,MR Egger,0.630263829951769,1,0.427258555866667
TRAF3IP2,eqtl-a-ENSG00000056972,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000056972 || id:eqtl-a-ENSG00000056972,Inverse variance weighted,1.37937737783414,2,0.501732239562831
COMT,eqtl-a-ENSG00000093010,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000093010 || id:eqtl-a-ENSG00000093010,MR Egger,0.0586232536344983,1,0.808685326528252
COMT,eqtl-a-ENSG00000093010,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000093010 || id:eqtl-a-ENSG00000093010,Inverse variance weighted,0.447940400069746,2,0.799338954287409
STARD3NL,eqtl-a-ENSG00000010270,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000010270 || id:eqtl-a-ENSG00000010270,MR Egger,0.987802757716697,1,0.320279993295204
STARD3NL,eqtl-a-ENSG00000010270,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000010270 || id:eqtl-a-ENSG00000010270,Inverse variance weighted,1.59183056600644,2,0.451168099390501
DNAJB1,eqtl-a-ENSG00000132002,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000132002 || id:eqtl-a-ENSG00000132002,Inverse variance weighted,2.25607360253259,1,0.133091125136791
DNAJB1,eqtl-a-ENSG00000123159,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000123159 || id:eqtl-a-ENSG00000123159,Inverse variance weighted,1.04338961936463,1,0.30703444444174
EIF6,eqtl-a-ENSG00000242372,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000242372 || id:eqtl-a-ENSG00000242372,MR Egger,0.0898661484014841,1,0.764347389197737
EIF6,eqtl-a-ENSG00000242372,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000242372 || id:eqtl-a-ENSG00000242372,Inverse variance weighted,4.08527735943987,2,0.129686059029078
VAV2,eqtl-a-ENSG00000160293,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000160293 || id:eqtl-a-ENSG00000160293,MR Egger,7.53086847678149,1,0.00606506629904522
VAV2,eqtl-a-ENSG00000160293,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000160293 || id:eqtl-a-ENSG00000160293,Inverse variance weighted,8.83197369236272,2,0.0120826245478213
GPR160,eqtl-a-ENSG00000173890,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000173890 || id:eqtl-a-ENSG00000173890,MR Egger,0.120760796404505,1,0.728210804938636
GPR160,eqtl-a-ENSG00000173890,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000173890 || id:eqtl-a-ENSG00000173890,Inverse variance weighted,0.127189470235116,2,0.938385217055795
TNIK,eqtl-a-ENSG00000154310,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000154310 || id:eqtl-a-ENSG00000154310,MR Egger,1.16821262260191,1,0.279768803000199
TNIK,eqtl-a-ENSG00000154310,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000154310 || id:eqtl-a-ENSG00000154310,Inverse variance weighted,1.32508809333302,2,0.515538111735377
SERINC1,eqtl-a-ENSG00000111897,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000111897 || id:eqtl-a-ENSG00000111897,MR Egger,0.0286605559887376,1,0.86556516856026
SERINC1,eqtl-a-ENSG00000111897,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000111897 || id:eqtl-a-ENSG00000111897,Inverse variance weighted,0.362444595558019,2,0.834249886184652
CNDP2,eqtl-a-ENSG00000133313,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000133313 || id:eqtl-a-ENSG00000133313,MR Egger,0.683638884860297,1,0.408336496467185
CNDP2,eqtl-a-ENSG00000133313,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000133313 || id:eqtl-a-ENSG00000133313,Inverse variance weighted,0.718890024740414,2,0.698063635267565
CBLB,eqtl-a-ENSG00000114423,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000114423 || id:eqtl-a-ENSG00000114423,MR Egger,8.12096277504126,1,0.00437563152382546
CBLB,eqtl-a-ENSG00000114423,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000114423 || id:eqtl-a-ENSG00000114423,Inverse variance weighted,8.29938889783493,2,0.0157692340553465
ABCA1,eqtl-a-ENSG00000165029,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000165029 || id:eqtl-a-ENSG00000165029,MR Egger,1.26260203446894,2,0.531899340444088
ABCA1,eqtl-a-ENSG00000165029,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000165029 || id:eqtl-a-ENSG00000165029,Inverse variance weighted,2.79669725667219,3,0.424043896041713
CDK5RAP2,eqtl-a-ENSG00000136861,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000136861 || id:eqtl-a-ENSG00000136861,MR Egger,0.361956941174859,1,0.547421404168384
CDK5RAP2,eqtl-a-ENSG00000136861,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000136861 || id:eqtl-a-ENSG00000136861,Inverse variance weighted,1.84595770355048,2,0.397333678318035
CPEB4,eqtl-a-ENSG00000113742,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000113742 || id:eqtl-a-ENSG00000113742,MR Egger,2.6490412725416,2,0.265930405930884
CPEB4,eqtl-a-ENSG00000113742,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000113742 || id:eqtl-a-ENSG00000113742,Inverse variance weighted,4.77381446048762,3,0.189128819168994
NBN,eqtl-a-ENSG00000104320,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000104320 || id:eqtl-a-ENSG00000104320,MR Egger,1.36739826518678,1,0.242259401162371
NBN,eqtl-a-ENSG00000104320,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000104320 || id:eqtl-a-ENSG00000104320,Inverse variance weighted,1.37890086909949,2,0.501851793701715
ERAP2,eqtl-a-ENSG00000164308,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000164308 || id:eqtl-a-ENSG00000164308,MR Egger,0.276415147708377,2,0.870917893198149
ERAP2,eqtl-a-ENSG00000164308,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000164308 || id:eqtl-a-ENSG00000164308,Inverse variance weighted,0.590717085568893,3,0.898554157601657
QKI,eqtl-a-ENSG00000112531,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000112531 || id:eqtl-a-ENSG00000112531,MR Egger,0.646179156317741,1,0.421482052343883
QKI,eqtl-a-ENSG00000112531,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000112531 || id:eqtl-a-ENSG00000112531,Inverse variance weighted,0.941292839400218,2,0.624598385056971
PPP2R3C,eqtl-a-ENSG00000092020,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000092020 || id:eqtl-a-ENSG00000092020,MR Egger,1.15086487143144,2,0.562461587729778
PPP2R3C,eqtl-a-ENSG00000092020,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000092020 || id:eqtl-a-ENSG00000092020,Inverse variance weighted,1.28527225303403,3,0.73263326153381
POMT1,eqtl-a-ENSG00000130714,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000130714 || id:eqtl-a-ENSG00000130714,MR Egger,0.0303835085698159,1,0.861622894594465
POMT1,eqtl-a-ENSG00000130714,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000130714 || id:eqtl-a-ENSG00000130714,Inverse variance weighted,1.67568536794014,2,0.432642864777436
FNDC3A,eqtl-a-ENSG00000102531,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000102531 || id:eqtl-a-ENSG00000102531,MR Egger,0.0144834129082631,1,0.904208232885035
FNDC3A,eqtl-a-ENSG00000102531,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000102531 || id:eqtl-a-ENSG00000102531,Inverse variance weighted,0.171436624164086,2,0.917852742836763
PARP1,eqtl-a-ENSG00000143799,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000143799 || id:eqtl-a-ENSG00000143799,MR Egger,1.48482812133917,1,0.223020643125586
PARP1,eqtl-a-ENSG00000143799,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000143799 || id:eqtl-a-ENSG00000143799,Inverse variance weighted,4.30260886027854,2,0.116332311385384
MAD1L1,eqtl-a-ENSG00000002822,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000002822 || id:eqtl-a-ENSG00000002822,MR Egger,0.360519411938856,1,0.548217908851797
MAD1L1,eqtl-a-ENSG00000002822,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000002822 || id:eqtl-a-ENSG00000002822,Inverse variance weighted,1.46147842838814,2,0.481552887758641
C11orf54,eqtl-a-ENSG00000182919,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000182919 || id:eqtl-a-ENSG00000182919,MR Egger,0.388987030907898,1,0.532832342362689
C11orf54,eqtl-a-ENSG00000182919,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000182919 || id:eqtl-a-ENSG00000182919,Inverse variance weighted,5.06953479196706,2,0.0792801580033642
ADCK1,eqtl-a-ENSG00000063761,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000063761 || id:eqtl-a-ENSG00000063761,MR Egger,0.434779215814757,1,0.509653129637055
ADCK1,eqtl-a-ENSG00000063761,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000063761 || id:eqtl-a-ENSG00000063761,Inverse variance weighted,1.00312862782779,2,0.605582597089548
VIPR1,eqtl-a-ENSG00000114812,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000114812 || id:eqtl-a-ENSG00000114812,MR Egger,0.343271838646973,1,0.557946715521447
VIPR1,eqtl-a-ENSG00000114812,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000114812 || id:eqtl-a-ENSG00000114812,Inverse variance weighted,1.07725789994258,2,0.583547777351265
C1orf162,eqtl-a-ENSG00000143110,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000143110 || id:eqtl-a-ENSG00000143110,MR Egger,2.28626158858393,1,0.130523970743259
C1orf162,eqtl-a-ENSG00000143110,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000143110 || id:eqtl-a-ENSG00000143110,Inverse variance weighted,3.17893818823556,2,0.204033905785449
ENGASE,eqtl-a-ENSG00000167280,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000167280 || id:eqtl-a-ENSG00000167280,MR Egger,1.71722993013381,1,0.190050004594342
ENGASE,eqtl-a-ENSG00000167280,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000167280 || id:eqtl-a-ENSG00000167280,Inverse variance weighted,1.72048120090702,2,0.423060281575979
FAM83H,eqtl-a-ENSG00000180921,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000180921 || id:eqtl-a-ENSG00000180921,MR Egger,1.09027077436332,1,0.296411221818778
FAM83H,eqtl-a-ENSG00000180921,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000180921 || id:eqtl-a-ENSG00000180921,Inverse variance weighted,1.11685151314404,2,0.572108994132394
BET1L,eqtl-a-ENSG00000177951,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000177951 || id:eqtl-a-ENSG00000177951,MR Egger,1.34782521181736,1,0.245658676301148
BET1L,eqtl-a-ENSG00000177951,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000177951 || id:eqtl-a-ENSG00000177951,Inverse variance weighted,9.31862216914744,2,0.00947298624061976
PRPF31,eqtl-a-ENSG00000105618,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000105618 || id:eqtl-a-ENSG00000105618,MR Egger,1.90577540751227,1,0.167433289294504
PRPF31,eqtl-a-ENSG00000105618,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000105618 || id:eqtl-a-ENSG00000105618,Inverse variance weighted,1.91089759609342,2,0.384639480362727
DEGS1,eqtl-a-ENSG00000143753,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000143753 || id:eqtl-a-ENSG00000143753,MR Egger,1.86092816686332,1,0.172517714718525
DEGS1,eqtl-a-ENSG00000143753,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000143753 || id:eqtl-a-ENSG00000143753,Inverse variance weighted,2.66512777307096,2,0.26380004014072
BTN3A1,eqtl-a-ENSG00000026950,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000026950 || id:eqtl-a-ENSG00000026950,MR Egger,2.2502647161911,2,0.324609499819668
BTN3A1,eqtl-a-ENSG00000026950,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000026950 || id:eqtl-a-ENSG00000026950,Inverse variance weighted,5.79734116271705,3,0.121897257084595
SIGMAR1,eqtl-a-ENSG00000147955,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000147955 || id:eqtl-a-ENSG00000147955,MR Egger,7.34050468650756,2,0.0254700419424258
SIGMAR1,eqtl-a-ENSG00000147955,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000147955 || id:eqtl-a-ENSG00000147955,Inverse variance weighted,7.34607903268606,3,0.0616480680339309
LONP1,eqtl-a-ENSG00000196365,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000196365 || id:eqtl-a-ENSG00000196365,MR Egger,0.0193082049361877,1,0.889486525097168
LONP1,eqtl-a-ENSG00000196365,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000196365 || id:eqtl-a-ENSG00000196365,Inverse variance weighted,0.103912010626135,2,0.949370633187924
GABBR1,eqtl-a-ENSG00000204681,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000204681 || id:eqtl-a-ENSG00000204681,MR Egger,3.00820062885369,1,0.0828442078272173
GABBR1,eqtl-a-ENSG00000204681,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000204681 || id:eqtl-a-ENSG00000204681,Inverse variance weighted,41.6327248313725,2,9.11105502625557e-10
FGL2,eqtl-a-ENSG00000127951,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000127951 || id:eqtl-a-ENSG00000127951,MR Egger,0.426001604841514,1,0.513957450370037
FGL2,eqtl-a-ENSG00000127951,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000127951 || id:eqtl-a-ENSG00000127951,Inverse variance weighted,0.592216568481439,2,0.743706891923753
LPAR5,eqtl-a-ENSG00000184574,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000184574 || id:eqtl-a-ENSG00000184574,MR Egger,0.0549482093262693,1,0.814666429063247
LPAR5,eqtl-a-ENSG00000184574,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000184574 || id:eqtl-a-ENSG00000184574,Inverse variance weighted,0.175416142345487,2,0.916028252747601
KCTD10,eqtl-a-ENSG00000110906,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000110906 || id:eqtl-a-ENSG00000110906,MR Egger,1.16156438864117,3,0.762236735426122
KCTD10,eqtl-a-ENSG00000110906,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000110906 || id:eqtl-a-ENSG00000110906,Inverse variance weighted,1.96673031453983,4,0.741878214396509
DCAKD,eqtl-a-ENSG00000172992,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000172992 || id:eqtl-a-ENSG00000172992,MR Egger,0.552036236869792,2,0.758799182383107
DCAKD,eqtl-a-ENSG00000172992,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000172992 || id:eqtl-a-ENSG00000172992,Inverse variance weighted,3.62377987428524,3,0.305059552003494
TMEM170B,eqtl-a-ENSG00000205269,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000205269 || id:eqtl-a-ENSG00000205269,MR Egger,0.000848965872603348,1,0.976755311479152
TMEM170B,eqtl-a-ENSG00000205269,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000205269 || id:eqtl-a-ENSG00000205269,Inverse variance weighted,0.710357781204637,2,0.701048021087741
CBX6,eqtl-a-ENSG00000183741,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000183741 || id:eqtl-a-ENSG00000183741,MR Egger,0.391622325336882,1,0.531447869145958
CBX6,eqtl-a-ENSG00000183741,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000183741 || id:eqtl-a-ENSG00000183741,Inverse variance weighted,1.73654733021856,2,0.419675424570464
NFRKB,eqtl-a-ENSG00000170322,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000170322 || id:eqtl-a-ENSG00000170322,MR Egger,0.381850598071722,1,0.536614487930025
NFRKB,eqtl-a-ENSG00000170322,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000170322 || id:eqtl-a-ENSG00000170322,Inverse variance weighted,0.39559636908799,2,0.820535433161577
FOXRED2,eqtl-a-ENSG00000100350,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000100350 || id:eqtl-a-ENSG00000100350,MR Egger,0.000777829793541552,1,0.977750203139255
FOXRED2,eqtl-a-ENSG00000100350,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000100350 || id:eqtl-a-ENSG00000100350,Inverse variance weighted,0.178630671311303,2,0.914557135625464
SMARCB1,eqtl-a-ENSG00000099956,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000099956 || id:eqtl-a-ENSG00000099956,MR Egger,0.57123166662998,1,0.449769899590206
SMARCB1,eqtl-a-ENSG00000099956,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000099956 || id:eqtl-a-ENSG00000099956,Inverse variance weighted,0.744959220740689,2,0.68902370035273
UBE2Z,eqtl-a-ENSG00000159202,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000159202 || id:eqtl-a-ENSG00000159202,MR Egger,0.0179804111145455,1,0.893330572594278
UBE2Z,eqtl-a-ENSG00000159202,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000159202 || id:eqtl-a-ENSG00000159202,Inverse variance weighted,1.29031868909797,2,0.524578946650868
AKR1B1,eqtl-a-ENSG00000085662,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000085662 || id:eqtl-a-ENSG00000085662,MR Egger,0.135287629345965,1,0.713011431758992
AKR1B1,eqtl-a-ENSG00000085662,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000085662 || id:eqtl-a-ENSG00000085662,Inverse variance weighted,0.485512101476821,2,0.784462859566611
TXN,eqtl-a-ENSG00000136810,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000136810 || id:eqtl-a-ENSG00000136810,MR Egger,0.198278184073423,1,0.656114250437476
TXN,eqtl-a-ENSG00000136810,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000136810 || id:eqtl-a-ENSG00000136810,Inverse variance weighted,0.677986592581967,2,0.712487225380219
NFXL1,eqtl-a-ENSG00000170448,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000170448 || id:eqtl-a-ENSG00000170448,MR Egger,0.894560546221148,2,0.639364686430985
NFXL1,eqtl-a-ENSG00000170448,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000170448 || id:eqtl-a-ENSG00000170448,Inverse variance weighted,0.939483863538858,3,0.815890482421367
IKZF1,eqtl-a-ENSG00000185811,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000185811 || id:eqtl-a-ENSG00000185811,MR Egger,3.42714976378416,1,0.0641326945256471
IKZF1,eqtl-a-ENSG00000185811,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000185811 || id:eqtl-a-ENSG00000185811,Inverse variance weighted,6.60860724875943,2,0.0367247771732986
OGFRL1,eqtl-a-ENSG00000119900,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000119900 || id:eqtl-a-ENSG00000119900,MR Egger,2.25030139812065,1,0.133588381129954
OGFRL1,eqtl-a-ENSG00000119900,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000119900 || id:eqtl-a-ENSG00000119900,Inverse variance weighted,2.88603830593868,2,0.236213516282052
CDC16,eqtl-a-ENSG00000130177,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000130177 || id:eqtl-a-ENSG00000130177,MR Egger,2.66944655712998,1,0.102291588883689
CDC16,eqtl-a-ENSG00000130177,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000130177 || id:eqtl-a-ENSG00000130177,Inverse variance weighted,2.78744542277438,2,0.248149792934172
ZNF701,eqtl-a-ENSG00000167562,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000167562 || id:eqtl-a-ENSG00000167562,MR Egger,0.127847000092475,1,0.720674871109017
