gene,logFC_unadj,P_unadj,FDR_unadj,logFC_adj,P_adj,FDR_adj,sig_unadjusted,sig_adjusted,status
CH25H,0.0805068017149096,0.00377989628337907,0.0131936459510417,0.0800064233908266,0.00692407574366254,0.0390218827126752,FALSE,FALSE,ns in both
CISD3,-0.135810647158507,0.000564770049383365,0.00257743783683555,-0.110152592260794,0.00693171984924423,0.0390510007089481,TRUE,TRUE,retained
MIB1,0.0748575960498357,0.00722742215475312,0.0229967411032243,0.0787772973086302,0.00694413353624481,0.0391023099562098,FALSE,FALSE,ns in both
MAPK1IP1L,-0.128050382081425,4.88658609454247e-05,0.000309595082830679,-0.0844471505240026,0.00694578873801861,0.0391023099562098,TRUE,FALSE,lost to composition
CDC5L,0.103159016399534,0.000205711984668891,0.00107872189432326,0.07517182886882,0.00695461107721788,0.0391379987183811,TRUE,FALSE,lost to composition
FUT11,-0.173647263721624,0.000331238271754177,0.00162455161097109,-0.132930405993182,0.00696240985927225,0.0391679038585683,TRUE,TRUE,retained
GLOD4,-0.0838737129428913,0.0105277394228716,0.0315732032958,-0.088788071356503,0.00699582202263961,0.039341827521537,FALSE,FALSE,ns in both
GPN3,0.246526956684474,1.45183954219108e-06,1.50660610293338e-05,0.125295737297385,0.0070019616456138,0.0393623114906599,TRUE,TRUE,retained
PBX3,0.0684432308989212,0.00859379661831387,0.0266242169997016,0.0737129877725175,0.00701029109130381,0.0393913788476961,FALSE,FALSE,ns in both
COPS6,-0.135594068506297,1.42669085431546e-05,0.000104888655167255,-0.0827978695567795,0.00701213024466378,0.0393913788476961,TRUE,FALSE,lost to composition
ENTPD2,0.0973178000232693,0.0229941807806503,0.0603802134787711,0.118282917534029,0.00701903413537049,0.0394161150964891,FALSE,TRUE,gained after adjustment
TTC7A,-0.222176969314745,3.59451453744399e-06,3.22116729128651e-05,-0.121299158355967,0.00704074121002194,0.0395239329393076,TRUE,TRUE,retained
ATL2,0.287915615909954,6.47986609598107e-06,5.33657937674763e-05,0.148543144887372,0.00706303069329412,0.0396349422635797,TRUE,TRUE,retained
CNBP,0.100898830291476,1.3161907542768e-05,9.76334816925425e-05,0.061832635414753,0.00707772443776472,0.0397032634564004,TRUE,FALSE,lost to composition
HLA-DPB1,-0.189310590594848,0.00062011068935681,0.00279679679437236,-0.150009205053282,0.00709274115056203,0.0397733471207077,TRUE,TRUE,retained
FIBCD1,-0.112818364726059,0.00199166170744535,0.00761264876199347,-0.0992128470709411,0.00709856866337084,0.0397918697868828,TRUE,FALSE,lost to composition
APAF1,0.171026769490797,0.00464465853919113,0.0157584486769844,0.162084009859426,0.00711190839219741,0.0398524749328858,TRUE,TRUE,retained
PCNP,0.242881535546682,8.2085116424049e-07,9.40339891128114e-06,0.101922573012465,0.0071204597605752,0.0398862143589008,TRUE,TRUE,retained
SALL2,-0.154742789495212,0.000154119520707516,0.000837430542886099,-0.11120457508487,0.00712967746018752,0.0399236610319488,TRUE,TRUE,retained
DOCK10,-0.0877956334669478,0.0450254660889116,0.104959541845536,-0.113815070771006,0.00713804371628522,0.0399542916691912,FALSE,TRUE,gained after adjustment
C7orf26,-0.168489093996422,9.83264406664327e-07,1.09072461944052e-05,-0.0814042880068255,0.00714181719408737,0.0399542916691912,TRUE,FALSE,lost to composition
PHKG1,-0.107176208903648,0.000166422127927126,0.000896245986510178,-0.0787886447957775,0.00714275162873697,0.0399542916691912,TRUE,FALSE,lost to composition
PTPN12,0.18106369102773,3.72419051817899e-05,0.000245010079875023,0.116049491878049,0.00716291890060006,0.040052887772316,TRUE,TRUE,retained
ZNF200,0.185434357997998,0.000602349805047156,0.00272162861856861,0.152896885345455,0.0071662174217861,0.0400571224183029,TRUE,TRUE,retained
KDELR1,-0.175115516138282,4.78520915177558e-07,5.95586868254021e-06,-0.0787348045361624,0.00717171337707864,0.0400612245675876,TRUE,FALSE,lost to composition
ITSN2,0.3405380306879,2.32626147066965e-07,3.26525908834958e-06,0.138908898515727,0.00717203424029259,0.0400612245675876,TRUE,TRUE,retained
POC1B,0.299754662089902,3.13474955041185e-06,2.87285216064779e-05,0.158011435463592,0.0071866338013559,0.0401285542369015,TRUE,TRUE,retained
APPBP2,0.169210772689285,2.43682762647804e-05,0.000167736741817351,0.105130086971403,0.00719119608217686,0.0401398101428307,TRUE,TRUE,retained
STK3,0.307925287873733,9.37237132261454e-05,0.000541954105496599,0.211125115084997,0.00721454593442747,0.0402558894033204,TRUE,TRUE,retained
PLAG1,0.380861302848733,1.23041489770752e-05,9.2094159698783e-05,0.213566076944393,0.0072194181388194,0.0402688209915818,TRUE,TRUE,retained
CAPZB,-0.245523731655552,3.21337322177711e-07,4.27807450125613e-06,-0.104891754243465,0.00722212208199458,0.0402696534766468,TRUE,TRUE,retained
CRYZL1,-0.0919090136939726,0.00962251191915861,0.0292817867532234,-0.0992910888271232,0.00723867394626578,0.0403424460994838,FALSE,FALSE,ns in both
MKLN1,0.113657699084581,0.000638638012733662,0.00286886605720169,0.0899076416713208,0.00724225358193744,0.0403424460994838,TRUE,FALSE,lost to composition
ALDH1L1,-0.125900866833349,0.00169648113150825,0.00664590694827279,-0.114238833300152,0.00724285494268471,0.0403424460994838,TRUE,TRUE,retained
RAB11A,0.0439387029564777,0.0368081422073828,0.0888660967399258,0.0588757932910404,0.00724981327300476,0.0403595114929777,FALSE,FALSE,ns in both
MT1E,0.148246860634167,0.00545322795472729,0.0180624568712684,0.150602499344526,0.00725293528073651,0.0403595114929777,TRUE,TRUE,retained
CLIC1,0.117184887742391,0.000122795322393577,0.000688343764896854,0.0836347793750733,0.00725359995302961,0.0403595114929777,TRUE,FALSE,lost to composition
COX16,0.329906710089394,3.65502551003978e-06,3.26981652183639e-05,0.172512766245119,0.00726246576759069,0.0403945828844502,TRUE,TRUE,retained
PHF1,-0.142932709832218,4.03504434927833e-05,0.000263045509006097,-0.0928919719287116,0.00726550896747593,0.0403972549750699,TRUE,FALSE,lost to composition
TRPV2,-0.182556317498855,6.04263694635846e-06,5.01844500450203e-05,-0.102611277085431,0.00726896611120907,0.0404022259559198,TRUE,TRUE,retained
DHRS7,0.073139797400001,0.00508807374292005,0.0170391558125449,0.0730920569406096,0.00727353269625882,0.0404133577339188,FALSE,FALSE,ns in both
ARL16,-0.0996932327826014,0.0713300765683127,0.152107142444036,-0.154896893741496,0.00728000963212751,0.0404350922590648,FALSE,TRUE,gained after adjustment
RPLP1,-0.0551966705862973,0.049620566501369,0.113571800458992,-0.07529498417212,0.00728450293862672,0.0404351341380576,FALSE,FALSE,ns in both
MIA2,-0.049561263119234,0.0686416826464118,0.147431372605994,-0.0769513273025193,0.00728514755770371,0.0404351341380576,FALSE,FALSE,ns in both
RNF2,0.152112346106874,5.6354926282282e-06,4.71989857157469e-05,0.0888123980136934,0.00729510966398233,0.0404761751613353,TRUE,FALSE,lost to composition
CCNB1IP1,-0.0976956815106687,0.0167818623306399,0.04654803728979,-0.111686723693821,0.00730826561540006,0.0405349017929455,FALSE,TRUE,gained after adjustment
OVGP1,-0.16621145945243,0.00222164861509948,0.00836794435359931,-0.154188493700869,0.00732735134878161,0.0406264647593544,TRUE,TRUE,retained
XPNPEP3,-0.0941715426063357,0.0111021757911489,0.0329946449841404,-0.102033895859048,0.00734739340055513,0.0407232637738926,FALSE,TRUE,gained after adjustment
ARL3,0.240885051626613,1.61918652446801e-05,0.000117294288534877,0.142151968441902,0.00735044631895693,0.0407258647893561,TRUE,TRUE,retained
PRPF4,-0.142499156444567,1.97853338275841e-06,1.9359169281453e-05,-0.0714819501799551,0.00737170801534321,0.0408052533760557,TRUE,FALSE,lost to composition
GPR161,-0.082996546128339,0.00704681791456192,0.0225038474042219,-0.0860835791324477,0.00737499233099096,0.0408052533760557,FALSE,FALSE,ns in both
SIGLEC9,0.155866393307917,0.0284909736203477,0.0721674597436477,0.192828604119802,0.0073759837585243,0.0408052533760557,FALSE,TRUE,gained after adjustment
ZNF622,0.055229420978805,0.0148747903176081,0.0420727291901051,0.0630942505568018,0.00737693844023739,0.0408052533760557,FALSE,FALSE,ns in both
CASP8AP2,0.388073268009377,8.82987858071172e-07,1.0020545433244e-05,0.169188975731183,0.00737771820857443,0.0408052533760557,TRUE,TRUE,retained
TMEM99,-0.133232073251808,0.00842899711056181,0.0262167090477083,-0.141087310762301,0.00739507260136563,0.0408868921134081,TRUE,TRUE,retained
SLC6A17,-0.107891978979411,0.00308448074038641,0.0110677600525179,-0.103256897385692,0.00740114622194627,0.0409061247884078,TRUE,TRUE,retained
PPP1R13L,-0.144057763274478,0.0011061781817892,0.00462511583011754,-0.12237439359548,0.00741833992758358,0.0409788428013603,TRUE,TRUE,retained
KANK1,0.267060031207915,0.00331221573204874,0.0117817547700268,0.256975699642312,0.00741950246495478,0.0409788428013603,TRUE,TRUE,retained
PGPEP1,-0.205259787205041,1.76864813723787e-05,0.000126551069393012,-0.121479738511869,0.00742802089686833,0.041011521330065,TRUE,TRUE,retained
IGSF9B,-0.206750338877153,0.00011584782853953,0.000651949061502536,-0.145479013236584,0.00743335737693086,0.041014690215216,TRUE,TRUE,retained
PAPSS2,0.293018944040097,0.000233452698839381,0.00120337308430515,0.21776099137783,0.00743379876577252,0.041014690215216,TRUE,TRUE,retained
S1PR1,-0.146109260941445,0.0118393842914364,0.0347078695528943,-0.149143183728948,0.0074382056205155,0.0410246449251875,TRUE,TRUE,retained
C21orf59,-0.0793191652240787,0.0119467289145968,0.0349640341405105,-0.085594423271478,0.00744388858304927,0.0410416284486204,FALSE,FALSE,ns in both
RAD9A,-0.151328343400561,5.05355311937173e-06,4.30435555812141e-05,-0.0823386716115575,0.0074543033122964,0.0410846794096952,TRUE,FALSE,lost to composition
FBXO34,0.125828232557149,0.000346788129778396,0.00168508671075735,0.0984095695393502,0.00747351543155126,0.0411761704814899,TRUE,FALSE,lost to composition
NAT8L,-0.104352936870721,0.00841249165119251,0.0261808698712236,-0.111450855107093,0.00749521304143402,0.0412807232776469,TRUE,TRUE,retained
FAM53B,-0.221761923605027,9.77579206945579e-07,1.08594651438218e-05,-0.102366141672679,0.00749772954030978,0.0412807232776469,TRUE,TRUE,retained
ANGEL1,-0.136597213011686,3.43578257359626e-05,0.000227555633225201,-0.0877291482197312,0.00752946522859115,0.0414409777926963,TRUE,FALSE,lost to composition
BLMH,-0.167515782247659,5.27258730685004e-05,0.000330464388540267,-0.109962924044783,0.00753469003871215,0.0414510742542577,TRUE,TRUE,retained
SEC23A,0.218949071092551,9.35157571345807e-07,1.05111839180381e-05,0.102335854581278,0.00753655895531958,0.0414510742542577,TRUE,TRUE,retained
SNTA1,-0.141521472340996,0.000277404309129541,0.00139436356020694,-0.109322584974124,0.00754560927131316,0.0414863756343597,TRUE,TRUE,retained
RPS3,-0.0615299709248749,0.108610343323145,0.210193350743123,-0.101250093410572,0.00755674222516774,0.0415330989174753,FALSE,TRUE,gained after adjustment
OXR1,0.343937165732762,4.7022574505307e-07,5.87335056994576e-06,0.148624418990012,0.00760066814412633,0.0417599623408377,TRUE,TRUE,retained
FAM173A,-0.0782931184716619,0.0191540722550076,0.0518519604737992,-0.0932542242709299,0.00763893277191553,0.0419555739664475,FALSE,FALSE,ns in both
TRIM6,0.353079063373057,0.0010351393236179,0.00437333185692549,0.281107094672928,0.00764915953053828,0.0419971096063653,TRUE,TRUE,retained
NRIP3,-0.175852813356839,0.00446833126196662,0.0152224563826194,-0.175171012509429,0.00766043283110564,0.0420443602774089,TRUE,TRUE,retained
SEC11A,0.143431547806864,8.4989823600297e-07,9.70090216807735e-06,0.0657580041747861,0.00767068282107378,0.0420859635602457,TRUE,FALSE,lost to composition
EIF4E,0.24145209378023,1.32308557979349e-06,1.39410414400299e-05,0.111015102153898,0.0076769566892876,0.0421018478455781,TRUE,TRUE,retained
AP1G2,-0.213195139326509,2.61482553404837e-06,2.45488355528317e-05,-0.10608343190918,0.00767891978405362,0.0421018478455781,TRUE,TRUE,retained
MED11,0.0952682382623907,0.00432496433766684,0.0148076483176895,0.0927116336867391,0.00768556664585332,0.0421212022624249,FALSE,FALSE,ns in both
ATG4B,-0.197101292061411,1.91975518135353e-06,1.88777922168906e-05,-0.0967496903056537,0.00768779413239842,0.0421212022624249,TRUE,FALSE,lost to composition
JARID2,-0.218793783940713,2.23378627128358e-06,2.14833270251636e-05,-0.104110372555659,0.00769568191931405,0.0421497686220109,TRUE,TRUE,retained
PARK2,-0.0703313200458435,0.0284952273960834,0.0721674597436477,-0.090051496288427,0.00772928198028956,0.0423190940796472,FALSE,FALSE,ns in both
BCO2,-0.112870523106749,0.00503561574919672,0.0168885980967208,-0.114788805756309,0.00774779621932856,0.0424054934831719,TRUE,TRUE,retained
CHST6,-0.0712912778723085,0.00554728759711566,0.0183162744854072,-0.0717646263747531,0.00775044260134609,0.0424054934831719,FALSE,FALSE,ns in both
PNMA1,-0.126353369956476,0.0062453777880954,0.0203148762017639,-0.128771860707579,0.00776276544231048,0.0424581789268356,TRUE,TRUE,retained
RNASEH2A,-0.190525394379591,4.97559419974666e-05,0.000314475907660812,-0.119109390766208,0.00777001322918378,0.0424830796155477,TRUE,TRUE,retained
ARFRP1,-0.134148691366622,7.52332922646948e-05,0.000447172845387777,-0.0908979733415844,0.00778693972082161,0.0425608636682771,TRUE,FALSE,lost to composition
DENND2D,-0.179911010903529,0.000159676517916193,0.000864941907873867,-0.12477646719679,0.00779260476493517,0.0425770637468538,TRUE,TRUE,retained
GABARAPL2,0.0758631736976483,0.000359048420981046,0.00173823103806026,0.0579206377360643,0.0078001315937283,0.0426034214525084,FALSE,FALSE,ns in both
CCDC157,-0.105316453564572,0.00139192473966686,0.00561579464329888,-0.0937333511543352,0.00783457342792722,0.0427767166416407,TRUE,FALSE,lost to composition
MGMT,-0.198291339761726,0.000131669516334352,0.000730812178161406,-0.141514773459095,0.00785116092946066,0.0428524410426206,TRUE,TRUE,retained
DPY19L1,0.271786342099496,3.01161251198869e-06,2.77776758493141e-05,0.138999224082419,0.00786195033107895,0.0428964773516087,TRUE,TRUE,retained
TGM3,0.196166258647363,0.0210156499752173,0.05607137619488,0.234646999454506,0.00786688617803065,0.0429085559945665,FALSE,TRUE,gained after adjustment
C5orf49,-0.0605095704602946,0.0111256115457106,0.0330456029385786,-0.0673016561073516,0.00787046740975425,0.0429132403251318,FALSE,FALSE,ns in both
ING1,0.12319148229562,0.00166720233594848,0.00655037647596107,0.105152650978427,0.00790075488708784,0.043063485230002,TRUE,TRUE,retained
DIRAS2,0.0651656207897969,0.0117693769830255,0.0345604860997449,0.0724179260569048,0.00791812154648238,0.0431378549120089,FALSE,FALSE,ns in both
GPATCH1,-0.154191912598391,5.67554508216671e-05,0.000351184341552349,-0.099568295812742,0.0079224175001987,0.0431378549120089,TRUE,FALSE,lost to composition
COMMD5,0.0782450664693457,0.0186116115553002,0.0507217899284573,0.0929203145024244,0.0079226092729979,0.0431378549120089,FALSE,FALSE,ns in both
DPH2,-0.109868223137514,0.000728348736281965,0.00323043363253028,-0.0888553408703704,0.00793857268070314,0.0432098484688963,TRUE,FALSE,lost to composition
PRRG1,0.192876331929985,0.000726388786393797,0.0032231924800983,0.158735107823239,0.0079508209975314,0.043261577971725,TRUE,TRUE,retained
TIMM44,-0.13368967663178,0.000219500644938121,0.00114153370708004,-0.0966525837385949,0.0079595519827359,0.0432941400634458,TRUE,FALSE,lost to composition
FOXK2,-0.121627397846436,3.31668898253881e-05,0.00022087439134668,-0.0764104658962746,0.00797208404719627,0.0433176960723473,TRUE,FALSE,lost to composition
MFHAS1,-0.220722747859468,0.000139744840120101,0.000768989936974483,-0.157080980932458,0.0079727853875697,0.0433176960723473,TRUE,TRUE,retained
ATP9B,-0.130756959136133,0.00132476201647342,0.00539174378147961,-0.112672853474135,0.00797356175500638,0.0433176960723473,TRUE,TRUE,retained
ERCC8,0.329268335620154,1.13900565153417e-06,1.23057889548548e-05,0.143062393397746,0.00797623177192538,0.0433176960723473,TRUE,TRUE,retained
SCD,-0.175994453169219,0.0034386632365683,0.0121452969173279,-0.169407757256793,0.00797762302214198,0.0433176960723473,TRUE,TRUE,retained
IDH2,-0.200331331728061,4.56707921971066e-06,3.95554229342303e-05,-0.108984165640526,0.00800452594630639,0.0434488093979434,TRUE,TRUE,retained
VSTM2L,-0.126847248356019,0.00087321513042613,0.00377419525662382,-0.105862600691033,0.00800971933962,0.0434620330294079,TRUE,TRUE,retained
VRK1,0.267697682626537,5.05447068329806e-06,4.30435555812141e-05,0.13051194932438,0.00802177513060667,0.0435015134365859,TRUE,TRUE,retained
CSF2RA,0.113547365378733,0.103393720917071,0.202610047590227,0.172935497671986,0.00802378223026492,0.0435015134365859,FALSE,TRUE,gained after adjustment
MYSM1,0.332153211595406,8.2436408536923e-07,9.42993547001101e-06,0.152764960046061,0.00802527444481328,0.0435015134365859,TRUE,TRUE,retained
CXCL16,0.0638289653652135,0.32287380938644,0.475028920791343,0.169256192036313,0.0080333848452036,0.0435305071553607,FALSE,TRUE,gained after adjustment
FAM189B,-0.202620662469472,4.31646588797749e-06,3.76538194754782e-05,-0.111614723793311,0.00804934843295716,0.0435907638583939,TRUE,TRUE,retained
CR2,-0.264751257157941,0.0130510374582838,0.0376438249688796,-0.275219599513935,0.00805003575409406,0.0435907638583939,TRUE,TRUE,retained
ALDOC,-0.249022063496184,4.61659009973362e-06,3.98746902696445e-05,-0.13662645645258,0.00805698031092757,0.0436029794637861,TRUE,TRUE,retained
APRT,-0.173380687070219,3.071812151609e-05,0.000206574125195447,-0.11027664490217,0.0080586529248587,0.0436029794637861,TRUE,TRUE,retained
GPIHBP1,-0.0828568360098187,0.00791513086695626,0.0248290960907127,-0.0877810078132198,0.00806059012608468,0.0436029794637861,FALSE,FALSE,ns in both
DPP4,-0.198866360985915,0.00154718834892073,0.00615245457720422,-0.175037082145633,0.00807004230735641,0.0436272137584185,TRUE,TRUE,retained
NLRP5,-0.0727646305929382,0.0121200728835253,0.0353924988630991,-0.0802502000271805,0.00807060555221394,0.0436272137584185,FALSE,FALSE,ns in both
P2RY13,0.0885786073662816,0.0268360246935841,0.0686293365107876,0.105503476216434,0.00807470698912004,0.0436344210728485,FALSE,TRUE,gained after adjustment
TBC1D2,0.095722223061223,0.125487361663647,0.234588126900626,0.16249067538176,0.00807991053701423,0.043647577037339,FALSE,TRUE,gained after adjustment
SART1,-0.230940873398598,1.43237195792203e-06,1.49131797140379e-05,-0.0979230832896799,0.00808390882900661,0.043654215440778,TRUE,FALSE,lost to composition
PRDX6,-0.24483209598903,6.64617850592426e-05,0.000401855434556518,-0.164212193321436,0.00809138216455293,0.0436796085821397,TRUE,TRUE,retained
SETD1A,-0.188991068498671,1.04251297133734e-05,8.02791009633144e-05,-0.108423554315043,0.00809543085450822,0.0436865034438936,TRUE,TRUE,retained
CCT7,-0.15901994081293,1.9964958965484e-05,0.000140808791128825,-0.0946767662122678,0.00811364543325798,0.0437574247184006,TRUE,FALSE,lost to composition
BRE,-0.236448513196653,4.41434116335549e-07,5.59800963459151e-06,-0.0920421107828411,0.00811562225279861,0.0437574247184006,TRUE,FALSE,lost to composition
ZNF18,0.0902816958437675,0.0178738577824344,0.0490504213482787,0.105275347618751,0.00811690096279917,0.0437574247184006,FALSE,TRUE,gained after adjustment
MRPS2,-0.176066915575813,4.99026694382996e-06,4.26119056530832e-05,-0.0991505271234882,0.0081354211048397,0.0438422710685772,TRUE,FALSE,lost to composition
TMEM38A,0.0668863789917853,0.126562016682208,0.235982619938685,0.118059387746595,0.00816930344686418,0.0440098189449487,FALSE,TRUE,gained after adjustment
SNX21,0.0715755686085045,0.181019470361669,0.309695901450057,0.140804745669308,0.00818797537104756,0.0440953384946439,FALSE,TRUE,gained after adjustment
SAMD11,-0.190107011910807,7.88566039718308e-06,6.31935255926777e-05,-0.107082086863372,0.00819518798024219,0.0441191079687697,TRUE,TRUE,retained
NPR2,-0.102006845649209,0.0132893158028988,0.0381843756837575,-0.114554822115724,0.00820445852606552,0.0441448742937122,TRUE,TRUE,retained
ADAM19,0.0365078021455615,0.41250826692385,0.564098881887798,0.114449087401419,0.0082055751875009,0.0441448742937122,FALSE,TRUE,gained after adjustment
MTBP,-0.0666598430549176,0.0466113232342661,0.108017390200196,-0.0919729819125958,0.00821514165025769,0.0441812616284585,FALSE,FALSE,ns in both
CDCA7L,-0.22408370699219,0.00102271976796941,0.00432665907206167,-0.171644503476342,0.00821842014704844,0.0441838188192103,TRUE,TRUE,retained
LDHB,-0.126963578907656,0.0084997967433442,0.0263900524060143,-0.129994569694204,0.00822753801192829,0.0442177571367288,TRUE,TRUE,retained
PROK2,0.167989374073216,0.00367100952968352,0.0128659851675305,0.158185388042081,0.00823412541329376,0.0442210693627827,TRUE,TRUE,retained
MYO19,-0.0776804063096847,0.0178002376591773,0.0488711680457941,-0.0907998081571159,0.00823565807743608,0.0442210693627827,FALSE,FALSE,ns in both
TSPAN16,0.128176635874233,0.149027400450582,0.26685435798052,0.22513695289358,0.00823657042752839,0.0442210693627827,FALSE,TRUE,gained after adjustment
DUSP9,0.0343245273898976,0.222441889401943,0.361144453871956,0.0762919992012546,0.00824019536886406,0.0442254680283977,FALSE,FALSE,ns in both
ATP2C1,0.186587078305976,2.67322360317534e-06,2.49928965936257e-05,0.0883467148164321,0.00825593432760438,0.0442948580006902,TRUE,FALSE,lost to composition
MIF,-0.165606402621777,0.000150631823268889,0.000821026773923754,-0.116261367611176,0.0082710750999147,0.0443609924463952,TRUE,TRUE,retained
C19orf60,-0.128734463982081,0.000735825986257172,0.00325809691611567,-0.105310853149077,0.00827658753723454,0.0443754589623905,TRUE,TRUE,retained
CARNS1,-0.225493684388253,0.000103228591045449,0.000589348888319235,-0.146803150988574,0.00828469571738129,0.0444038281513367,TRUE,TRUE,retained
RRAGD,0.14015144029893,0.0331349435052932,0.0815593557891843,0.161722726558704,0.00830641351473307,0.044505097291889,FALSE,TRUE,gained after adjustment
MAMDC2,0.049902072572745,0.0588751901011082,0.130234299966849,0.0738480147572143,0.00833750735829635,0.0446565166458802,FALSE,FALSE,ns in both
AOC2,0.255981600127414,0.0013804719401525,0.0055811266294468,0.216874291192334,0.00834137935057912,0.0446620797225471,TRUE,TRUE,retained
AP1AR,0.416167128815331,6.83162223228564e-07,8.06643155412124e-06,0.169746574905353,0.00834602693165682,0.0446717903306304,TRUE,TRUE,retained
OFD1,-0.057690689836694,0.181679950936503,0.310407659507055,-0.112142403131423,0.00835069681055753,0.0446816136540456,FALSE,TRUE,gained after adjustment
TMEM37,-0.111330766525578,0.00222976462668943,0.00839249756697838,-0.101482217647834,0.00835430113470562,0.0446857308403002,TRUE,TRUE,retained
KIAA1107,0.296025986372067,1.6560923580962e-06,1.67006126886134e-05,0.132894341856553,0.00838049362378888,0.0448106244883935,TRUE,TRUE,retained
MYO1D,-0.136651201470563,0.000324871595834756,0.00159829930247917,-0.104133350517002,0.00838763811103165,0.0448336180210892,TRUE,TRUE,retained
PROSC,-0.134342772432835,1.65676569936337e-05,0.000119467510151257,-0.0792889900376586,0.00839505866183818,0.0448560047725176,TRUE,FALSE,lost to composition
COX6C,0.563302952912553,6.42434858256263e-07,7.67174293234354e-06,0.237374409538662,0.00839751760982678,0.0448560047725176,TRUE,TRUE,retained
ITK,-0.111969293927758,0.0332771188608121,0.0818782695315977,-0.137102793419435,0.00840047648548747,0.044856609363394,FALSE,TRUE,gained after adjustment
NGB,-0.123919126671924,0.00165220989318361,0.00649795023609113,-0.108585081676447,0.00846509256726338,0.045186337330773,TRUE,TRUE,retained
PLEKHG2,-0.161995864010461,0.000223231492038655,0.00115521930696169,-0.114673306489666,0.00849588419244028,0.0453353495346771,TRUE,TRUE,retained
UTRN,-0.0463715731965364,0.133314993032603,0.245209362330562,-0.083332784462104,0.00850060648898736,0.0453451979986152,FALSE,FALSE,ns in both
PRDM2,-0.127486191970754,0.00345980068670312,0.0121979061114966,-0.121227531093862,0.00851515262835927,0.0454038336115703,TRUE,TRUE,retained
CSTF3,-0.0673916449797542,0.0358446570301119,0.0869394258756198,-0.0876775951284933,0.00851735938523208,0.0454038336115703,FALSE,FALSE,ns in both
RRBP1,-0.213943377209489,6.6033013639043e-06,5.42124163537623e-05,-0.117766026451132,0.00853220060293994,0.0454675720433206,TRUE,TRUE,retained
SPATA20,-0.299628428309664,0.000801966929871034,0.00352064077561975,-0.241382606551288,0.00854338899638104,0.0455118082967064,TRUE,TRUE,retained
CXCL10,0.459271993284223,5.12392506707961e-05,0.000322300202842681,0.289031905885155,0.00855456844985548,0.0455423272685753,TRUE,TRUE,retained
PEX14,-0.141223710103548,0.000365333679786083,0.0017648650917769,-0.107324714671076,0.00855489634220969,0.0455423272685753,TRUE,TRUE,retained
LUC7L3,-0.0480007483407146,0.302163302270417,0.453187453252957,-0.116943621311484,0.00857896115472086,0.0456550184611293,FALSE,TRUE,gained after adjustment
LAMP1,-0.149045504384492,1.42386368642008e-06,1.48539796750759e-05,-0.0698424882067879,0.00858259819805364,0.0456589589591359,TRUE,FALSE,lost to composition
MXD1,0.0537427861618316,0.0427175812345349,0.100426134675611,0.0703877249622398,0.00859038448194726,0.0456849630866851,FALSE,FALSE,ns in both
HEATR5B,-0.0824104782029779,0.00679732756577653,0.0217909852388317,-0.0824821652979709,0.00861191242285944,0.0457840052349185,FALSE,FALSE,ns in both
AKT3,-0.128170274125517,0.00644004597449559,0.0208149452726688,-0.128187376659302,0.00862151613200957,0.0457942103221542,TRUE,TRUE,retained
INPP5E,-0.105158513295473,0.00998621781240814,0.030178825033932,-0.111264497518954,0.00862272366774464,0.0457942103221542,TRUE,TRUE,retained
NUDT21,0.404299056696813,4.3560883446028e-07,5.54197099079693e-06,0.166631511697968,0.00862362460181631,0.0457942103221542,TRUE,TRUE,retained
PDPK1,0.0973142541196902,0.0222356409804922,0.0587594985373845,0.113794286767863,0.00862742981606639,0.0457942103221542,FALSE,TRUE,gained after adjustment
HMGXB4,-0.166821188804889,1.64499887910346e-06,1.66406601174049e-05,-0.0858820318513176,0.00862943791844535,0.0457942103221542,TRUE,FALSE,lost to composition
TMBIM6,-0.13126929014212,2.04636369080687e-06,1.98993404430529e-05,-0.062036217751724,0.00863126301256867,0.0457942103221542,TRUE,FALSE,lost to composition
TDRKH,-0.151193289670135,0.00405705790020987,0.0140090698096404,-0.144175383558721,0.00864805827810943,0.0458678811029068,TRUE,TRUE,retained
PPIP5K1,-0.155450613973476,0.000500470698006961,0.00232231957983036,-0.119601547882357,0.00865220356872545,0.0458744315014528,TRUE,TRUE,retained
TFDP2,-0.167294619860131,0.00202912885823087,0.00773335546235331,-0.146697099084898,0.00865970747320729,0.0458928097184774,TRUE,TRUE,retained
IL10RA,-0.159662614170547,0.00012395514928012,0.000694104802167862,-0.108381085319727,0.00866149266716173,0.0458928097184774,TRUE,TRUE,retained
TRAM2,-0.169509626054469,4.90479454919672e-05,0.000310623850859734,-0.107489809230851,0.00866629583242534,0.0459028297064922,TRUE,TRUE,retained
VAV3,0.171470841440953,0.00012849224565465,0.000716710286006459,0.118743060824124,0.00867454596988393,0.0459310944317368,TRUE,TRUE,retained
PACRGL,0.282764105327031,3.12056452206199e-06,2.86151591397692e-05,0.144554014746888,0.00868204889221821,0.0459553850530677,TRUE,TRUE,retained
TIGD1,0.371654448973667,6.96611426302135e-06,5.66891373918459e-05,0.185749704666399,0.00869882178909757,0.0460287102589947,TRUE,TRUE,retained
DACH1,0.275343181584308,0.00225220605568186,0.00846281860684463,0.243498833398228,0.00871256969265953,0.046085985256843,TRUE,TRUE,retained
PRDM7,0.0678230865916858,0.00517115435909651,0.0172770042735138,0.0678645972803668,0.00872316038320534,0.0461265270447721,FALSE,FALSE,ns in both
