gene,logFC_unadj,P_unadj,FDR_unadj,logFC_adj,P_adj,FDR_adj,sig_unadjusted,sig_adjusted,status
CAD,-0.301296038388171,0.000406420627645761,0.00209496676049056,-0.262623871179495,0.0162029926077971,0.104589587418798,TRUE,FALSE,lost to composition
UBQLNL,-0.142936334108669,0.105034124837213,0.201112693525352,-0.294969074964219,0.0162361516777251,0.104760728160451,FALSE,FALSE,ns in both
SCYL2,0.292445427703344,0.000266862948723699,0.00149593195616347,0.250973197064732,0.0162545911704372,0.104810761168379,TRUE,FALSE,lost to composition
NECAP1,0.296385611403745,0.000487183330261035,0.00244725010672553,0.263792574914181,0.016257204279432,0.104810761168379,TRUE,FALSE,lost to composition
CCDC112,0.664467307499504,1.34914627692847e-06,2.38950480485657e-05,0.390909228319617,0.0162859901907881,0.104953419205803,TRUE,FALSE,lost to composition
UNC119B,-0.235044575200294,5.93835451068218e-05,0.000441330891805201,-0.170791519907438,0.0163017153640192,0.105011826433606,TRUE,FALSE,lost to composition
ITPKB,-0.446986772714718,2.57444114004683e-06,3.7644634221297e-05,-0.252613096531273,0.0163229617035563,0.105105737472695,TRUE,FALSE,lost to composition
CEP290,0.795239053707365,9.01567403253395e-06,9.97992063025511e-05,0.42386720814188,0.0163320986809753,0.105109717871317,TRUE,FALSE,lost to composition
PURB,0.209802893394853,0.00154704078963856,0.00638711471112431,0.20949870675769,0.0163369161190589,0.105109717871317,TRUE,FALSE,lost to composition
REEP6,-0.282387386857295,5.92334689401474e-05,0.000440839079746716,-0.213831907644747,0.016379476935987,0.105340552811898,TRUE,FALSE,lost to composition
SYNE2,-0.231605346088245,0.00270393944296929,0.010165084054263,-0.242235047020144,0.0163865807305104,0.105343259402543,TRUE,FALSE,lost to composition
BIRC6,-0.427893229702278,0.00020447389899726,0.00120269789355866,-0.340719586931417,0.0164053424370072,0.105420877633324,TRUE,FALSE,lost to composition
HSPB11,0.60825772801775,9.48522768174365e-06,0.000103328019313977,0.279953004870026,0.0164210225728558,0.105478638474298,TRUE,FALSE,lost to composition
GCC2,0.46545676905813,9.12524286004651e-05,0.000630329549530733,0.332842728545393,0.0164316391720355,0.105503840435354,TRUE,FALSE,lost to composition
SNRNP40,-0.148720966337609,0.018134151751429,0.0492927460006509,-0.199863152554396,0.0164399732430774,0.105514372243741,TRUE,FALSE,lost to composition
DIAPH2,-0.183969831647513,0.0122879066309875,0.0357369505948812,-0.246308756377768,0.0164785776542291,0.105719096281487,TRUE,FALSE,lost to composition
KIF21A,0.812805693890976,4.54224622319311e-05,0.000356231512928346,0.534228797003659,0.0165042764000088,0.105840890518039,TRUE,FALSE,lost to composition
NAA50,0.346682046330905,7.53652471955349e-05,0.000536819878691015,0.258006190151741,0.0165564325873322,0.106054162450841,TRUE,FALSE,lost to composition
ARCN1,-0.372516446863696,8.21432336498076e-06,9.26197276124404e-05,-0.238966423322835,0.0165570948088195,0.106054162450841,TRUE,FALSE,lost to composition
DAXX,-0.344446350688611,1.22304275511975e-05,0.000126005378751324,-0.230691879152391,0.0165577170457096,0.106054162450841,TRUE,FALSE,lost to composition
CBR4,0.457770947748326,1.98702965184642e-06,3.1734091592761e-05,0.270051205135538,0.0165716078829089,0.106100022363238,TRUE,FALSE,lost to composition
DNAJC22,-0.163861574711885,0.023508850539867,0.0608189744066838,-0.236227383554457,0.0166072322077863,0.106284937592909,FALSE,FALSE,ns in both
RAB11FIP5,-0.338065953311126,0.000361468084457516,0.00190413698357548,-0.300440027465057,0.0166182554479586,0.1063123216827,TRUE,FALSE,lost to composition
PLLP,-0.271833551409906,0.00128986747877535,0.00548037225550832,-0.273470024521709,0.0166325377616383,0.106360524436797,TRUE,FALSE,lost to composition
PPP1R3D,0.36546631162496,0.00187943134055986,0.00751724847024741,0.351154169555556,0.0166571945369076,0.106456499607657,TRUE,FALSE,lost to composition
FAM102B,0.438636299071325,1.43395254705448e-06,2.48388945046371e-05,0.245972670127413,0.0166669526838972,0.106456499607657,TRUE,FALSE,lost to composition
LYST,0.256974868644497,0.000612788595478065,0.00294763095224923,0.232467667505631,0.0166742796205738,0.106456499607657,TRUE,FALSE,lost to composition
NDUFS7,-0.249428529665525,9.25424495280737e-05,0.000638680661957542,-0.190247434793327,0.0166745605234603,0.106456499607657,TRUE,FALSE,lost to composition
HNRNPD,-0.101690418753403,0.0281690398973187,0.070458358600672,-0.139716179093898,0.0166940224019202,0.106537601263752,FALSE,FALSE,ns in both
C19orf66,-0.295811005678699,0.000462414995776331,0.00233998317124311,-0.260637464983818,0.0167058482645912,0.106569925615035,TRUE,FALSE,lost to composition
GFOD1,-0.347994258281919,0.00162302805895075,0.00665321567557966,-0.3541402115752,0.0167249573036303,0.106623070711975,TRUE,FALSE,lost to composition
ERLEC1,0.524234346569605,1.09072307337914e-06,2.01796570489148e-05,0.256043582959016,0.0167277075347786,0.106623070711975,TRUE,FALSE,lost to composition
RNASEH2A,-0.303887862406462,0.00207851207477057,0.00817250831494349,-0.3032595069077,0.0167940859668758,0.106974388284269,TRUE,FALSE,lost to composition
PTPN3,0.157519023961565,0.0230096754897865,0.0597137824737414,0.227616215469997,0.0167963973230709,0.106974388284269,FALSE,FALSE,ns in both
DHX30,-0.259946979599839,0.000730970924601309,0.00342619526746668,-0.234250843247299,0.0168177443302496,0.107067085572587,TRUE,FALSE,lost to composition
TGIF2,-0.40011749591993,1.15904991531164e-06,2.11701412789285e-05,-0.227122183518354,0.0168772189930065,0.107402342747986,TRUE,FALSE,lost to composition
PHF20,-0.427131973634555,5.24750548741472e-05,0.000399403326886133,-0.309335998868787,0.0168897113437189,0.107438466469347,TRUE,FALSE,lost to composition
SYMPK,-0.432859670176824,1.8909400508853e-05,0.000177509732719775,-0.303553727319743,0.0169271313452277,0.107633066314976,TRUE,FALSE,lost to composition
EDC4,-0.377761129897119,4.76111601523943e-07,1.08767350359738e-05,-0.192301288087558,0.0169411524612896,0.107653232213086,TRUE,FALSE,lost to composition
FBXO43,0.15823816615909,0.00796819624935646,0.0249310594439472,0.190973629657853,0.0169439617535156,0.107653232213086,TRUE,FALSE,lost to composition
C3orf58,0.485215560501015,8.81353805901243e-06,9.8182191112518e-05,0.308762657225981,0.0169747705977906,0.107805523341246,TRUE,FALSE,lost to composition
CTSH,-0.215197037570845,0.0151695775339164,0.042487215825715,-0.300542222114119,0.0169883159307368,0.107848096663796,TRUE,FALSE,lost to composition
TMEM184A,-0.356775768227229,2.05704679779939e-06,3.22318376478249e-05,-0.176050878250397,0.0169981104017021,0.10786683343882,TRUE,FALSE,lost to composition
C2orf83,0.115574837265041,0.00847512136407125,0.026277210476368,0.143107552924151,0.0170125682037496,0.107915135853402,TRUE,FALSE,lost to composition
LSM12,-0.231839137187083,0.000132406460936968,0.000853280066945801,-0.180524780817951,0.0170265423223972,0.107960332513253,TRUE,FALSE,lost to composition
CASS4,0.162864430593199,0.275532613823037,0.419148870072624,0.448189858005933,0.0170423176088698,0.108016908913798,FALSE,FALSE,ns in both
PMS1,0.763480618354981,5.82959500001617e-05,0.000435506663437227,0.526537580815044,0.0170628467007883,0.108103558096675,TRUE,FALSE,lost to composition
CSNK2B,-0.349288925432633,3.41597596577824e-07,8.56057697115459e-06,-0.179093321046423,0.0170724942783302,0.108121224310695,TRUE,FALSE,lost to composition
HEMK1,-0.26897619220911,0.00151138836453689,0.00625466389871228,-0.264871177557358,0.0171190480338217,0.108372511709691,TRUE,FALSE,lost to composition
UBE2R2,-0.326990864919649,0.000108370979379166,0.000726915637427147,-0.222966784315832,0.017136546602825,0.108439736692224,TRUE,FALSE,lost to composition
C12orf29,0.696563755020974,9.51043790514943e-06,0.000103531099930159,0.36254397903687,0.0171656947393247,0.108537693571091,TRUE,FALSE,lost to composition
TIMM8B,0.72319253474648,4.83174017591667e-07,1.0927219568576e-05,0.374355539199836,0.0171657977588486,0.108537693571091,TRUE,FALSE,lost to composition
GADD45G,0.086271966285312,0.360427640277612,0.508268106431919,0.301703339728461,0.0171770013187088,0.10856498467795,FALSE,FALSE,ns in both
CHST8,-0.0668362145770297,0.28068616549262,0.424693417801898,-0.190244040831767,0.0171841251999591,0.108566479169121,FALSE,FALSE,ns in both
IL15,0.694786399047355,9.17694416437018e-06,0.000101016879094251,0.436046489008767,0.0172056948027578,0.108659201592897,TRUE,FALSE,lost to composition
KDSR,-0.250527179954469,0.00221441693389629,0.00863365177566342,-0.255722506576002,0.0172199105524325,0.108687136571415,TRUE,FALSE,lost to composition
USPL1,0.253117325288882,0.00291530937967245,0.0108458866537118,0.248078707284839,0.0172239083394909,0.108687136571415,TRUE,FALSE,lost to composition
ZNF555,0.465649971454573,7.12568238284534e-05,0.000512652356918262,0.317335785286069,0.0172315851678118,0.108690555920181,TRUE,FALSE,lost to composition
STEAP1,0.21277071059916,0.000524600686608513,0.00259387723431932,0.188819667197124,0.0172382408044441,0.108690555920181,TRUE,FALSE,lost to composition
SMNDC1,0.284001892849186,1.88620504736958e-05,0.000177294276456092,0.19308966163208,0.0172660315696291,0.108755818247745,TRUE,FALSE,lost to composition
TMEM126A,0.758859700627558,1.14375760434349e-06,2.09884180643381e-05,0.387555377516699,0.017270278230527,0.108755818247745,TRUE,FALSE,lost to composition
FAM53B,-0.440069734018299,2.11308883160743e-07,6.06714376186302e-06,-0.200621425105397,0.0172744007290928,0.108755818247745,TRUE,FALSE,lost to composition
VDAC3,-0.043559536709892,0.378845932169609,0.52721359837464,-0.148257290760697,0.0172771742013368,0.108755818247745,FALSE,FALSE,ns in both
CNFN,-0.288958992559661,4.77305336951556e-05,0.000370628769771792,-0.223976283549551,0.0172830885434627,0.108755818247745,TRUE,FALSE,lost to composition
EDN1,0.365807615868428,0.00460328099162758,0.0158986674564035,0.418802309754087,0.0172957876993894,0.108792299084387,TRUE,FALSE,lost to composition
CAPNS1,-0.432829980960651,9.85709809539733e-07,1.86527535747597e-05,-0.23086568783401,0.0173089906804549,0.108831918666139,TRUE,FALSE,lost to composition
HCFC1R1,-0.305782276736748,3.0995213228348e-05,0.000261131772377579,-0.223790813815225,0.0173439310092388,0.109008127790523,TRUE,FALSE,lost to composition
FAM150B,0.384120111597942,0.000329061528101603,0.00176188752291629,0.3361075968763,0.0173523505400977,0.109017577346975,TRUE,FALSE,lost to composition
TMEM170B,0.811321295422594,3.36261982601438e-07,8.47494380560535e-06,0.401273087619495,0.0173712335476298,0.109092730841151,TRUE,FALSE,lost to composition
ZDHHC2,0.539611997211758,9.28458422652705e-06,0.000101917062091049,0.319949455846242,0.017382439639893,0.109119632036493,TRUE,FALSE,lost to composition
TNK2,-0.37366471770796,7.68006018316679e-06,8.76616862181449e-05,-0.224571055425907,0.0174044533680964,0.109171299367091,TRUE,FALSE,lost to composition
CRIP3,-0.165815683025076,0.170758021025375,0.293206780565925,-0.348971395054969,0.0174098698732027,0.109171299367091,FALSE,FALSE,ns in both
RAB28,0.513140875910633,1.49540406574315e-05,0.000147509726460008,0.346702490164344,0.0174114474788343,0.109171299367091,TRUE,FALSE,lost to composition
PAN2,-0.269707629697716,0.00145776098314287,0.00606693950282429,-0.254744849946389,0.0174203060847991,0.109183413445204,TRUE,FALSE,lost to composition
COG1,-0.373301815767481,2.53443042555551e-05,0.00022356030664819,-0.242732656414346,0.0174515130507763,0.109291209563637,TRUE,FALSE,lost to composition
P2RY12,0.229656066602172,0.0534316006621861,0.11859227277359,0.371620768310311,0.0174560015185849,0.109291209563637,FALSE,FALSE,ns in both
ZNF608,0.458926120785527,0.0114522602777367,0.0337109204029811,0.598518373172175,0.017458305251617,0.109291209563637,TRUE,FALSE,lost to composition
IQGAP2,0.443845059182343,9.46038509455079e-06,0.000103200034771906,0.27203972454777,0.0175237466418791,0.109657331606169,TRUE,FALSE,lost to composition
SPATA6,-0.194650383364113,0.061456545653011,0.132504380950405,-0.293643435322499,0.0176258048416163,0.11025220703111,FALSE,FALSE,ns in both
FAM169A,0.836805102595426,1.30183762315535e-06,2.32136498346129e-05,0.430093697383604,0.017639586446777,0.110294645442501,TRUE,FALSE,lost to composition
SLC7A4,-0.105991493021242,0.0145389228911225,0.0410637952934536,-0.141177879287413,0.0176796813834325,0.110436340914217,TRUE,FALSE,lost to composition
MAGEC3,-0.213882795846348,0.00298534414485683,0.0110776788501361,-0.224647197758939,0.0176841283204678,0.110436340914217,TRUE,FALSE,lost to composition
TMEM167A,0.424978042416491,1.3683449582048e-06,2.41756685999281e-05,0.238035109665633,0.0176857720277969,0.110436340914217,TRUE,FALSE,lost to composition
PAQR3,0.785644506413436,1.68658259293984e-07,5.10280257437826e-06,0.339211381008904,0.0176995502305352,0.110436340914217,TRUE,FALSE,lost to composition
ATAD2,0.655438731935045,5.2276004940419e-06,6.60102950797403e-05,0.348445731547219,0.0177030048099406,0.110436340914217,TRUE,FALSE,lost to composition
GPX3,0.142662593767623,0.40915032261319,0.557668528780953,0.526141266564197,0.0177124506973888,0.110436340914217,FALSE,FALSE,ns in both
VPS52,-0.285671361660097,2.61763809781294e-05,0.000228850966920829,-0.198799508950926,0.0177155668632789,0.110436340914217,TRUE,FALSE,lost to composition
TMPRSS11B,0.087070132182255,0.0632809075736271,0.135492296748781,0.149698596223303,0.0177182964011962,0.110436340914217,FALSE,FALSE,ns in both
FYTTD1,0.364769922350728,1.07523708166616e-05,0.000113312000732931,0.219183745750827,0.0177835173641712,0.110799045142858,TRUE,FALSE,lost to composition
RET,0.147909526567953,0.0702825608795316,0.146990050039015,0.257885584190035,0.017794115898351,0.110821275743069,FALSE,FALSE,ns in both
CHIC2,0.246250474342693,0.00694908211371301,0.0222684247526851,0.2584925781207,0.0178377058618512,0.111022774651485,TRUE,FALSE,lost to composition
GEN1,0.501952352243178,5.88426510110058e-05,0.000438852580364869,0.338023362532775,0.0178405562514884,0.111022774651485,TRUE,FALSE,lost to composition
SLC3A2,-0.312978981136158,1.43929125704647e-05,0.000143229470232471,-0.209880014834425,0.0178551779376878,0.111069917060684,TRUE,FALSE,lost to composition
MDM1,0.661936786737042,3.86996786061529e-06,5.15657678671841e-05,0.391996582603837,0.0178766121617851,0.111102483652822,TRUE,FALSE,lost to composition
ARNT,-0.280722302235576,0.0005533726478553,0.00270978970119388,-0.247165249325871,0.017878733985324,0.111102483652822,TRUE,FALSE,lost to composition
FBXL6,-0.0926161589999016,0.213261047009483,0.347563470224409,-0.241496157235151,0.0178815581442117,0.111102483652822,FALSE,FALSE,ns in both
PEX5,-0.293071639872662,0.00070554602335996,0.00332481972084396,-0.273352541588042,0.0179066590562121,0.111214604689942,TRUE,FALSE,lost to composition
TMPRSS11D,0.111866166251552,0.130627082370777,0.238512069895813,0.237901977894158,0.017967163294918,0.111546433642297,FALSE,FALSE,ns in both
PAX9,0.172906301579535,0.0637019672532125,0.136098415534344,0.291831827417361,0.0180041174017934,0.111731851419082,FALSE,FALSE,ns in both
SMPD1,-0.305291655088415,8.73693419343559e-05,0.00060830518414808,-0.233520844199061,0.0180316668537856,0.11183081629917,TRUE,FALSE,lost to composition
PRKDC,-0.245382063390333,0.00882024460838813,0.0271126200783974,-0.287172494046889,0.0180342533167855,0.11183081629917,TRUE,FALSE,lost to composition
SCRIB,-0.424049850898788,2.07334241069658e-05,0.000191459264322263,-0.281125160194503,0.0180641330317599,0.11196215907117,TRUE,FALSE,lost to composition
C16orf87,0.591923762117199,1.71883217702909e-06,2.84600332001151e-05,0.295614226429795,0.0180696398323324,0.11196215907117,TRUE,FALSE,lost to composition
ZNF275,-0.365719546933734,0.000845189527026128,0.00385942135414625,-0.341184636025388,0.0180921801017236,0.112011003496086,TRUE,FALSE,lost to composition
RAP2A,0.73182576101443,9.63557069129807e-07,1.83215320635623e-05,0.3947972810528,0.0180937026665526,0.112011003496086,TRUE,FALSE,lost to composition
IGSF6,0.0447576813196996,0.635203876353363,0.751423542435877,0.270732711636982,0.0180988406968553,0.112011003496086,FALSE,FALSE,ns in both
NMBR,0.0909134460249322,0.0321260447634678,0.0787195466511027,0.1383392371452,0.0181232103357165,0.112117803972488,FALSE,FALSE,ns in both
RAI1,-0.236675367731641,0.00336703442700542,0.0122066613783088,-0.257723709005198,0.0181361175849765,0.112153637305604,TRUE,FALSE,lost to composition
NICN1,-0.253342209701528,0.000113513450056431,0.000751811980352739,-0.196805322964911,0.0181746119185295,0.112347610851678,TRUE,FALSE,lost to composition
DDX46,-0.216506962319324,0.000192206614009357,0.00114373456271404,-0.175603129807593,0.0181817521279369,0.112347690628251,TRUE,FALSE,lost to composition
CPAMD8,-0.360054797408609,0.0010017953177779,0.00442953705305273,-0.338910974535775,0.0181983941749194,0.112406460571808,TRUE,FALSE,lost to composition
PSMA8,0.794983325802124,4.84733066109118e-05,0.000374498380011245,0.542576413358865,0.0182287385923903,0.112544155897599,TRUE,FALSE,lost to composition
PTX3,0.397696784923364,0.00120527569130547,0.00517536385781754,0.403071978279925,0.0182374242353217,0.112544155897599,TRUE,FALSE,lost to composition
ZNF853,-0.195805129843758,0.00866346883568996,0.0267454483464514,-0.242262356670068,0.0182475598858498,0.112544155897599,TRUE,FALSE,lost to composition
IDH2,-0.381578871090681,1.37662867094665e-05,0.000138745509847391,-0.256449547934583,0.0182578586250257,0.112544155897599,TRUE,FALSE,lost to composition
CDH9,0.0457464714533134,0.285742795868584,0.430649554572759,0.132126234821624,0.0182647924361661,0.112544155897599,FALSE,FALSE,ns in both
ARMC7,-0.428274547042147,2.8953731805991e-05,0.000247772896014026,-0.275745014124916,0.0182700920811629,0.112544155897599,TRUE,FALSE,lost to composition
SLFN12,0.546100296326261,1.68989484993084e-05,0.000161833611904374,0.368017761104093,0.0182706651615781,0.112544155897599,TRUE,FALSE,lost to composition
HIPK2,-0.298904974796474,0.000490565903858851,0.00245719426200415,-0.247956044270263,0.018289716060842,0.1125913571036,TRUE,FALSE,lost to composition
VARS,-0.383689815054916,2.31829406528719e-05,0.000208531971865719,-0.243793287045326,0.0183046988993074,0.1125913571036,TRUE,FALSE,lost to composition
PRB1,0.122980202582769,0.140277937896594,0.251826682447351,0.270043180588973,0.0183061298994967,0.1125913571036,FALSE,FALSE,ns in both
NSUN4,-0.223859054767742,0.00813018088998241,0.0253824601641499,-0.251607485275344,0.0183090258177198,0.1125913571036,TRUE,FALSE,lost to composition
HAUS1,0.821390849214725,3.14824486218262e-06,4.39555214903318e-05,0.40768019990817,0.0183200255293661,0.1125913571036,TRUE,FALSE,lost to composition
AACS,-0.333644206946626,8.7807379057051e-05,0.000611085084360395,-0.246781614653526,0.0183280674646346,0.1125913571036,TRUE,FALSE,lost to composition
TSC2,-0.519636129217822,1.27906009337552e-06,2.2911163922589e-05,-0.284704343579475,0.0183292691370624,0.1125913571036,TRUE,FALSE,lost to composition
POLR3C,-0.163439601954591,0.0161004789895282,0.0446502199704315,-0.198797439192745,0.0183354700047543,0.1125913571036,TRUE,FALSE,lost to composition
CADM2,0.247386081828127,0.00256571955995524,0.00974071228891485,0.249713851448347,0.0183544115910549,0.112619840367904,TRUE,FALSE,lost to composition
NIPSNAP3A,0.740514575506368,1.29197462260587e-07,4.31470253731701e-06,0.328337282712974,0.0183569622010417,0.112619840367904,TRUE,FALSE,lost to composition
NRGN,-0.935443519672932,4.31516502369196e-05,0.000342152647225636,-0.554968881295188,0.0183615422029762,0.112619840367904,TRUE,FALSE,lost to composition
LPIN1,-0.266302294920028,0.00195506149461463,0.00776262829713108,-0.273383636986372,0.0183798889940092,0.112688522058563,TRUE,FALSE,lost to composition
KIAA1804,0.497316772504726,6.26232339884329e-05,0.000460845022110023,0.371577692818942,0.018390624487183,0.112692409093456,TRUE,FALSE,lost to composition
STK24,-0.224564307063948,2.35188334496269e-05,0.000210630326960318,-0.152991040000731,0.0183948213282663,0.112692409093456,TRUE,FALSE,lost to composition
ZNF444,-0.397892451416945,2.67490290781239e-05,0.000232757826891153,-0.275149705384488,0.0184158760410516,0.112769292845571,TRUE,FALSE,lost to composition
TBC1D2,-0.312961725476126,0.00139474919114882,0.00584252763754422,-0.266548270509617,0.0184288776636653,0.112769292845571,TRUE,FALSE,lost to composition
NUDT18,-0.218628743504025,0.00136441755178425,0.00574754512794634,-0.205028347921072,0.0184324109115084,0.112769292845571,TRUE,FALSE,lost to composition
GK3P,0.348751815977713,0.00826316317388057,0.0257415496264584,0.4126798384988,0.018435987290683,0.112769292845571,TRUE,FALSE,lost to composition
KCNE4,-0.1256131612184,0.0210738580783223,0.0556628999530827,-0.175479023840541,0.0184499035610767,0.112788913380429,FALSE,FALSE,ns in both
PPP1CA,-0.27562653262773,2.39500924479075e-06,3.60196100566446e-05,-0.155692107758427,0.018475684453181,0.112788913380429,TRUE,FALSE,lost to composition
NDUFB11,-0.225407300855288,0.00066005296580446,0.00314903598667546,-0.205494224632523,0.018487340366241,0.112788913380429,TRUE,FALSE,lost to composition
CUL2,0.24038606372307,0.0007996152300288,0.00369303687985467,0.221896556213516,0.0184873920088461,0.112788913380429,TRUE,FALSE,lost to composition
ZNF70,-0.183150272239176,0.0155859465161516,0.0434911090341825,-0.235738030319552,0.0184891075418118,0.112788913380429,TRUE,FALSE,lost to composition
TBX1,-0.00196071343750203,0.975409646485229,0.985475083806349,0.189799850855435,0.0184924439658528,0.112788913380429,FALSE,FALSE,ns in both
C19orf53,-0.15611855831149,0.0113972274694672,0.0335740042237359,-0.1960082635235,0.0184943176428072,0.112788913380429,TRUE,FALSE,lost to composition
TESK1,-0.320311992111517,6.06247200921299e-06,7.32281580699037e-05,-0.196606367548477,0.0184964372954647,0.112788913380429,TRUE,FALSE,lost to composition
EXOC1,0.447830873510624,3.75919533961714e-06,5.02218742620367e-05,0.268593779997832,0.0185530808543007,0.11309056980137,TRUE,FALSE,lost to composition
DPY30,0.571156648613991,6.69663467781925e-06,7.84210170659961e-05,0.318410837223668,0.0185815960442371,0.113220602414113,TRUE,FALSE,lost to composition
ZNF439,0.520496953576545,0.00141146612074183,0.00590468524519426,0.477136610291668,0.0186196188419655,0.113386874477461,TRUE,FALSE,lost to composition
POT1,0.651781020133955,2.79957384385807e-06,3.97923196580115e-05,0.312770217971141,0.0186232708254866,0.113386874477461,TRUE,FALSE,lost to composition
CITED2,-0.209856438672057,0.0199534029891932,0.0533139729081374,-0.271215833151817,0.018632926951912,0.113401863916212,FALSE,FALSE,ns in both
CD27,-0.437797442392759,0.000306361371020175,0.00166821622227827,-0.348013356575314,0.0186658021621958,0.113508227689511,TRUE,FALSE,lost to composition
STAG1,0.245010183478921,0.000161176055790972,0.00099242897165355,0.191086354699194,0.0186711883245349,0.113508227689511,TRUE,FALSE,lost to composition
PCMT1,0.380280191490575,2.67250446599031e-06,3.8709565675647e-05,0.212342188186354,0.0186720062423969,0.113508227689511,TRUE,FALSE,lost to composition
TLE4,0.244090870764887,0.00482687543890834,0.0165081444008488,0.26814599247907,0.018695520522824,0.113607359291162,TRUE,FALSE,lost to composition
LRRN1,0.246551666724331,0.0278526003920992,0.0698089335622987,0.340699578801812,0.018712573189201,0.113667164231744,FALSE,FALSE,ns in both
MRPL3,0.702141820975689,3.98904702414028e-06,5.27779264630219e-05,0.308747841282981,0.0187377411382519,0.113770514494964,TRUE,FALSE,lost to composition
MORC4,-0.155709316464181,0.123049470508525,0.227762893802945,-0.30530433272688,0.0187440224667525,0.113770514494964,FALSE,FALSE,ns in both
NUS1,0.700619296642173,3.60666369381273e-07,8.92493560527002e-06,0.33210731966828,0.0187594023716552,0.113788990344252,TRUE,FALSE,lost to composition
GNAT3,0.14462983001504,0.00521937425998925,0.0175872160026102,0.158219606239478,0.0187615038954965,0.113788990344252,TRUE,FALSE,lost to composition
SLC28A1,0.106247250462909,0.0906919993384339,0.17991165184643,0.196580560658531,0.0187753800246853,0.113829352049659,FALSE,FALSE,ns in both
SH3GLB1,0.163418187469325,0.0145246721147297,0.0410382517555986,0.196870035142348,0.018801591500717,0.113944439379394,TRUE,FALSE,lost to composition
TTLL2,0.0258357494630631,0.595310758210635,0.719843777360712,0.146465457391517,0.0188404025773358,0.114135767035567,FALSE,FALSE,ns in both
EMB,0.461226682017332,6.91099300499689e-06,8.04564126571388e-05,0.307062484585825,0.0188797857248856,0.114319534430077,TRUE,FALSE,lost to composition
C9orf85,0.604284161046773,1.42851768822469e-06,2.48265979266658e-05,0.329300295750978,0.01888524187375,0.114319534430077,TRUE,FALSE,lost to composition
PDCD7,-0.245579562643974,0.00139713378398828,0.00585096169952372,-0.243179995975033,0.0188945641561224,0.114331365280604,TRUE,FALSE,lost to composition
LRRC31,-0.139048653306207,0.00362629342794636,0.0130178235720151,-0.149257206387053,0.0189017025896881,0.114331365280604,TRUE,FALSE,lost to composition
HINT2,-0.2065868500652,0.00366139532339193,0.013113968298711,-0.222841177195529,0.0189236137148568,0.114419993474218,TRUE,FALSE,lost to composition
BEND3,0.0222445769594342,0.769261924405783,0.852793847275361,0.2315354035006,0.0189406248300139,0.114466783891689,FALSE,FALSE,ns in both
SPATA5L1,0.0946562505223063,0.30830875007231,0.455470555519197,0.306659290572233,0.0189554547525628,0.114466783891689,FALSE,FALSE,ns in both
POLN,-0.094657560566501,0.175733413063852,0.300345417990404,-0.224322735882581,0.0189595563081644,0.114466783891689,FALSE,FALSE,ns in both
FAM160B2,-0.264696685561238,0.000803743601825099,0.00370884379261389,-0.244982535242245,0.0189642345937348,0.114466783891689,TRUE,FALSE,lost to composition
EXOSC1,-0.0906599029042437,0.151501614385126,0.267468531672882,-0.194612490920793,0.0189676609481121,0.114466783891689,FALSE,FALSE,ns in both
FAM92A1,0.469871519881584,1.11703260296837e-05,0.000116839979565961,0.271020332547444,0.0189754495591126,0.114469962265707,TRUE,FALSE,lost to composition
GAFA2,-0.162056952395688,0.00919487093625191,0.0280345745779766,-0.196682352422114,0.0190040595461876,0.114598695725537,TRUE,FALSE,lost to composition
USH1G,-0.13986866055482,0.00606424026268645,0.0199105643117531,-0.149778639301776,0.0190250193094746,0.114681215822274,TRUE,FALSE,lost to composition
JAK3,-0.288696545147139,0.000230444666517056,0.00132815330102682,-0.237294958269352,0.019042909899338,0.114745179183205,TRUE,FALSE,lost to composition
RBM12,0.51161416941022,7.63952027925705e-06,8.72621435956007e-05,0.298770985132613,0.0190805611618952,0.114854619419522,TRUE,FALSE,lost to composition
TMEM203,-0.21246986583112,8.47299982552752e-05,0.000592809126718999,-0.159467786973707,0.0190861386965305,0.114854619419522,TRUE,FALSE,lost to composition
ATP2A3,-0.467610590203277,4.29293122232695e-07,1.00957957385678e-05,-0.222518095029193,0.0190914841033097,0.114854619419522,TRUE,FALSE,lost to composition
THAP9,0.548039302268456,0.000129869868127946,0.00084071405802908,0.414350214770432,0.0190975010032258,0.114854619419522,TRUE,FALSE,lost to composition
LRRC56,-0.080789453754077,0.323851632550695,0.470654675725873,-0.252882440485565,0.0190975041234896,0.114854619419522,FALSE,FALSE,ns in both
ZNF43,0.279446420833109,0.00737728039777073,0.0233791859489465,0.321003377129076,0.0191070094222813,0.114861855872963,TRUE,FALSE,lost to composition
AOAH,-0.357482918158206,5.14730485632701e-05,0.000393677663514229,-0.25366735944665,0.0191222739142106,0.114861855872963,TRUE,FALSE,lost to composition
REPS2,0.134005252363162,0.353723972131978,0.501431385189794,0.404116623386201,0.0191405672197682,0.114861855872963,FALSE,FALSE,ns in both
ATP11C,0.722666510998676,1.75012080990105e-06,2.88267025354966e-05,0.380280567302301,0.0191474243105139,0.114861855872963,TRUE,FALSE,lost to composition
DLG4,-0.34222160722751,0.000179939233451894,0.00108465856095687,-0.27692171074921,0.0191503169130788,0.114861855872963,TRUE,FALSE,lost to composition
NDUFAF2,0.566722132195498,6.87434498494066e-06,8.00889135237395e-05,0.328265951526657,0.0191740477137274,0.114861855872963,TRUE,FALSE,lost to composition
